어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
황아(02),단어,한자어,黃芽,"한자 黃芽
","「명사」
","금이나 금빛 나는 물건을 두드리거나 압연하여 종이처럼 아주 얇게 눌러서 만든 것.
"
황-아귀,단어,혼종어,黃아귀,"한자 黃
고유어 아귀
","「명사」
","아귓과의 바닷물고기. 몸의 길이는 1.5미터 정도이며, 몸빛은 엷은 누런 갈색이고 어두운 갈색 얼룩무늬가 흩어져 있다. 아귀와 비슷하나 머리가 더 크고 꼬리가 가늘고 길다. 식용하고 깊은 바다에 사는데 한국, 일본 등지에 분포한다.
"
황아-장수,단어,혼종어,荒아장수,"한자 荒
고유어 아장수
","「명사」
","집집을 찾아다니며 끈목, 담배쌈지, 바늘, 실 따위의 자질구레한 일용 잡화를 파는 사람.
"
황아장수 망신은 고불통이 시킨다,속담,,,,"「구」
","한 사람이나 부분의 결함이 전체에 나쁜 영향을 줌을 이르는 말.
"
황아장수 잠자리 옮기듯,속담,,,,"「구」
","한곳에 오래 머물지 않고 떠돌아다니거나 이사를 자주 하거나 직업을 자주 바꾸는 경우를 비유적으로 이르는 말.
"
황아-전,단어,혼종어,荒아廛,"한자 荒
고유어 아
한자 廛
","「명사」
","예전에, 끈목·담배쌈지·바늘·실 따위의 자질구레한 일용 잡화를 벌여 놓고 팔던 가게.
"
황아-채,단어,한자어,黃芽菜,"한자 黃芽菜
","「명사」
","나물의 하나. 뿌리가 달린 배추를 겉대는 버리고 속고갱이만 남겨서 마른 흙에 띄엄띄엄 뿌리를 묻고 자배기 같은 것을 덮은 뒤에 흙으로 봉한 다음, 공기가 통하지 못하게 하고 보름가량 두었다가 그 속에서 자란 순으로 만든다.
"
황알,단어,한자어,黃䰲,"한자 黃䰲
","「명사」
","퉁가릿과의 민물고기. 몸의 길이는 5~13cm이며, 등은 짙은 적갈색, 배는 누런색, 지느러미 가장자리는 황백색이다. 네 쌍의 수염이 있고 입이 아래로 향하여 있다. 우리나라 특산종으로 우리나라 남부에 분포한다.
"
황알치,단어,고유어,,,"「명사」
","동갈칫과의 바닷물고기. 몸길이는 1미터 정도이다. 양턱이 가늘고 길며 아래턱이 나와 있고 위턱의 송곳니는 수직으로 나 있다. 한국의 남부, 일본의 중부 이남, 대만, 말레이 제도에 분포한다.
"
황암,단어,한자어,黃鵪,"한자 黃鵪
","「명사」
","세가락메추라깃과의 새. 메추라기와 비슷한데 몸의 길이는 13cm, 편 날개의 길이는 수컷이 7.5cm, 암컷이 9.6cm 정도이다. 머리와 등은 붉은 갈색에 검은 갈색과 흰색의 얼룩무늬가 있고, 가슴은 붉은 갈색에 검은 얼룩점이 흩어져 있다. 배는 갈색, 다리는 선명한 황색이고 발가락이 세 개이다. 풀씨나 벌레 따위를 먹고 풀밭이나 산에서 살며 한국·중국 등지에서 번식하고, 동남아시아까지 남하하여 겨울을 보낸다.
"
황압,단어,한자어,黃鴨,"한자 黃鴨
","「명사」
","오릿과의 새. 편 날개의 길이는 36cm 정도이며, 깃은 등갈색, 머리는 조금 엷은 색이고 목에는 목도리처럼 검은 테가 둘려 있으며 날개깃은 흰빛이다. 번식기에는 수컷의 몸 아랫부분에 검은 얼룩무늬가 생긴다. 한국, 북아프리카, 인도, 중국 남부 등지에서 겨울을 보내는데 유라시아 대륙에 분포한다.
"
황애,단어,한자어,黃埃,"한자 黃埃
","「명사」
","누런 먼지.
"
황앵,단어,한자어,黃鶯,"한자 黃鶯
","「명사」
","까마귓과의 새. 몸의 길이는 약 25cm 정도이며 노랗다. 눈에서 뒷머리에 걸쳐 검은 띠가 있으며 꽁지와 날개 끝은 검다. 5~7월에 알을 낳고 울음소리가 매우 아름답다. 여름 철새로 한국, 우수리강, 미얀마 등지에 분포한다.
"
황앵-아,단어,한자어,黃鶯兒,"한자 黃鶯兒
","「명사」
","까마귓과의 새. 몸의 길이는 약 25cm 정도이며 노랗다. 눈에서 뒷머리에 걸쳐 검은 띠가 있으며 꽁지와 날개 끝은 검다. 5~7월에 알을 낳고 울음소리가 매우 아름답다. 여름 철새로 한국, 우수리강, 미얀마 등지에 분포한다.
"
황야(01),단어,한자어,荒野,"한자 荒野
","「명사」
","버려두어 거친 들판.
"
황야(02),단어,한자어,黃冶,"한자 黃冶
","「명사」
","도가(道家)에서, 단사(丹沙)를 황금으로 변화시킨다는 방술.
"
황야-봉,단어,한자어,黃野峯,"한자 黃野峯
","「명사」
","함경남도 삼수군 삼서면과 평안북도 후창군 동흥면 사이에 있는 산. 높이는 1,874미터.
"
황야의 부르짖음,구,혼종어,荒野의부르짖음,"한자 荒野
고유어 의부르짖음
","「품사 없음」
","미국의 작가 런던(London, J.)이 지은 소설. 한 부자의 정원에서 자라던 개가 알래스카로 팔려 가 썰매를 끌다가, 야성이 부르는 소리에 이끌려 결국 이리 떼에 가담하여 두목이 된다는 내용으로, 야성과 반항을 찬미하고 자유에의 동경을 그린 작품이다. 1903년에 발표하였다.
"
황-야자,단어,한자어,黃椰子,"한자 黃椰子
","「명사」
","야자과의 상록 야자. 높이는 3~8미터이며, 잎은 어긋나고 우상 복엽이다. 원줄기는 누런빛 또는 누런빛을 띤 녹색으로 뿌리 언저리로부터 뭉쳐나는데 가느스름한 원통 모양이다. 마다가스카르가 원산지로 우리나라에는 1912년에서 1925년 사이에 들어왔다.
"
황양,단어,한자어,黃壤,"한자 黃壤
","「명사」
","「1」누런 빛깔의 흙.
「2」사람이 죽은 뒤에 그 혼이 가서 산다고 하는 세상.
"
황양-목,단어,한자어,黃楊木,"한자 黃楊木
","「명사」
","회양목과의 상록 활엽 관목. 높이는 7미터 정도이며, 잎은 마주나고 타원형인데 두껍다. 4~5월에 노란색 꽃이 잎겨드랑이에 피고 열매는 삭과(蒴果)로 6~7월에 갈색으로 익는다. 정원수로 가꾸기도 하고 재목은 도장·지팡이·조각재로 쓰며, 가지와 잎은 약용한다. 전북, 평북, 함북을 제외한 한국 각지와 일본에 분포한다.
"
황양목-계,단어,한자어,黃楊木契,"한자 黃楊木契
","「명사」
","관아에 회양목을 공물로 바치던 계.
"
황양목-패,단어,한자어,黃楊木牌,"한자 黃楊木牌
","「명사」
","생원이나 진사가 차던 회양목으로 만든 호패.
"
황-양산,단어,한자어,黃陽繖,"한자 黃陽繖
","「명사」
","의장(儀仗)으로 쓰던 누런색의 양산.
"
황양지객,단어,한자어,黃壤之客,"한자 黃壤之客
","「명사」
","저승으로 간 나그네라는 뜻으로, 죽은 사람을 이르는 말.
"
황어(01),단어,한자어,黃淤,"한자 黃淤
","「명사」
","홍수로 비옥해진 땅.
"
황어(02),단어,한자어,黃魚,"한자 黃魚
","「명사」
","「1」잉엇과의 민물고기. 몸의 길이는 10~45cm이고 방추형이며, 등은 검푸른 빛깔, 옆구리·배는 흰 빛깔이다. 번식기에는 배에 폭넓은 붉은빛 띠가 나타나고 각 지느러미도 붉어지며 머리와 등에 작은 돌기가 다수 나타난다. 바다와 강이 만나는 곳에 많이 사는데 한국, 사할린, 연해주, 만주, 일본 등지에 분포한다.
「2」철갑상엇과의 바닷물고기. 칼상어와 비슷한데 몸의 길이는 1.5미터 정도이며, 등은 잿빛을 띤 청색이고 배는 흰색이다. 주둥이가 뾰족하게 나왔다.
"
황어(03),단어,한자어,鰉魚,"한자 鰉魚
","「명사」
","철갑상엇과의 바닷물고기. 칼상어와 비슷한데 몸의 길이는 1.5미터 정도이며, 등은 잿빛을 띤 청색이고 배는 흰색이다. 주둥이가 뾰족하게 나왔다.
"
황어-상,단어,한자어,黃魚鯗,"한자 黃魚鯗
","「명사」
","말리거나 소금에 절인 조기.
"
황-여새,단어,혼종어,黃여새,"한자 黃
고유어 여새
","「명사」
","여샛과의 새. 몸의 길이는 18cm 정도이며, 머리와 등은 붉은 갈색을 띤 잿빛, 배와 겨드랑이는 잿빛, 아랫배는 누런 회색이다. 머리에는 분홍빛을 띤 밤색의 긴 도가머리가 있다. 겨울 철새로 아시아 북부에서 번식하고 한국, 일본, 대만 등지에서 겨울을 보낸다.
"
황여-전람도,단어,한자어,皇輿全覽圖,"한자 皇輿全覽圖
","「명사」
","중국 전체를 최초로 실측하여 만든 지도. 청나라 강희제의 칙명으로 프랑스의 선교사들이 중심이 되어 1717년에 완성하였다.
"
황연(01),단어,한자어,晃然,"한자 晃然
","「부사」
","「1」환하게 밝은 모양.
「2」환히 깨닫는 모양.
"
황연(02),단어,한자어,荒宴,"한자 荒宴
","「명사」
","주연(酒宴)에 빠짐.
"
황연(03),단어,한자어,荒煙,"한자 荒煙
","「품사 없음」
","‘황연하다03’의 어근.
"
황연(04),단어,한자어,黃煙,"한자 黃煙
","「명사」
","누런 빛깔의 연기나 연무(煙霧).
"
황연(05),단어,한자어,黃鉛,"한자 黃鉛
","「명사」
","크로뮴산 납을 주성분으로 하는 노란색의 안료. 연염(鉛鹽)의 수용액에 다이크로뮴산염 용액을 가하여 침전시켜서 만든다.
"
황연-광,단어,한자어,黃鉛鑛,"한자 黃鉛鑛
","「명사」
","‘황연석’의 전 용어.
"
황연-대각,단어,한자어,晃然大覺,"한자 晃然大覺
","「명사」
","환하게 모두 깨달음.
"
황연대각-하다,단어,혼종어,晃然大覺하다,"한자 晃然大覺
고유어 하다
","「동사」
","환하게 모두 깨닫다.
"
황연-석,단어,한자어,黃鉛石,"한자 黃鉛石
","「명사」
","납과 몰리브데넘의 산화물로 이루어진 광물. 정방 정계에 속하는 판상(板狀) 결정체로, 포도 모양 또는 콩팥 모양이며, 오렌지색·흰색을 띠거나 무색이다. 취관(吹管)으로 불면 비소 냄새를 내며 납으로 되돌아간다.
"
황연-하다(01),단어,혼종어,晃然하다,"한자 晃然
고유어 하다
","「형용사」
","「1」환하게 밝다.
「2」환히 깨닫는 상태이다.
"
황연-하다(02),단어,혼종어,荒宴하다,"한자 荒宴
고유어 하다
","「동사」
","주연(酒宴)에 빠지다.
"
황연-하다(03),단어,혼종어,荒煙하다,"한자 荒煙
고유어 하다
","「형용사」
","「1」인가(人家)가 드물다.
「2」인기척이 없다.
"
황연-히,단어,혼종어,晃然히,"한자 晃然
고유어 히
","「부사」
","「1」환하게 밝은 모양.
「2」환히 깨닫는 모양.
"
황열,단어,한자어,黃熱,"한자 黃熱
","「명사」
","아프리카 서부와 남아메리카에서 볼 수 있는 악성 전염병. 황열 바이러스가 주로 간과 콩팥을 침범하는데, 고열이 나고 피가 섞인 검은색의 구토와 황달을 일으키며 사망률이 높다.
"
황열-병,단어,한자어,黃熱病,"한자 黃熱病
","「명사」
","아프리카 서부와 남아메리카에서 볼 수 있는 악성 전염병. 황열 바이러스가 주로 간과 콩팥을 침범하는데, 고열이 나고 피가 섞인 검은색의 구토와 황달을 일으키며 사망률이 높다.
"
황열병^바이러스,구,혼종어,黃熱病virus,"한자 黃熱病
영어 virus
","「품사 없음」
","황열을 일으키는 바이러스.
"
황염,단어,한자어,黃炎,"한자 黃炎
","「명사」
","황제(黃帝) 헌원씨와 염제(炎帝) 신농씨를 아울러 이르는 말.
"
황염-목,단어,한자어,黃染木,"한자 黃染木
","「명사」
","「1」매자나뭇과의 낙엽 활엽 관목. 높이는 1~1.5미터이며, 잎은 긴 타원형으로 가장자리가 날카로운 톱니 모양이고 줄기에는 가시가 있다. 봄에 노란 꽃이 총상(總狀) 화서로 피고 열매는 장과(漿果)로 9월에 붉게 익는다. 줄기와 뿌리를 고미 건위제로 쓰고 삶은 물로 눈을 치료하며 내피(內皮)는 노란색 염료로 쓴다. 우리나라 특산종으로 산기슭 양지 쪽에 난다.
「2」매자나무의 줄기를 한방에서 이르는 말. 위를 보호하며 이질, 황달 따위에 쓴다.
"
황염-지,단어,한자어,黃染紙,"한자 黃染紙
","「명사」
","노랗게 물들인 종이.
"
황엽(01),단어,한자어,黃葉,"한자 黃葉
","「명사」
","노랗게 물든 식물의 잎. 엽록소가 분해된 결과 남아 있는 카로티노이드 색소 때문에 나타나는 현상이다.
"
황엽(02),단어,한자어,簧葉,"한자 簧葉
","「명사」
","관악기의 발음원이 되는 얇은 진동판. 갈대·쇠·나무 따위로 만들고 공기 흐름으로 진동하여 소리를 내며, 바순·클라리넷·오보에·하모니카 ·피리 따위에 붙인다.
"
황엽-장,단어,한자어,簧葉匠,"한자 簧葉匠
","「명사」
","장악원에 속하여 황엽(簧葉) 만드는 일을 맡아 하던 사람.
"
황엽-초,단어,한자어,黃葉草,"한자 黃葉草
","「명사」
","색깔이 누런 잎담배.
"
황-영,단어,한자어,黃瑩,"한자 黃瑩
","「명사」
","고려 시대의 학자·문신(?~?). 십이 공도 가운데 하나인 정경공도를 세워 후진을 양성하였다.
"
황예(01),단어,한자어,皇裔,"한자 皇裔
","「명사」
","황제의 혈통.
"
황예(02),단어,한자어,荒裔,"한자 荒裔
","「명사」
","멀리 떨어진 지방. 또는 먼 외국.
"
황예(03),단어,한자어,荒穢,"한자 荒穢
","「품사 없음」
","‘황예하다’의 어근.
"
황예-하다,단어,혼종어,荒穢하다,"한자 荒穢
고유어 하다
","「형용사」
","몹시 거칠고 더럽다.
"
황-오리,단어,혼종어,黃오리,"한자 黃
고유어 오리
","「명사」
","오릿과의 새. 편 날개의 길이는 36cm 정도이며, 깃은 등갈색, 머리는 조금 엷은 색이고 목에는 목도리처럼 검은 테가 둘려 있으며 날개깃은 흰빛이다. 번식기에는 수컷의 몸 아랫부분에 검은 얼룩무늬가 생긴다. 한국, 북아프리카, 인도, 중국 남부 등지에서 겨울을 보내는데 유라시아 대륙에 분포한다.
"
황옥,단어,한자어,黃玉,"한자 黃玉
","「명사」
","플루오린과 알루미늄을 함유한 규산염 광물. 사방 정계에 속하는 기둥 모양의 결정을 이루며, 투명 또는 반투명하고 붉은빛, 푸른빛, 초록빛, 누런빛 따위를 띤다. 가루로 만들어 유리나 금속 따위의 연마재로 쓰는데, 아름다운 것은 보석으로 쓴다.
"
황-옥돔,단어,혼종어,黃玉돔,"한자 黃玉
고유어 돔
","「명사」
","옥돔과의 바닷물고기. 옥돔과 비슷하나 몸빛은 붉은빛, 머리는 누런빛이며 꼬리지느러미에 누런 띠가 두 줄 있고 배지느러미는 투명하다. 한국 남부, 일본 중부 이남, 대만 등지에 분포한다.
"
황-옥두어,단어,한자어,黃玉頭魚,"한자 黃玉頭魚
","「명사」
","옥돔과의 바닷물고기. 옥돔과 비슷하나 몸빛은 붉은빛, 머리는 누런빛이며 꼬리지느러미에 누런 띠가 두 줄 있고 배지느러미는 투명하다. 한국 남부, 일본 중부 이남, 대만 등지에 분포한다.
"
황옥-병,단어,한자어,黃玉餠,"한자 黃玉餠
","「명사」
","밀가루와 설탕을 같은 분량으로 섞어서 빚어 찐 떡.
"
황-옥석,단어,한자어,黃玉石,"한자 黃玉石
","「명사」
","누런 옥돌을 통틀어 이르는 말.
"
황옹(01),단어,한자어,黃瓮,"한자 黃瓮
","「명사」
","황토로 만든 질그릇.
"
황옹(02),단어,한자어,黃鶲,"한자 黃鶲
","「명사」
","「1」딱샛과의 새. 몸의 길이는 11cm 정도이다. 수컷은 머리와 등 및 날개가 검은색에 가깝고 암컷은 등이 짙은 녹색이다. 암수 모두 날개에는 흰색 띠가 있다. 한국, 중국, 몽골, 일본 등지에서 번식하며 말레이반도에서 겨울을 보낸다.
「2」딱샛과의 하나. 몸의 길이는 11cm 정도이다. 수컷은 몸 위쪽이 검은색이고 누런색의 긴 눈썹이 있으며, 날개의 가운데에 흰무늬가 있고 등 아래쪽에서 허리까지는 누런색이다. 암컷은 휘파람새와 비슷하며 온몸이 누런 녹색이다. 우리나라에서는 드문 나그네새로, 사할린·일본 등지에서 번식하고 동남아시아에서 겨울을 보낸다.
"
황옹-장,단어,한자어,黃瓮匠,"한자 黃瓮匠
","「명사」
","충청남도 부여군 임천에서 황토로 질그릇을 구워 내는 공장(工匠).
"
황왕,단어,한자어,皇王,"한자 皇王
","「명사」
","황제 또는 임금을 이르는 말.
"
황외,단어,한자어,荒外,"한자 荒外
","「명사」
","거친 오랑캐의 땅.
"
황요(01),단어,혼종어,黃요,"한자 黃
고유어 요
","「명사」
","→ 황소01.
"
황요(02),단어,한자어,黃搖,"한자 黃搖
","「명사」
","족제빗과의 하나. 몸의 길이는 45~55cm, 꼬리는 35~45cm이다. 몸은 가늘고 다리는 짧다. 몸의 위쪽은 갈색, 뒤쪽은 어두운 색, 머리와 다리 및 꼬리는 어두운 갈색, 가슴과 몸의 아래쪽은 흰색을 띤다. 우리나라 특산종이다.
"
황우(01),단어,한자어,黃牛,"한자 黃牛
","「명사」
","「1」누런빛을 띤 소.
「2」큰 수소.
"
황우(02),단어,한자어,黃雨,"한자 黃雨
","「명사」
","화학전에서 비행기로 뿌리는 누런색의 액체 또는 가루 형태의 유독 화학 물질. 이것을 맞으면 경련과 출혈을 일으키며 죽는다.
"
황우-계,단어,한자어,黃牛契,"한자 黃牛契
","「명사」
","관아에 황소를 공물로 바치던 계.
"
황우-장수,단어,혼종어,荒우장수,"한자 荒
고유어 우장수
","「명사」
","→ 황아장수.
"
황운(01),단어,한자어,皇運,"한자 皇運
","「명사」
","황제나 황실의 운명.
"
황운(02),단어,한자어,黃雲,"한자 黃雲
","「명사」
","「1」누런 빛깔의 구름.
「2」넓은 들판에 벼가 누렇게 익은 모습을 비유적으로 이르는 말.
"
황운-전,단어,한자어,黃雲傳,"한자 黃雲傳
","「명사」
","조선 시대의 소설. 중국 송나라를 배경으로, 주인공 황운(黃雲)과 약혼녀 설 소저의 이별과 고난, 재회를 그린 영웅담이다. 작가와 연대는 알 수 없다.
"
황웅-기,단어,한자어,黃熊旗,"한자 黃熊旗
","「명사」
","대한 제국 때, 누런색 곰이 그려진 의장기. 누런색 삼각기로, 화염각과 기드림이 달려 있다.
"
황원(01),단어,한자어,荒原,"한자 荒原
","「명사」
","버려두어 거친 들판.
"
황원(02),단어,한자어,荒遠,"한자 荒遠
","「명사」
","멀고 먼 변경(邊境).
"
황월,단어,한자어,黃鉞,"한자 黃鉞
","「명사」
","황금으로 장식한 도끼. 천자가 정벌할 때 지닌다.
"
황월선-전,단어,한자어,黃月仙傳,"한자 黃月仙傳
","「명사」
","조선 시대의 소설. 전라도 여주 문촌에 사는 황 공(黃公)의 후처 박 씨가, 황 공이 중국에 사신으로 간 틈을 타 전처의 소생인 월선을 아비 없는 자식을 낳았다며 모함하고 해치려 하자, 월선은 박 씨 소생인 월룡의 도움으로 피신하게 된다. 후에 돌아온 황 공이 사실을 알고 박 씨를 내쳤다가 여주 군수의 아내가 된 월선과 월룡의 효성에 감복하여 다시 맞이하니 이에 박 씨도 회개하였다는 내용이다. 작가와 연대는 알 수 없다.
"
황위(01),단어,한자어,皇位,"한자 皇位
","「명사」
","황제의 지위.
"
황위(02),단어,한자어,皇威,"한자 皇威
","「명사」
","황제의 위엄.
"
황위(03),단어,한자어,黃緯,"한자 黃緯
","「명사」
","황도 좌표의 위도. 황도는 0도, 북극은 +90도, 남극은 －90도이다.
"
황위-권,단어,한자어,黃緯圈,"한자 黃緯圈
","「명사」
","황도 좌표의 남극과 북극을 지나며 황도의 면에 수직인, 천구 위의 큰 원.
"
황유(01),단어,한자어,肓兪,"한자 肓兪
","「명사」
","족소음신경에 속하는 혈(穴). 배꼽 중심에서 양옆으로 각각 다섯 푼 되는 곳이다.
"
황유(02),단어,한자어,皇猷,"한자 皇猷
","「명사」
","「1」황제가 국가를 통치하기 위한 계책.
「2」황제가 나아갈 길.
"
황유(03),단어,한자어,荒遊,"한자 荒遊
","「명사」
","술과 여자에 빠져 방탕하게 놂.
"
황유-하다,단어,혼종어,荒遊하다,"한자 荒遊
고유어 하다
","「동사」
","술과 여자에 빠져 방탕하게 놀다.
"
황육,단어,한자어,黃肉,"한자 黃肉
","「명사」
","소의 고기.
"
황윤,단어,한자어,皇胤,"한자 皇胤
","「명사」
","황제의 혈통.
"
황-윤길,단어,한자어,黃允吉,"한자 黃允吉
","「명사」
","조선 선조 때의 문관(1536~?). 자는 길재(吉哉). 호는 우송당(友松堂). 임진왜란 직전인 1590년에 통신 정사(通信正使)로 일본에 다녀와 장차 일본의 침략이 있을 것을 보고하였으나 조정에 채택되지 않았다.
"
황-윤석,단어,한자어,黃胤錫,"한자 黃胤錫
","「명사」
","조선 영조 때의 학자(1729~1791). 자는 영수(永叟). 호는 이재(頥齋)·서명산인(西溟散人)·운포주인(雲浦主人)·월송외사(越松外史). 널리 백가에 통하였고, 특히 수학에 뛰어나 ≪산학입문≫, ≪산학본원≫ 따위를 지었으며 그의 저서 ≪화음방언자의해(華音方言字義解)≫, ≪자모변≫ 따위는 국어학 연구에 중요한 자료이다. 문집에 ≪이재유고≫ 25권이 있다.
"
황은(01),단어,한자어,皇恩,"한자 皇恩
","「명사」
","황제의 은혜.
"
황은(02),단어,한자어,黃銀,"한자 黃銀
","「명사」
","품질이 가장 낮은 은(銀). 70%의 순분(純分)이 들어 있다.
"
황을 그리다,관용구,,,,"「구」
","욕되리만큼 매우 낭패를 당하다.
"
황음,단어,한자어,荒淫,"한자 荒淫
","「명사」
","함부로 음탕한 짓을 함.
"
황음-무도,단어,한자어,荒淫無道,"한자 荒淫無道
","「명사」
","주색에 빠져 사람으로서 마땅히 할 도리를 돌아보지 않는 면이 있음.
"
황음무도-하다,단어,혼종어,荒淫無道하다,"한자 荒淫無道
고유어 하다
","「형용사」
","주색에 빠져 사람으로서 마땅히 할 도리를 돌아보지 않는 면이 있다.
"
황음-하다,단어,혼종어,荒淫하다,"한자 荒淫
고유어 하다
","「동사」
","함부로 음탕한 짓을 하다.
"
황의,단어,한자어,黃衣,"한자 黃衣
","「명사」
","「1」누런 빛깔의 옷.
「2」보리쌀로 빚은 누룩.
"
황-의돈,단어,한자어,黃義敦,"한자 黃義敦
","「명사」
","사학자(1887~1964). 호는 해원(海圓). 한학과 사학을 연구하고 만주 간도 등지에서 교편을 잡다가, 광복 후 문교부 편수관, 단국 대학교·동국 대학교 교수를 지냈다. 저서에 ≪신편(新編) 조선 역사≫ 따위가 있다.
"
황의-장,단어,한자어,皇矣章,"한자 皇矣章
","「명사」
","문소전의 초헌악 가운데 제5실에 연주하던 악장.
"
황이(01),단어,혼종어,黃이,"한자 黃
고유어 이
","「명사」
","→ 황소01.
"
황이(02),단어,한자어,荒夷,"한자 荒夷
","「명사」
","「1」먼 지방의 오랑캐.
「2」왕위(王威)에 복종하지 않는 거친 오랑캐.
"
황이(03),단어,한자어,黃彝,"한자 黃彝
","「명사」
","이(彝)의 하나. 그릇의 표면이 황금으로 장식되어 있다.
"
황인(01),단어,한자어,黃人,"한자 黃人
","「명사」
","황색 인종인 사람.
"
황인(02),단어,한자어,黃仁,"한자 黃仁
","「명사」
","각막과 수정체 사이에 있는, 원판 모양인 누런 밤색의 얇은 막.
"
황인정,단어,한자어,皇仁庭,"한자 皇仁庭
","「명사」
","일본에 전한 고구려 탈춤의 하나. 또는 그 음악.
"
황-인종,단어,한자어,黃人種,"한자 黃人種
","「명사」
","피부색에 따라 구분한 인종의 하나. 신체적 특징으로는 황갈색의 피부, 검은색의 눈, 검은색의 직상모(直狀毛), 평평한 얼굴과 낮은 코 따위를 들 수 있다. 한국인, 중국인, 일본인 등 동양인이 대개 이에 속한다.
"
황-일산,단어,한자어,黃日傘,"한자 黃日傘
","「명사」
","의장(儀仗)으로 쓰던 누런빛의 큰 양산.
"
황자(01),단어,한자어,皇子,"한자 皇子
","「명사」
","황제의 아들.
"
황자(02),단어,한자어,黃子,"한자 黃子
","「명사」
","보리쌀로 빚은 누룩.
"
황-자계,단어,한자어,黃雌鷄,"한자 黃雌鷄
","「명사」
","털이 누런 암탉. 이질에 약으로 쓴다.
"
황자-장,단어,한자어,黃子醬,"한자 黃子醬
","「명사」
","콩과 밀가루를 섞어서 쑨 메주로 담근 간장.
"
황자진령,단어,한자어,黃字鎭翎,"한자 黃字鎭翎
","「명사」
","조선 세종 때, 황자총통에 넣어서 쏘기 위하여 만든 탄자(彈子).
"
황자-총통,단어,한자어,黃字銃筒,"한자 黃字銃筒
","「명사」
","「1」조선 태종 때 창안된, 불씨를 손으로 점화하고 발사하는 유통식(有筒式) 화포.
「2」조선 세종 때 만들어 임진왜란 때 사용하였던 대포. 화약을 이용하여 피령전(皮翎箭)을 쏘는 데 썼다.
「3」조선 순조 12년(1812)에 만든 화포. 정철(定鐵), 모병(冒柄), 손잡이가 완벽하게 붙어 있어 당시의 제조 기술을 한눈에 볼 수 있다. 우리나라 보물이다.
"
황작,단어,한자어,黃雀,"한자 黃雀
","「명사」
","「1」참샛과의 새. 몸은 다갈색이고 부리는 검으며 배는 잿빛을 띤 백색이다. 가을에는 농작물을 해치나 여름에는 해충을 잡아먹는 텃새이다. 인가 근처에 사는데 한국, 일본, 중국, 대만 등지에 분포한다.
「2」까마귓과의 새. 몸의 길이는 약 25cm 정도이며 노랗다. 눈에서 뒷머리에 걸쳐 검은 띠가 있으며 꽁지와 날개 끝은 검다. 5~7월에 알을 낳고 울음소리가 매우 아름답다. 여름 철새로 한국, 우수리강, 미얀마 등지에 분포한다.
"
황작-구,단어,한자어,黃雀灸,"한자 黃雀灸
","「명사」
","참새의 털을 뽑고 대가리, 발목, 내장을 버리고 간을 하여 구운 음식.
"
황작-풍,단어,한자어,黃雀風,"한자 黃雀風
","「명사」
","음력 5월에 중국으로부터 불어오는 동남풍.
"
황작-해,단어,한자어,黃雀醢,"한자 黃雀醢
","「명사」
","참새로 담근 젓갈. 털을 뽑고 내장을 꺼낸 다음, 여기에 잘게 썬 파와 소금, 후춧가루를 뿌려 버무리고 그 위에 술을 부어 봉한 뒤에 오랫동안 삭힌다.
"
황잡,단어,한자어,荒雜,"한자 荒雜
","「품사 없음」
","‘황잡하다’의 어근.
"
황-잡다,단어,고유어,,"고유어 
","「동사」
","「1」골패 따위에서 황을 잡다.
「2」계획한 일이 뜻대로 되지 않거나, 뜻밖의 일로 낭패를 보다.
"
황잡-하다,단어,혼종어,荒雜하다,"한자 荒雜
고유어 하다
","「형용사」
","거칠고 잡되다.
"
황잡-히,단어,혼종어,荒雜히,"한자 荒雜
고유어 히
","「부사」
","거칠고 잡되게.
"
황장(01),단어,한자어,黃麞,"한자 黃麞
","「명사」
","아악의 곡 이름. 당악에 속하는 평조곡으로, 중국 당나라 서융(西戎)의 반란 때, 재상 왕효걸(王孝傑)이 정벌에 나갔다가 황장곡(黃麞谷)에서 전사하였으므로 그 충렬을 사모하여 지었다고 한다.
"
황장(02),단어,한자어,荒莊,"한자 荒莊
","「명사」
","버려두어 거칠어지고 못 쓰게 된 농가.
"
황장(03),단어,한자어,黃匠,"한자 黃匠
","「명사」
","조선 후기에, 유황점(硫黃店)에 속하여 황의 채굴 및 제련을 맡아 하던 사람.
"
황장(04),단어,한자어,黃腸,"한자 黃腸
","「명사」
","「1」통나무의 심(心)에 가까운 부분. 단단하고 빛깔이 누렇다.
「2」임금의 관을 만드는 데 쓰던, 질이 좋은 소나무.
"
황장-갓,단어,혼종어,黃腸갓,"한자 黃腸
고유어 갓
","「명사」
","「1」‘국유림’을 달리 이르는 말.
「2」황장목을 베지 못하게 하던 산.
"
황장군-전,단어,한자어,黃將軍傳,"한자 黃將軍傳
","「명사」
","조선 시대의 소설. 중국 송나라를 배경으로, 주인공 황운(黃雲)과 약혼녀 설 소저의 이별과 고난, 재회를 그린 영웅담이다. 작가와 연대는 알 수 없다.
"
황-장력,단어,한자어,黃粧曆,"한자 黃粧曆
","「명사」
","누런 빛깔의 종이로 겉장을 붙인 책력.
"
황장-목,단어,한자어,黃腸木,"한자 黃腸木
","「명사」
","임금의 관을 만드는 데 쓰던, 질이 좋은 소나무.
"
황장-봉산,단어,한자어,黃腸封山,"한자 黃腸封山
","「명사」
","황장목을 베지 못하게 하던 산.
"
