어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
연주시격,단어,한자어,聯珠詩格,"한자 聯珠詩格
","「명사」
","중국 원나라 때에 채정손(蔡正孫)이 펴낸 작시법에 관한 책. 칠언 절구(七言絕句)의 작시법을 제시한 것으로, 우제(于濟)의 저서를 증보하고 평석(評釋)을 붙인 것이다. 우리나라에는 1485~1491년에 서거정이 주(註)를 덧붙이고 안침 등이 다시 첨삭한 간본(刊本)이 있다. 20권.
"
연주실,단어,한자어,演奏室,"한자 演奏室
","「명사」
","악기를 연주하는 방.
"
연주옥,단어,한자어,連珠玉,"한자 連珠玉
","「명사」
","몇 개의 구슬을 한데 이어 붙인 유물.
"
연주자,단어,한자어,演奏者,"한자 演奏者
","「명사」
","악기를 다루어 곡을 표현하는 사람.
"
연주전,단어,한자어,連珠箭,"한자 連珠箭
","「명사」
","계속하여서 쏘는 화살.
"
연주차,단어,한자어,年周差,"한자 年周差
","「명사」
","달의 운행이 일정하지 아니한 현상. 지구의 궤도가 타원 모양이기 때문에 태양과 달의 거리는 1년을 주기로 변하며, 그 결과 달에 미치는 태양의 인력이 1년을 주기로 변하기 때문에 일어난다.
"
연주창,단어,한자어,連珠瘡,"한자 連珠瘡
","「명사」
","림프샘의 결핵성 부종인 갑상샘종이 헐어서 터진 부스럼.
"
연주채,단어,한자어,連珠砦,"한자 連珠砦
","「명사」
","오목(五目)처럼 간격을 두어 서로 연락하고 응원할 수 있도록 배치하여 만든 요새.
"
연주체,단어,한자어,聯珠體,"한자 聯珠體
","「명사」
","시(詩)나 사곡(詞曲) 가운데 배체(俳體)로 이루어진 형식. 후구(後句) 첫 글자에 전구(前句)의 끝 글자를 사용하여 엮어 나가며, 정진체(頂眞體)라고도 한다.
"
연주혈,단어,한자어,連珠穴,"한자 連珠穴
","「명사」
","풍수지리설에서, 꿴 구슬처럼 정기가 잇달아 모여 있는 자리.
"
연주황,단어,한자어,軟朱黃,"한자 軟朱黃
","「명사」
","「1」연한 주황색.
「2」연한 주황빛.
"
연주황빛,단어,혼종어,軟朱黃빛,"한자 軟朱黃
고유어 빛
","「명사」
","연한 주황빛.
"
연주황색,단어,한자어,軟朱黃色,"한자 軟朱黃色
","「명사」
","연한 주황색.
"
연주회,단어,한자어,演奏會,"한자 演奏會
","「명사」
","음악을 연주하여 청중에게 들려주는 모임.
"
연주회장,단어,한자어,演奏會場,"한자 演奏會場
","「명사」
","음악을 연주하여 청중에게 들려주는 모임을 여는 장소.
"
연죽,단어,한자어,煙竹,"한자 煙竹
","「명사」
","담배를 피우는 데 쓰는 기구. 담배통, 담배설대, 물부리로 이루어져 있다.
"
연죽전,단어,한자어,煙竹廛,"한자 煙竹廛
","「명사」
","담뱃대를 파는 가게.
"
연죽점,단어,한자어,煙竹店,"한자 煙竹店
","「명사」
","예전에, 담뱃대의 대통을 손을 써서 전문적으로 만들어 내던 작업장.
"
연준모치,단어,고유어,,,"「명사」
","잉엇과의 민물고기. 몸의 길이는 6~8cm이고 옆으로 편평하며, 등은 녹갈색 또는 감람 갈색, 배는 은색, 눈구멍은 은색 또는 황금색이다. 등과 옆구리에는 어두운 갈색 띠와 얼룩점이 흩어져 있다. 산란기는 5~8월이고, 산란기가 되면 머리에 별 모양이 생기며, 우리나라 북부의 산악 지대와 강원도 고지대의 하천에서 산다.
"
연줄,단어,혼종어,鳶줄,"한자 鳶
고유어 줄
","「명사」
","연을 매어서 날리는 데 쓰는 실.
"
연줄혼인,단어,혼종어,緣줄婚姻,"한자 緣
고유어 줄
한자 婚姻
","「명사」
","연줄이 닿는 사람들끼리 하는 혼인.
"
연중,단어,한자어,年中,"한자 年中
","「명사」
","「1」한 해 동안.
「2」한 해 동안 내내.
"
연중무휴,단어,한자어,年中無休,"한자 年中無休
","「명사」
","일 년 내내 하루도 쉬는 날이 없음.
"
연중석,단어,한자어,鉛重石,"한자 鉛重石
","「명사」
","납과 텅스텐을 함유한 광석. 정방 정계(正方晶系)에 속한 결정으로 둥글게 뭉쳐 나는데, 붉은색·회색·갈색·누런색 따위를 띠며, 금강석 광택이 난다.
"
연중행사,단어,한자어,年中行事,"한자 年中行事
","「명사」
","해마다 일정한 시기를 정하여 놓고 하는 행사.
"
연증세가,단어,한자어,年增歲加,"한자 年增歲加
","「명사」
","해마다 더하여 늘어남.
"
연지,단어,한자어,連枝,"한자 連枝
","「명사」
","한 뿌리에서 난 이어진 가지라는 뜻으로, 형제자매를 비유적으로 이르는 말.
"
연지노랑나비,단어,혼종어,臙脂노랑나비,"한자 臙脂
고유어 노랑나비
","「명사」
","흰나빗과의 곤충. 편 날개의 길이는 5.6~7.4cm이다. 수컷은 붉은색이고 바깥 가장자리에는 검은 회색 또는 검은 갈색 띠가 있고, 암컷은 붉은색 또는 누런빛을 띤 흰색이다. 한국, 만주, 아무르, 시베리아 등지에 분포한다.
"
연지먹,단어,혼종어,臙脂먹,"한자 臙脂
고유어 먹
","「명사」
","연지에 먹을 섞어서 만든 물감. 보통 그림을 그리는 데에 사용하며, 색깔은 검붉은 밤색을 띤다.
"
연지묵,단어,한자어,臙脂墨,"한자 臙脂墨
","「명사」
","연지에 먹을 섞어서 만든 물감. 보통 그림을 그리는 데에 사용하며, 색깔은 검붉은 밤색을 띤다.
"
연지방아,단어,고유어,,,"「명사」
","→ 연자방아.
"
연지벌레,단어,혼종어,臙脂벌레,"한자 臙脂
고유어 벌레
","「명사」
","깍지벌렛과의 곤충을 통틀어 이르는 말. 몸의 길이는 암컷은 3~5mm이고 수컷은 이보다 작다. 암컷은 깍지를 만들고 대부분 파란빛을 띤 노란색이다.
"
연지볼,단어,혼종어,臙脂볼,"한자 臙脂
고유어 볼
","「명사」
","연지를 바른 것처럼 발그레한 볼.
"
연지분,단어,한자어,臙脂粉,"한자 臙脂粉
","「명사」
","「1」볼연지와 분을 아울러 이르는 말.
「2」화장하는 데 쓰는 크림, 분, 향수 따위를 통틀어 이르는 말.
"
연지삽말,단어,혼종어,軟地揷말,"한자 軟地揷
고유어 말
","「명사」
","무른 땅에 말뚝을 박는다는 뜻으로, 일하기가 매우 쉬움을 비유적으로 이르는 말.
"
연지색,단어,한자어,臙脂色,"한자 臙脂色
","「명사」
","연지의 빛깔과 같은 밝은 빨강.
"
연지첩,단어,한자어,臙脂帖,"한자 臙脂帖
","「명사」
","연지와 연지를 바르는 데에 쓰는 붓 따위를 간수하는 도구. 창호지 따위를 여러 겹 붙여 접어서 만든다.
"
연직,단어,한자어,鉛直,"한자 鉛直
","「명사」
","「1」어떤 직선이 다른 직선이나 평면에 대하여 수직인 상태.
「2」중력의 방향. 실에 추를 달아 늘어뜨릴 때 실이 나타내는 방향이다.
"
연직각,단어,한자어,鉛直角,"한자 鉛直角
","「명사」
","수평면에 수직으로 내린 직선이 그 면과 이루는 각.
"
연직권,단어,한자어,鉛直圈,"한자 鉛直圈
","「명사」
","천정(天頂)을 지나 지평선에 수직을 이루는 천구(天球) 상의 대권(大圈).
"
연직면,단어,한자어,鉛直面,"한자 鉛直面
","「명사」
","어떠한 평면이나 직선과 수직을 이루는 면.
"
연직사자,단어,한자어,年直使者,"한자 年直使者
","「명사」
","연중 당번인 저승사자.
"
연직선,단어,한자어,鉛直線,"한자 鉛直線
","「명사」
","「1」중력의 방향을 나타내는 선. 추를 매단 실을 늘어뜨릴 때에 실이 가리키는 방향과 같다.
「2」일정한 직선이나 평면과 직각을 이루는 직선.
"
연진,단어,한자어,硏眞,"한자 硏眞
","「명사」
","진리를 연구함.
"
연질,단어,한자어,軟質,"한자 軟質
","「명사」
","부드러운 성질. 또는 그런 성질을 지닌 물질.
"
연질고무,단어,혼종어,軟質고무,"한자 軟質
고유어 고무
","「명사」
","말랑말랑한 보통의 고무.
"
연질대,단어,혼종어,軟質대,"한자 軟質
고유어 대
","「명사」
","부드러워 쉽게 휘고 능청거리는 대.
"
연질막,단어,한자어,軟質膜,"한자 軟質膜
","「명사」
","연골 세포와 그 사이를 메운 연골 기질로 이루어진 조직. 탄성(彈性)이 풍부한 결합 조직이며, 척추동물 및 두족강에서 볼 수 있다.
"
연질미,단어,한자어,軟質米,"한자 軟質米
","「명사」
","수분이 15% 이상 함유되어 있어 변질하기 쉬운 현미. 햇빛과 기온 관계로 우리나라의 북부 지방에서 많이 생산된다.
"
연질밀,단어,혼종어,軟質밀,"한자 軟質
고유어 밀
","「명사」
","낟 알갱이의 단면이 불투명한 가루 모양이고 단백질의 함량이 9% 이하로 낮으며, 점탄성이 약한 밀.
"
연질석,단어,한자어,軟質石,"한자 軟質石
","「명사」
","사석(沙石)이나 응회석 따위와 같이 경도(硬度)가 낮아 쉽게 부서지는 돌.
"
연집,단어,한자어,讌集,"한자 讌集
","「명사」
","기쁜 일이 있을 때에 음식을 차려 놓고 여러 사람이 모여 즐기는 일.
"
연차,단어,한자어,年次,"한자 年次
","「명사」
","「1」나이의 차례.
「2」햇수의 차례. 또는 그 차례로 주어지는 휴가.
"
연차관,단어,한자어,軟借款,"한자 軟借款
","「명사」
","낮은 금리나 긴 상환 기간 따위의 유리한 조건을 지닌 차관.
"
연차마,단어,혼종어,碾차磨,"한자 碾
고유어 차
한자 磨
","「명사」
","차를 가루가 되게 가는 맷돌.
"
연착,단어,한자어,延着,"한자 延着
","「명사」
","정하여진 시간보다 늦게 도착함.
"
연착륙,단어,한자어,軟着陸,"한자 軟着陸
","「명사」
","「1」비행하던 물체가 착륙할 때, 비행체나 탑승한 생명체가 손상되지 아니하도록 속도를 줄여 충격 없이 가볍게 내려앉음.
「2」경기가 과열될 기미가 있을 때에 경제 성장률을 적정한 수준으로 낮추어 불황을 방지하는 일.
"
연찬,단어,한자어,宴饌,"한자 宴饌
","「명사」
","기쁜 일이 있을 때에 음식을 차려 놓고 여러 사람이 모여 즐기는 일.
"
연찬회,단어,한자어,硏鑽會,"한자 硏鑽會
","「명사」
","학문 따위를 깊이 연구하기 위하여 조직한 모임.
"
연찰,단어,한자어,憐察,"한자 憐察
","「명사」
","불쌍히 여겨 살핌.
"
연참,단어,한자어,鉛槧,"한자 鉛槧
","「명사」
","「1」글을 쓰는 데에 필요한 납 가루와 널빤지라는 뜻으로, 붓과 종이를 비유적으로 이르는 말.
「2」시문(詩文)을 기초(起草)하는 일.
「3」문필 활동을 비유적으로 이르는 말.
"
연창,단어,혼종어,연窓,"고유어 연
한자 窓
","「명사」
","대청과 방 사이에 연(連)하여 접어 열 수 있는 덧문 또는 덧창.
"
연창문,단어,한자어,連窓門,"한자 連窓門
","「명사」
","문짝의 중간 부분만을 살창으로 한, 네 짝으로 된 문.
"
연채,단어,한자어,軟彩,"한자 軟彩
","「명사」
","중국 청나라 때에 도자기에 칠하던 연하고 고운 빛깔의 무늬.
"
연척,단어,한자어,連戚/緣戚,"한자 連戚
/(병기) /
한자 緣戚
","「명사」
","혼인에 의하여 맺어진 친척.
"
연천,단어,한자어,連天,"한자 連天
","「명사」
","하늘에 이어짐.
"
연천군,단어,한자어,漣川郡,"한자 漣川郡
","「명사」
","경기도 최북단 중앙에 있는 군. 농산물, 임산물, 광산물, 축산물 따위가 나며, 특히 콩이 많이 난다. 석기 시대의 유물과 유적이 많이 발굴되었으며 명승지로 경순왕릉(敬順王陵), 재인 폭포(才人瀑布), 숭의전지(崇義殿址), 한탄강(漢灘江) 따위가 있다. 군청 소재지는 연천, 면적은 695.61㎢.
"
연천조,단어,한자어,燕千鳥,"한자 燕千鳥
","「명사」
","제비물떼샛과의 새. 제비와 비슷한데 몸의 길이는 23cm 정도이며 등은 갈색, 뒷머리는 붉은 갈색, 배는 흰색이다. 남부 유럽, 남부 아시아, 북부 오스트레일리아, 아프리카 등지에 분포하는데 봄이 되면 한국, 일본, 동부 시베리아에서 여름을 보낸다.
"
연천집,단어,한자어,淵泉集,"한자 淵泉集
","「명사」
","조선 후기의 문장가인 홍석주의 문집. 외손인 한장석이 편집하여, 1876년에 필사본으로 남겼다. 44권 20책.
"
연철,단어,한자어,軟鐵,"한자 軟鐵
","「명사」
","탄소 함유량 0.01% 이하의 무른 철. 무르고 전성(展性)과 연성(延性)이 크며, 자기(磁氣)를 띠기도 쉬우나 잃기도 쉽다. 전자기 재료로 쓴다.
"
연철봉,단어,한자어,軟鐵棒,"한자 軟鐵棒
","「명사」
","연철로 만든 막대기. 이것에 절연한 구리줄을 감으면 전자석이 된다.
"
연철심,단어,한자어,軟鐵心,"한자 軟鐵心
","「명사」
","연철로 만든 막대기. 이것에 절연한 구리줄을 감으면 전자석이 된다.
"
연철장,단어,한자어,鉛鐵匠,"한자 鉛鐵匠
","「명사」
","납으로 물건을 만드는 사람.
"
연철줄,단어,혼종어,鉛鐵줄,"한자 鉛鐵
고유어 줄
","「명사」
","납이나 철이 섞여 있는 광맥.
"
연첨,단어,한자어,連簷,"한자 連簷
","「명사」
","처마와 처마가 맞닿음.
"
연첩,단어,한자어,連捷,"한자 連捷
","「명사」
","싸움이나 경기에서 계속하여 이김.
"
연청,단어,한자어,延請,"한자 延請
","「명사」
","남을 청하여 맞이함.
"
연청빛,단어,혼종어,軟靑빛,"한자 軟靑
고유어 빛
","「명사」
","연한 파란빛.
"
연청색,단어,한자어,軟靑色,"한자 軟靑色
","「명사」
","연한 파란색.
"
연체,단어,한자어,延滯,"한자 延滯
","「명사」
","「1」정한 기한에 약속을 지키지 못하고 지체함.
「2」기한 안에 이행하여야 할 채무나 납세 따위를 지체하는 일.
"
연체금,단어,한자어,延滯金,"한자 延滯金
","「명사」
","기한 안에 이행하여야 할 채무나 납세 따위를 지체하였을 때 밀린 날짜에 따라 더 내는 돈.
"
연체동물,단어,한자어,軟體動物,"한자 軟體動物
","「명사」
","연체동물문의 동물을 통틀어 이르는 말.
"
연체동물문,단어,한자어,軟體動物門,"한자 軟體動物門
","「명사」
","후생동물의 한 문. 몸은 머리, 내장, 다리, 외투막의 네 부분으로 되어 있으며, 뼈가 없다. 근육이 풍부하고 대개 석회질로 덮여 있다. 물속에서 아가미로 호흡하고 모두 유성 생식을 한다. 배설 기관으로는 신관이 발달하였으며 모세 혈관이 없는 개방 혈관으로 심방과 심실을 갖춘 심장이 있고 정맥과 동맥이 있다. 굴족강, 다판강, 두족강, 복족강, 이매패강으로 나누는데 달팽이, 문어, 조개 따위가 있다.
"
연체료,단어,한자어,延滯料,"한자 延滯料
","「명사」
","기한 안에 이행하여야 할 채무나 납세 따위를 지체하였을 때 밀린 날짜에 따라 더 내는 돈.
"
연초,단어,한자어,年初,"한자 年初
","「명사」
","새해의 첫머리.
"
연초록,단어,한자어,軟草綠,"한자 軟草綠
","「명사」
","「1」연한 초록색.
「2」연한 초록빛.
"
연초록빛,단어,혼종어,軟草綠빛,"한자 軟草綠
고유어 빛
","「명사」
","연한 초록빛.
"
연초록색,단어,한자어,軟草綠色,"한자 軟草綠色
","「명사」
","연한 초록색.
"
연초색,단어,한자어,煙草色,"한자 煙草色
","「명사」
","궁중에서 담배 공급의 책임을 맡아보던 벼슬아치.
"
연초세,단어,한자어,煙草稅,"한자 煙草稅
","「명사」
","담배를 전매하지 아니하는 나라에서 담배를 생산하고 판 소득에 대하여 매기어 받는 세금.
"
연초자,단어,한자어,鉛硝子,"한자 鉛硝子
","「명사」
","산화 납을 함유한 유리. 비중과 굴절률이 크며 광택과 빛이 난다. 크리스털 유리, 모조 보석, 고굴절률의 광학 유리, 방사선 차폐 유리 따위에 쓴다.
"
연초점,단어,한자어,軟焦點,"한자 軟焦點
","「명사」
","화상의 날카로움을 약화하여 부드럽게 마무리하는 일. 또는 그런 사진.
"
연촉,단어,한자어,蓮燭,"한자 蓮燭
","「명사」
","손으로 들고 다니기 좋게 만든, 연꽃 모양의 촛대.
"
연촉겁지,단어,한자어,延促劫智,"한자 延促劫智
","「명사」
","자기 마음대로 겁(劫)을 늘리기도 하고 줄이기도 하는 부처의 지혜.
"
연촌,단어,한자어,煙村,"한자 煙村
","「명사」
","안개나 비에 가려 희미하게 보이는 마을.
"
연총,단어,한자어,淵叢,"한자 淵叢
","「명사」
","못에 물고기가 모여들고 숲에 새와 짐승이 모여드는 것처럼 여러 사물이나 사람이 모이는 곳을 비유적으로 이르는 말.
"
연총음,단어,한자어,蓮葱飮,"한자 蓮葱飮
","「명사」
","연뿌리와 파 뿌리를 넣고 달인 물에 아교풀 볶은 것과 꿀을 탄 약. 지혈제로 쓴다.
"
연추,단어,고유어,,,"「명사」
","심마니들의 은어로, ‘담배’를 이르는 말.
"
연축,단어,한자어,攣縮,"한자 攣縮
","「명사」
","「1」당기고 켕기어 오그라들거나 줄어듦.
「2」순간적인 자극으로 근육이 오그라들었다가 이완되어 다시 본래의 상태로 되돌아가는 과정. 잠자극기(潛刺戟期), 수축기, 이완기로 구분된다.
"
연축기,단어,한자어,連軸器,"한자 連軸器
","「명사」
","한 축에서 다른 축으로 동력을 끊었다 이었다 하는 장치. 교합식, 원판식, 원추식, 전자식, 마찰식 따위가 있다.
"
연축전지,단어,한자어,鉛蓄電池,"한자 鉛蓄電池
","「명사」
","묽은 황산 용액에 이산화 납으로 된 양극과 납으로 된 음극을 넣은 축전지. 보통 쓰는 자동차용 축전지로 출력 전압은 2볼트이며, 방전된 뒤에는 충전하여 계속 쓸 수 있다.
"
연출,단어,한자어,演出,"한자 演出
","「명사」
","「1」연극이나 방송극 따위에서, 각본을 바탕으로 배우의 연기, 무대 장치, 의상, 조명, 분장 따위의 여러 부분을 종합적으로 지도하여 작품을 완성하는 일. 또는 그런 일을 맡은 사람.
「2」규모가 큰 식(式)이나 집회 따위를 총지휘하여 효과적으로 진행함.
「3」어떤 상황이나 상태를 만들어 냄.
"
연출가,단어,한자어,演出家,"한자 演出家
","「명사」
","연극이나 방송극 따위에서, 각본을 바탕으로 배우의 연기, 무대 장치, 의상, 분장, 조명, 음악 따위의 여러 가지 요소를 종합하여 효과적으로 무대 공연을 할 수 있도록 지도하는 일을 전문적으로 하는 사람.
"
연출권,단어,한자어,演出權,"한자 演出權
","「명사」
","저작물을 상연하거나 연주할 때에 그 저작자가 갖게 되는 권리.
"
연출력,단어,한자어,演出力,"한자 演出力
","「명사」
","무대 공연이나 집회 따위를 효과적으로 진행하는 능력.
"
연출론,단어,한자어,演出論,"한자 演出論
","「명사」
","연극이나 영화에서의 연출에 대한 원칙과 방법 따위를 연구하는 예술 이론.
"
연출실,단어,한자어,演出室,"한자 演出室
","「명사」
","연출자가 머물며 무대 위 배우들의 연기를 지도할 수 있게 갖추어진 방.
"
연출자,단어,한자어,演出者,"한자 演出者
","「명사」
","연극이나 방송극 따위에서 연출을 맡은 사람.
"
연춧대,단어,고유어,,,"「명사」
","토담을 쌓을 때에 쓰는 나무.
"
연충,단어,한자어,淵衷,"한자 淵衷
","「명사」
","깊은 속마음.
"
연취,단어,한자어,軟翠,"한자 軟翠
","「명사」
","연한 비취색.
"
연층,단어,한자어,沿層,"한자 沿層
","「명사」
","탄광에서, ‘탄층을 따라’ 또는 ‘탄층 속’의 뜻으로 쓰는 말.
"
연치,단어,한자어,年齒,"한자 年齒
","「명사」
","‘나이01’의 높임말.
"
연치마,단어,한자어,煉齒磨,"한자 煉齒磨
","「명사」
","가루 치약에 벌꿀, 비누 가루, 기름, 글리세린 따위를 넣고 개어서 만든 약.
"
연칙,단어,한자어,筵飭,"한자 筵飭
","「명사」
","연석(筵席)에서 왕이 신하를 꾸짖어 단단히 훈계하던 일.
"
연침,단어,한자어,連枕/聯枕,"한자 連枕
/(병기) /
한자 聯枕
","「명사」
","남녀가 잠자리를 같이함.
"
연타,단어,한자어,延拖,"한자 延拖
","「명사」
","일을 끌어서 미루어 나감.
"
연탁,단어,한자어,連濁,"한자 連濁
","「명사」
","일본어에서 두 개의 말을 결합할 때, 밑에 오는 언어의 청음이 탁음으로 변하는 일.
"
연탄,단어,한자어,軟炭,"한자 軟炭
","「명사」
","검고 광택이 있는 가장 일반적인 석탄. 갈탄과 무연탄의 중간 정도로 탄화된 것으로, 탄소의 함량은 무연탄보다 적지만 유질(油質)이 풍부하다. 도시가스나 코크스 따위를 만드는 데 쓴다.
"
연탄가스,단어,혼종어,煉炭gas,"한자 煉炭
영어 gas
","「명사」
","연탄이 탈 때 발생하는 유독성 가스. 일산화 탄소가 주성분이다.
"
연탄구멍,단어,혼종어,煉炭구멍,"한자 煉炭
고유어 구멍
","「명사」
","연탄이 잘 탈 수 있도록 아래위로 통하게 뚫어 놓은 여러 개의 구멍.
"
연탄난로,단어,한자어,煉炭暖爐,"한자 煉炭暖爐
","「명사」
","땔감으로 연탄을 사용하는 난로.
"
연탄보일러,단어,혼종어,煉炭boiler,"한자 煉炭
영어 boiler
","「명사」
","연탄을 연료로 하여 물을 끓여서 증기를 발생시키는 보일러.
"
연탄불,단어,혼종어,煉炭불,"한자 煉炭
고유어 불
","「명사」
","연탄에 붙어 타는 불.
"
연탄아궁이,단어,혼종어,煉炭아궁이,"한자 煉炭
고유어 아궁이
","「명사」
","연탄을 땔 수 있도록 만든 아궁이.
"
연탄장수,단어,혼종어,煉炭장수,"한자 煉炭
고유어 장수
","「명사」
","「1」연탄을 파는 일을 직업으로 하는 사람.
「2」얼굴이 검은 사람을 놀림조로 이르는 말.
"
연탄재,단어,혼종어,煉炭재,"한자 煉炭
고유어 재
","「명사」
","연탄이 다 타고 남은 재.
"
연탄집게,단어,혼종어,煉炭집게,"한자 煉炭
고유어 집게
","「명사」
","연탄을 옮기거나 연탄불을 갈 때 사용하는 쇠 집게.
"
연태,단어,한자어,蓮胎,"한자 蓮胎
","「명사」
","정토(淨土)에 왕생하는 사람은 모두 연꽃 속에서 난다고 하여 연꽃을 모태에 비유하여 이르는 말.
"
연토판,단어,한자어,鉛土板,"한자 鉛土板
","「명사」
","흙으로 도자기 따위를 만들 때에 쓰는 널빤지.
"
연통,단어,한자어,連通/聯通,"한자 連通
/(병기) /
한자 聯通
","「명사」
","연락하거나 기별함. 또는 그런 통지.
"
연통관,단어,한자어,連通管,"한자 連通管
","「명사」
","둘 이상의 관의 밑을 하나로 연결한 관. 관 속에 들어간 액체는 관의 모양 및 액체의 양과 상관없이 그 자유 표면은 모두 같은 높이가 된다. 액체의 밀도 측정 따위에 이용한다.
"
연통기,단어,한자어,連通器,"한자 連通器
","「명사」
","둘 이상의 관의 밑을 하나로 연결한 관. 관 속에 들어간 액체는 관의 모양 및 액체의 양과 상관없이 그 자유 표면은 모두 같은 높이가 된다. 액체의 밀도 측정 따위에 이용한다.
"
연통제,단어,한자어,聯通制,"한자 聯通制
","「명사」
","대한민국 임시 정부가 국내외 업무 연락을 위해 설치한 지하 비밀 행정 조직. 국내 각 도에 총판(總辦), 각 군에 군감(郡監), 각 면에 면감(面監)을 두고, 국외에는 민간단체를 통하여, 정부의 명령 전달과 연락 사무를 처리하게 하였다.
"
연투,단어,한자어,軟投,"한자 軟投
","「명사」
","야구에서, 투수가 속도가 느린 공을 던지는 일.
"
연파,단어,한자어,軟派,"한자 軟派
","「명사」
","「1」주장이나 요구 따위를 강하게 내세우지 못하는 소극적인 파.
「2」문예상 에로티시즘을 주로 다루는 파.
「3」신문이나 잡지 따위에서 사회면이나 문화면을 담당하는 기자.
「4」장차 경기(景氣)가 좋지 아니할 것이라고 예상하여 주권 따위를 팔려고 하는 파.
「5」이성과의 교제를 좋아하거나 연애 소설 따위를 탐독하는 사람.
"
연파라핀,단어,혼종어,軟paraffin,"한자 軟
영어 paraffin
","「명사」
","연성(軟性)을 가진 파라핀.
"
연파만리,단어,한자어,煙波萬里,"한자 煙波萬里
","「명사」
","「1」연기나 안개가 자욱하게 낀, 아득히 먼 수면.
「2」멀리 떨어져 있어서 만나기 어려움을 비유적으로 이르는 말.
"
연파천리,단어,한자어,煙波千里,"한자 煙波千里
","「명사」
","강호(江湖)의 연파(煙波)에서 멀리 떨어져 있다는 뜻으로, 헤어져서 다시 만나기 어려움을 비유적으로 이르는 말.
"
연판,단어,한자어,連判,"한자 連判
","「명사」
","하나의 문서에 두 사람 이상이 연명(連名)으로 도장을 찍음.
"
연판공,단어,한자어,鉛版工,"한자 鉛版工
","「명사」
","인쇄 과정에서 연판 뜨는 작업을 하는 사람.
"
연판법,단어,한자어,鉛版法,"한자 鉛版法
","「명사」
","연판을 써서 찍는 볼록판 인쇄 방법.
"
연판장,단어,한자어,連判狀,"한자 連判狀
","「명사」
","연판한 서장(書狀).
"
연패,단어,한자어,連敗,"한자 連敗
","「명사」
","싸움이나 경기에서 계속하여 짐.
"
연편누독,단어,한자어,連篇累牘,"한자 連篇累牘
","「명사」
","쓸데없이 문장이 길고 복잡함.
"
연평균,단어,한자어,年平均,"한자 年平均
","「명사」
","1년을 단위로 하여 내는 평균.
"
연평도,단어,한자어,延坪島,"한자 延坪島
","「명사」
","황해도 남쪽, 인천광역시 옹진군 연평면에 속하는 섬. 크고 작은 두 섬으로 이루어져 있으며, 우리나라 삼대 어장의 하나로 조기잡이가 유명하다. 면적은 대연평도 7.03㎢, 소연평도 0.24㎢.
"
연평수,단어,한자어,延坪數,"한자 延坪數
","「명사」
","여러 층으로 된 건물의 각 층의 평수를 모두 합친 평수.
"
연폐,단어,한자어,宴幣,"한자 宴幣
","「명사」
","궁중 또는 각 관아의 잔치 때에 참여한 예기(藝妓)나 하인에게 주던 금품. 조선 후기에는 금지하였다.
"
연포,단어,한자어,軟泡,"한자 軟泡
","「명사」
","얇게 썬 두부를 꼬치에 꽂아 기름에 지진 다음 닭국에 넣고 끓인 음식.
"
연포지목,단어,한자어,連抱之木,"한자 連抱之木
","「명사」
","아름드리 큰 나무.
"
연포탕,단어,한자어,軟泡湯,"한자 軟泡湯
","「명사」
","두부와 닭고기 따위를 넣어 맑게 끓인 국. 초상집에서 발인하는 날 흔히 끓인다.
"
연포회,단어,한자어,軟泡會,"한자 軟泡會
","「명사」
","두부를 얇게 썰어 꼬치에 꽂아 기름에 지진 다음 닭국에 넣고 끓인 음식을 친구들끼리 모여서 나누어 먹는 놀이.
"
연폭,단어,한자어,連幅,"한자 連幅
","「명사」
","피륙, 종이, 널빤지 따위의 조각을 너비로 마주 이어서 붙임. 또는 그렇게 이어진 폭.
"
연폿국,단어,혼종어,軟泡국,"한자 軟泡
고유어 국
","「명사」
","두부와 닭고기 따위를 넣어 맑게 끓인 국. 초상집에서 발인하는 날 흔히 끓인다.
"
연표,단어,한자어,年表,"한자 年表
","「명사」
","역사상 발생한 사건을 연대순으로 배열하여 적은 표.
"
연푸른부전나비,단어,혼종어,軟푸른부전나비,"한자 軟
고유어 푸른부전나비
","「명사」
","부전나빗과의 하나. 편 날개의 길이는 3.8cm 정도이며, 표면은 수컷이 푸른빛을 띤 남색, 암컷은 검은 갈색이고 날개 뒷면은 수컷이 흰 회색, 암컷이 검은 회색이다. 뒷날개의 뒤 가두리에는 점으로 된 검은 줄이 있다. 한국의 함경도, 중국, 유럽 등지에 분포한다.
"
연푸른빛,단어,혼종어,軟푸른빛,"한자 軟
고유어 푸른빛
","「명사」
","연한 푸른빛.
"
연푸른색,단어,혼종어,軟푸른色,"한자 軟
고유어 푸른
한자 色
","「명사」
","연한 푸른색.
"
연품,단어,한자어,筵稟,"한자 筵稟
","「명사」
","왕의 면전에서 아뢰던 일.
"
연풍,단어,한자어,年豐,"한자 年豐
","「명사」
","풍년이 듦.
"
연풍다드래기,단어,혼종어,筵風다드래기,"한자 筵風
고유어 다드래기
","「명사」
","경상남도 삼천포 풍물놀이에서, 버꾸를 치는 사람이 다드래기 가락에 맞춰 몸을 곧게 세우고 둥근 모양을 이루면서 빠르게 도는 놀이.
"
연풍대,단어,한자어,筵風擡,"한자 筵風擡
","「명사」
","승무·풍물놀이 따위에서, 오금을 구부렸다 일어나 도는 대신 허리를 뒤로 젖히고 한 발을 내디디며 유연하게 도는 춤사위.
"
