어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
선행관,단어,한자어,先行官,"한자 先行官
","「명사」
","임금의 행차에 앞서가면서 준비를 시키던 벼슬아치.
"
선행상,단어,한자어,善行賞,"한자 善行賞
","「명사」
","선행을 한 사람에게 주는 상.
"
선행음,단어,한자어,先行音,"한자 先行音
","「명사」
","앞의 화음보다 먼저 나타나면서 다음 화음에 속하는 음. 그 음이 속한 멜로디의 화음과는 어울리지 않지만, 스쳐 가는 듯이 들려 특징 있는 울림을 만든다.
"
선행자,단어,한자어,先行者,"한자 先行者
","「명사」
","앞서 행한 사람.
"
선향,단어,한자어,仙鄕,"한자 仙鄕
","「명사」
","신선이 산다는 곳.
"
선험,단어,한자어,先驗,"한자 先驗
","「명사」
","경험에 앞서 선천적으로 가능한 인식 능력.
"
선험론,단어,한자어,先驗論,"한자 先驗論
","「명사」
","선험적인 것의 존재를 주장하여, 그것을 철학의 원리로 삼는 사상. 칸트의 선험적 관념론이나, 에머슨의 초월주의 따위가 속한다.
"
선험주의,단어,한자어,先驗主義,"한자 先驗主義
","「명사」
","선험적인 것의 존재를 주장하여, 그것을 철학의 원리로 삼는 사상. 칸트의 선험적 관념론이나, 에머슨의 초월주의 따위가 속한다.
"
선헤엄,단어,고유어,,,"「명사」
","물속에서 서서 치는 헤엄.
"
선현,단어,한자어,先賢,"한자 先賢
","「명사」
","옛날의 어질고 사리에 밝은 사람.
"
선현천,단어,한자어,善現天,"한자 善現天
","「명사」
","색계 사선천의 여덟째 하늘. 천중(天衆)의 선하고 묘한 인과응보(因果應報)가 나타나므로 이렇게 이른다.
"
선혈,단어,한자어,鮮血,"한자 鮮血
","「명사」
","생생한 피.
"
선혈문,단어,한자어,鮮血紋,"한자 鮮血紋
","「명사」
","중국 송나라 관요(官窯)의 청자(靑瓷)에 새겨진 붉은 빛깔의 무늬.
"
선혈법,단어,한자어,選穴法,"한자 選穴法
","「명사」
","병증에 따라 효과적인 혈(穴)을 골라 침을 놓는 방법.
"
선형,단어,한자어,先兄,"한자 先兄
","「명사」
","죽은 형.
"
선형동물,단어,한자어,線形動物,"한자 線形動物
","「명사」
","선형동물문의 동물을 통틀어 이르는 말.
"
선형동물문,단어,한자어,線形動物門,"한자 線形動物門
","「명사」
","후생동물의 한 문(門). 몸은 대체로 실 모양이고, 가로면은 원형이다. 혈관과 호흡 기관이 없고 암수딴몸이다. 자유 생활을 하는 것은 바다, 육지, 민물 따위에 널리 분포하는데 기생하기도 한다.
"
선형성,단어,한자어,線型性,"한자 線型性
","「명사」
","어떤 한 양(量)의 변화가 다른 양의 변화에 비례적인 변화를 가져올 경우, 그 두 양 사이의 관계. 또는 그런 관계를 맺는 성질.
"
선형용,단어,한자어,善形容,"한자 善形容
","「명사」
","그럴싸하게 시늉이나 형용을 잘함.
"
선형풍,단어,한자어,旋衡風,"한자 旋衡風
","「명사」
","중심으로 향한 기압 경도력과, 중심에서 바깥으로 향한 원심력이 균형을 이룬 상태에서 분다고 가정하는 이론적인 바람. 등압선 또는 등고선에 평행하게 분다.
"
선형학,단어,한자어,船型學,"한자 船型學
","「명사」
","배의 모양이나 프로펠러 따위의 형상을 대상으로 하는 학문. 유체 역학의 한 분야이다.
"
선형화,단어,한자어,線形化,"한자 線形化
","「명사」
","자연 과학이나 경제학에서, 복잡한 현상을 단순한 요소의 합에 귀착시켜 어떤 경향이나 성질 따위를 도출해 냄. 또는 그런 수학적 처리법.
"
선혜당상,단어,한자어,宣惠堂上,"한자 宣惠堂上
","「명사」
","선혜청의 제조(提調).
"
선혜지,단어,한자어,善慧地,"한자 善慧地
","「명사」
","십지(十地)의 아홉째 단계. 보살이 네 가지 걸림 없는 지혜를 얻어 어떠한 진리라도 어디에서나 모두 다 연설할 수 있게 되는 단계이다.
"
선혜청,단어,한자어,宣惠廳,"한자 宣惠廳
","「명사」
","조선 시대에, 대동미와 대동목, 대동포 따위의 출납을 맡아보던 관아. 선조 41년(1608)에 두었다가, 고종 31년(1894)에 없앴다.
"
선호,단어,한자어,船號,"한자 船號
","「명사」
","배의 이름.
"
선호도,단어,한자어,選好度,"한자 選好度
","「명사」
","좋아하는 정도.
"
선혹,단어,한자어,煽惑,"한자 煽惑
","「명사」
","부추겨 현혹하게 함.
"
선홈통,단어,혼종어,선홈桶,"고유어 선홈
한자 桶
","「명사」
","빗물을 내리기 위하여 지붕에서 땅바닥까지 수직으로 댄 홈통.
"
선홍,단어,한자어,宣弘,"한자 宣弘
","「명사」
","세상에 널리 선포함.
"
선홍색,단어,한자어,鮮紅色,"한자 鮮紅色
","「명사」
","밝고 산뜻한 붉은색.
"
선홍어,단어,한자어,鮮紅魚,"한자 鮮紅魚
","「명사」
","선홍칫과의 바닷물고기. 몸은 가늘고 길며, 옆으로 납작하다. 선명한 붉은색이고 위턱의 뒷부분만 엷은 잿빛을 띤 누런색이다. 한국의 동남해, 일본의 태평양 연안 등지에 분포한다.
"
선홍치,단어,혼종어,鮮紅치,"한자 鮮紅
고유어 치
","「명사」
","선홍칫과의 바닷물고기. 몸은 가늘고 길며, 옆으로 납작하다. 선명한 붉은색이고 위턱의 뒷부분만 엷은 잿빛을 띤 누런색이다. 한국의 동남해, 일본의 태평양 연안 등지에 분포한다.
"
선홍칫과,단어,혼종어,鮮紅칫科,"한자 鮮紅
고유어 칫
한자 科
","「명사」
","조기강 농어목의 한 과. 선홍치가 있다.
"
선화,단어,한자어,仙化,"한자 仙化
","「명사」
","신선이 되었다는 뜻으로, 늙어서 병 없이 곱게 죽음을 이르는 말.
"
선화당,단어,한자어,宣化堂,"한자 宣化堂
","「명사」
","각 도의 관찰사가 사무를 보던 정당(正堂).
"
선화봉사고려도경,단어,한자어,宣和奉使高麗圖經,"한자 宣和奉使高麗圖經
","「명사」
","고려 시대에, 송나라 사신 서긍(徐兢)이 고려에 와서 보고 들은 것을 기록한 책. 인종 원년(1123)에 간행되었다. 40권.
"
선화서화보,단어,한자어,宣和書畫譜,"한자 宣和書畫譜
","「명사」
","중국 북송 때에, 채경·채변(蔡汴) 등이 편찬한 휘종(徽宗)의 서화 소장품 목록. 화(畫)는 산수·인물·화조 따위의 부문별로, 서(書)는 서체별로 분류하여 집록(集錄)하였고 각각 서론과 서화가의 간단한 평전(評傳)을 붙였다. 선화(宣和) 2년(1120)에 간행하였다. 서보(書譜), 화보(畫譜) 각 20권.
"
선화자,단어,한자어,禪和子,"한자 禪和子
","「명사」
","스승 항렬이 되는 승려가 참선하는 승려를 부르는 말.
"
선화지,단어,한자어,仙花紙,"한자 仙花紙
","「명사」
","종이의 하나. 닥나무로 만들어 두껍고 질기며 빛이 누르스름하다. 봉투나 포장지로 쓴다.
"
선화판,단어,한자어,線畫版,"한자 線畫版
","「명사」
","감광액을 칠한 판재에 선화 또는 글자로 사진 제판을 한 음화(陰畫)를 빛에 쪼여 부식한 아연 철판.
"
선화후과,단어,한자어,先花後果,"한자 先花後果
","「명사」
","먼저 꽃이 피고 나중에 열매가 맺힌다는 뜻으로, 먼저 딸을 낳고 나중에 아들을 낳음을 이르는 말.
"
선환,단어,한자어,仙寰,"한자 仙寰
","「명사」
","신선이 산다는 곳.
"
선황,단어,한자어,先皇,"한자 先皇
","「명사」
","선대(先代)의 황제.
"
선황제,단어,한자어,先皇帝,"한자 先皇帝
","「명사」
","선대(先代)의 황제.
"
선회,단어,한자어,旋回,"한자 旋回
","「명사」
","「1」둘레를 빙글빙글 돎.
「2」항공기가 곡선을 그리듯 진로를 바꿈.
"
선회계,단어,한자어,旋回計,"한자 旋回計
","「명사」
","항공기가 좌우 방향으로 선회하는 속도를 나타내는 항공 계기. 유리관 속에 까만 구슬이 든 경사계가 계기 아래쪽에 함께 붙어 있다.
"
선회권,단어,한자어,旋回圈,"한자 旋回圈
","「명사」
","배가 좌우로 방향을 바꿀 때에 그리는 테두리.
"
선회성,단어,한자어,旋回性,"한자 旋回性
","「명사」
","직선 운동을 하는 배에서, 일정한 각도로 키를 조작하였을 때 배가 일정한 반경의 곡선을 따라 움직이는 능력. 침로 안정성과 함께 배 성능의 중요한 구성 성분인 조종성을 이룬다.
"
선회장,단어,한자어,旋回場,"한자 旋回場
","「명사」
","배를 돌려세울 수 있게 만든 곳. 좁은 항로나 작은 강에 설치한다.
"
선회점,단어,한자어,旋回點,"한자 旋回點
","「명사」
","항공기가 곡선을 그리듯 진로를 바꿀 때 기준이 되는 중심점.
"
선회포,단어,한자어,旋回砲,"한자 旋回砲
","「명사」
","포신(砲身)을 360도 돌 수 있게 포탑에 설치한 포.
"
선후,단어,한자어,先后,"한자 先后
","「명사」
","「1」선대의 군주.
「2」선제(先帝)의 황후(皇后).
"
선후걸이,단어,혼종어,先後걸이,"한자 先後
고유어 걸이
","「명사」
","말의 가슴걸이와 후걸이를 아울러 이르는 말.
"
선후광,단어,한자어,船後光,"한자 船後光
","「명사」
","배를 세운 것 같은 모양으로 된 불상의 후광.
"
선후당착,단어,한자어,先後撞着,"한자 先後撞着
","「명사」
","앞뒤가 서로 맞지 않고 모순됨.
"
선후도착,단어,한자어,先後倒錯,"한자 先後倒錯
","「명사」
","앞뒤가 뒤바뀜.
"
선후배,단어,한자어,先後輩,"한자 先後輩
","「명사」
","선배와 후배를 아울러 이르는 말.
"
선후세대,단어,한자어,先後世代,"한자 先後世代
","「명사」
","앞의 세대와 뒤의 세대를 아울러 이르는 말.
"
선후지지,단어,한자어,善後之地,"한자 善後之地
","「명사」
","죽은 뒤에 묻을 땅.
"
선후지책,단어,한자어,善後之策,"한자 善後之策
","「명사」
","뒷갈망을 잘하려는 계책.
"
선후차,단어,한자어,先後次,"한자 先後次
","「명사」
","어떤 일의 먼저와 나중의 차례.
"
선후창,단어,한자어,先後唱,"한자 先後唱
","「명사」
","민요의 가창 방식의 하나. 한 사람이 선창하면 한 사람 또는 여러 사람이 후렴 따위를 이어 부르는 방식이다.
"
선후책,단어,한자어,先後策,"한자 先後策
","「명사」
","먼저 할 것과 나중 할 것을 연관하여 꾸미는 계책.
"
선후천,단어,한자어,先後天,"한자 先後天
","「명사」
","선천과 후천을 아울러 이르는 말.
"
선후평,단어,한자어,選後評,"한자 選後評
","「명사」
","문예 작품을 골라서 등급을 매기고 그 경과 및 작품에 대하여 내리는 평.
"
선후획,단어,한자어,先後劃,"한자 先後劃
","「명사」
","글씨를 쓸 때, 차례에 따라 획을 쓰는 법. 오른쪽보다 왼쪽을 먼저 쓰고 아래쪽보다 위쪽을 먼저 쓴다.
"
선훈,단어,한자어,船暈,"한자 船暈
","「명사」
","배를 탔을 때 어지럽고 메스꺼워 구역질이 나는 일. 또는 그런 증세.
"
선휘대부,단어,한자어,宣徽大夫,"한자 宣徽大夫
","「명사」
","조선 시대에 둔 정사품 종친(宗親)의 품계. 고종 2년(1865)에 문관의 품계인 봉정대부로 통일하였다.
"
선희궁,단어,한자어,宣禧宮,"한자 宣禧宮
","「명사」
","궁정동 칠궁의 하나. 조선 영조의 후궁인 영빈(暎嬪) 이씨(李氏)의 사당이다.
"
섣달,단어,고유어,,,"「명사」
","음력으로 한 해의 맨 끝 달.
"
섣달그믐,단어,고유어,,,"「명사」
","음력으로 한 해의 마지막 날.
"
섣달그믐날,단어,고유어,,"고유어 
","「명사」
","음력으로 한 해의 마지막 날.
"
섣달받이,단어,고유어,,,"「명사」
","음력으로 섣달 초순에 함경도 연안에 몰려드는 명태의 떼.
"
설가,단어,한자어,挈家,"한자 挈家
","「명사」
","온 가족을 데리고 가거나 옴.
"
설가지법,단어,한자어,挈家之法,"한자 挈家之法
","「명사」
","관찰사가 새 임지에 갈 때 가족을 다 데리고 가도록 규정한 법.
"
설각,단어,한자어,雪殼,"한자 雪殼
","「명사」
","딱딱하게 언, 쌓인 눈의 표층. 녹은 표층이 다시 얼어서 생긴다.
"
설감,단어,한자어,舌疳,"한자 舌疳
","「명사」
","혓바닥에 버섯 모양으로 생기는 종기. 처음에는 콩알만 한 멍울이 점차 커져서 버섯처럼 되고 심해지면 터져 피가 난다.
"
설강,단어,한자어,設講,"한자 設講
","「명사」
","강좌를 설치함.
"
설강증,단어,한자어,舌強症,"한자 舌強症
","「명사」
","‘혀유착증’의 전 용어.
"
설객,단어,한자어,雪客,"한자 雪客
","「명사」
","왜가릿과의 새. 몸의 길이는 90~100cm이고 다리와 부리가 길다. 정수리·목·가슴·배는 흰색, 등은 청회색이며 머리에서 목덜미에 이르기까지 검은 줄이 있다. 한국, 일본, 러시아의 동부 시베리아, 유럽, 아프리카, 호주 등지에 분포한다.
"
설거위,단어,고유어,,,"「명사」
","주로 어린아이의 직장(直腸)에 기생하는 회충의 하나.
"
설거지,단어,고유어,,,"「명사」
","「1」먹고 난 뒤의 그릇을 씻어 정리하는 일.
「2」비가 오려고 하거나 올 때, 비에 맞으면 안 되는 물건을 치우거나 덮는 일.
"
설거지물,단어,고유어,,,"「명사」
","음식 그릇을 씻을 때 쓰는 물.
"
설거지통,단어,혼종어,설거지桶,"고유어 설거지
한자 桶
","「명사」
","음식 그릇을 씻을 때 쓰는, 물을 담는 통.
"
설건,단어,한자어,舌乾,"한자 舌乾
","「명사」
","혀가 마르는 증상.
"
설검,단어,한자어,舌劍,"한자 舌劍
","「명사」
","칼과 같이 날카로운 혀끝이라는 뜻으로, 남을 해하려는 뜻이 담긴 말을 비유적으로 이르는 말.
"
설겆이,단어,고유어,,,"「명사」
","→ 설거지.
"
설견,단어,한자어,屑繭,"한자 屑繭
","「명사」
","추리고 남은 누에고치.
"
설경,단어,한자어,舌耕,"한자 舌耕
","「명사」
","강연이나 변호 따위와 같이 말을 하는 것을 생업으로 삼음.
"
설경놀이,단어,혼종어,雪景놀이,"한자 雪景
고유어 놀이
","「명사」
","눈이 쌓인 산이나 계곡의 아름다운 경치를 바로보며 즐김. 또는 그런 일.
"
설경성,단어,한자어,薛景成,"한자 薛景成
","「명사」
","고려 시대의 명의(名醫)(1237~1313). 찬성사를 지냈으며, 충렬왕의 병을 치료하여 유명해졌다. 원나라의 세조와 성종의 병도 고쳤다고 한다.
"
설계,단어,한자어,設契,"한자 設契
","「명사」
","계(契)를 만듦.
"
설계가,단어,한자어,設計家,"한자 設計家
","「명사」
","설계를 전문으로 하는 사람.
"
설계대,단어,한자어,設計臺,"한자 設計臺
","「명사」
","설계를 할 때 설계 용지나 도면을 받치도록 만든 대.
"
설계도,단어,한자어,設計圖,"한자 設計圖
","「명사」
","「1」설계한 구조, 형상, 치수 따위를 일정한 규약에 따라서 그린 도면.
「2」앞으로 이룩할 일에 대한 계획.
"
설계사,단어,한자어,設計士,"한자 設計士
","「명사」
","설계를 전문으로 하는 기사(技士).
"
설계서,단어,한자어,設計書,"한자 設計書
","「명사」
","설계한 내용을 써 놓은 문서.
"
설계안,단어,한자어,設計案,"한자 設計案
","「명사」
","설계를 꾸민 안.
"
설계원,단어,한자어,設計員,"한자 設計員
","「명사」
","일정한 분야에서 설계하는 일을 맡아 하는 사람.
"
설계자,단어,한자어,設計者,"한자 設計者
","「명사」
","계획을 세운 사람. 또는 계획을 세워 만든 사람.
"
설계진,단어,한자어,設計陣,"한자 設計陣
","「명사」
","설계하는 일을 맡은 사람들로 구성된 집단.
"
설고,단어,한자어,雪餻/雪糕,"한자 雪餻
/(병기) /
한자 雪糕
","「명사」
","밀가루에 설탕, 달걀, 물엿 따위를 넣고 반죽하여 오븐에 구운 빵.
"
설고빵,단어,혼종어,雪餻빵,"한자 雪餻
고유어 빵
","「명사」
","밀가루에 설탕, 달걀, 물엿 따위를 넣고 반죽하여 오븐에 구운 빵.
"
설골,단어,한자어,舌骨,"한자 舌骨
","「명사」
","‘목뿔뼈’의 전 용어.
"
설공,단어,한자어,舌攻,"한자 舌攻
","「명사」
","말로 상대편을 공격함.
"
설공이,단어,혼종어,雪공이,"한자 雪
고유어 공이
","「명사」
","맹인들의 말로, ‘눈04’을 이르는 말.
"
설과,단어,한자어,設科,"한자 設科
","「명사」
","어떤 교과의 과정을 새로이 설치함.
"
설관,단어,한자어,設官,"한자 設官
","「명사」
","벼슬을 베풀어 둠.
"
설광,단어,한자어,雪光,"한자 雪光
","「명사」
","「1」눈의 빛깔과 같은 흰빛.
「2」눈이 내리거나 눈이 쌓인 경치.
"
설괴,단어,한자어,雪塊,"한자 雪塊
","「명사」
","눈의 덩어리.
"
설교,단어,한자어,雪橋,"한자 雪橋
","「명사」
","못, 빙하, 골짜기 따위의 틈 사이에 눈이 쌓이어 생긴 다리 모양의 눈 덩어리.
"
설교권,단어,한자어,說敎權,"한자 說敎權
","「명사」
","설교를 할 수 있는 권한. 원칙적으로 목사와 전도사에게만 주어지지만, 감리교회에서는 평신도들에게도 설교할 수 있는 자격이 주어진다.
"
설교단,단어,한자어,說敎壇,"한자 說敎壇
","「명사」
","설교자의 설교를 위하여 한 단 높게 설치한 장소.
"
설교대,단어,한자어,說敎臺,"한자 說敎臺
","「명사」
","교회에서 설교를 하는 대.
"
설교사,단어,한자어,說敎師,"한자 說敎師
","「명사」
","경전을 풀이하여 설법하는 사람.
"
설교자,단어,한자어,說敎者,"한자 說敎者
","「명사」
","어떤 일의 견해나 종교의 교리를 설명하는 사람.
"
설구,단어,한자어,舌口,"한자 舌口
","「명사」
","혀와 입을 아울러 이르는 말.
"
설구이,단어,고유어,,,"「명사」
","잿물을 바르지 않고 낮은 온도의 열로 굽는 일. 또는 그렇게 구워 낸 도자기.
"
설국,단어,한자어,設局,"한자 設局
","「명사」
","「1」약국을 차림.
「2」노름판을 벌임.
"
설굴,단어,한자어,雪窟,"한자 雪窟
","「명사」
","눈이 쌓인 구덩이.
"
설궁,단어,한자어,雪宮,"한자 雪宮
","「명사」
","중국 제나라의 왕궁.
"
설권,단어,한자어,舌卷,"한자 舌卷
","「명사」
","혀가 말려 펴지지 않는 병.
"
설권낭축,단어,한자어,舌卷囊縮,"한자 舌卷囊縮
","「명사」
","혀가 꼬부라지고 불알이 오그라든다는 뜻으로, 병세가 매우 위독함을 이르는 말.
"
설권음,단어,한자어,舌卷音,"한자 舌卷音
","「명사」
","혀끝을 윗잇몸 또는 경구개 쪽으로 말아 올리면서 내는 소리.
"
설권증권,단어,한자어,設權證券,"한자 設權證券
","「명사」
","어음이나 수표처럼 증권을 작성함으로써 권리가 발생하는 유가 증권.
"
설균,단어,한자어,舌菌,"한자 舌菌
","「명사」
","혓바닥에 버섯 모양으로 생기는 종기. 처음에는 콩알만 한 멍울이 점차 커져서 버섯처럼 되고 심해지면 터져 피가 난다.
"
설근,단어,한자어,舌筋,"한자 舌筋
","「명사」
","‘혀 근육’의 전 용어.
"
설근음,단어,한자어,舌根音,"한자 舌根音
","「명사」
","혀뿌리와 여린입천장·목젖 사이에서 나는 소리. 국어의 ‘ㄱ’, ‘ㅋ’, ‘ㅇ’ 따위가 있다.
"
설기,단어,고유어,,,"「명사」
","시루떡의 하나. 멥쌀가루를 켜를 얇게 잡아 켜마다 고물 대신 흰 종이를 깔고, 물 또는 설탕물을 내려서 시루에 안쳐 깨끗하게 쪄 낸다. 어린아이의 삼칠일, 백일, 돌이나 고사(告祀) 따위에 쓴다.
"
설기망자,단어,한자어,舌起芒刺,"한자 舌起芒刺
","「명사」
","혓바늘이 돋는 증상. 열이 많아서 생긴다.
"
설꼭지,단어,고유어,,,"「명사」
","질그릇 따위의 넓죽한 꼭지.
"
설낏,단어,고유어,,,"「명사」
","소의 볼기에 붙은 고기. 구이나 회 따위에 쓴다.
"
설날,단어,고유어,,"고유어 
","「명사」
","우리나라 명절의 하나. 정월 초하룻날이다.
"
설놀이,단어,고유어,,,"「명사」
","설날에 즐기는 놀이.
"
설농양,단어,한자어,舌膿瘍,"한자 舌膿瘍
","「명사」
","혀에 생기는 고름증. 급성 전염병에 걸린 뒤 바로 나타나거나 충치, 곤충에 물린 독, 입안염, 혀뿌리나 편도의 고름 따위가 있을 때 발생하고, 심하면 삼킴곤란·언어 장애 및 호흡 장애를 일으키기도 한다.
"
설농탕,단어,한자어,雪濃湯,"한자 雪濃湯
","「명사」
","→ 설렁탕.
"
설농혈,단어,한자어,泄膿血,"한자 泄膿血
","「명사」
","대변에 피고름이 섞여 나오는 증상.
"
설눈,단어,고유어,,,"「명사」
","설날에 내리는 눈.
"
설뉵,단어,한자어,舌衄,"한자 舌衄
","「명사」
","혀에서 피가 나는 병.
"
설늙은이,단어,고유어,,,"「명사」
","나이는 그다지 많지 않지만 기질이 노쇠한 사람.
"
설니,단어,한자어,雪泥,"한자 雪泥
","「명사」
","「1」눈과 진흙을 아울러 이르는 말.
「2」눈이 녹아 뒤범벅이 된 진 땅.
"
설니홍조,단어,한자어,雪泥鴻爪,"한자 雪泥鴻爪
","「명사」
","눈 위에 난 기러기의 발자국이 눈이 녹으면 없어진다는 뜻으로, 인생의 자취가 눈 녹듯이 사라져 무상함을 비유적으로 이르는 말.
"
설다듬이,단어,고유어,,,"「명사」
","대강대강 다듬는 다듬이질.
"
설다리,단어,고유어,,,"「명사」
","물레의 바탕 위에 세우는 두 개의 기둥. 윗부분에 구멍이 뚫려 굴통을 끼우게 되어 있다.
"
설단,단어,고유어,,,"「명사」
","→ 문설주.
"
설단음,단어,한자어,舌端音,"한자 舌端音
","「명사」
","혀끝을 윗니의 뒷부분이나 윗잇몸에 대어서 내는 소리.
"
설단증,단어,한자어,舌短症,"한자 舌短症
","「명사」
","갑자기 혀가 줄어들어 말하기가 어렵게 되는 병.
"
설당,단어,한자어,雪堂,"한자 雪堂
","「명사」
","중국 송나라의 시인 소식이 후베이성(湖北省) 황저우(黃州)에 유배되었을 때 세운 집. 대설(大雪)을 무릅쓰고 건립하였으며, 사방의 벽에 설경(雪景)을 그렸다고 한다.
"
설대,단어,고유어,,,"「명사」
","담배통과 물부리 사이에 끼워 맞추는 가느다란 대.
"
설대형,단어,한자어,楔隊形,"한자 楔隊形
","「명사」
","앞에 한 부대, 뒤에 두 부대를 배치하여 앞을 뾰족하게 만든 대형.
"
설도,단어,한자어,舌刀,"한자 舌刀
","「명사」
","칼날 같은 혀라는 뜻으로, 날카로운 말을 비유적으로 이르는 말.
"
설도사문,단어,한자어,說道沙門,"한자 說道沙門
","「명사」
","설법하여 깨달음으로 나아가는 길을 보이는 승려.
"
설독,단어,한자어,褻瀆,"한자 褻瀆
","「명사」
","직접적으로, 또는 성인(聖人)이나 성물(聖物)을 통하여 하느님을 모욕하는 일.
"
설동,단어,한자어,雪洞,"한자 雪洞
","「명사」
","눈 속을 파서 만든 구덩이. 눈이 많이 쌓이는 시기에 등산하는 사람들이 잠을 자거나 물건을 넣어 두기 위하여 만든다.
"
설두,단어,한자어,舌頭,"한자 舌頭
","「명사」
","혀의 끝부분.
"
설득,단어,한자어,說得,"한자 說得
","「명사」
","상대편이 이쪽 편의 이야기를 따르도록 여러 가지로 깨우쳐 말함.
"
설득력,단어,한자어,說得力,"한자 說得力
","「명사」
","상대편이 이쪽 편의 이야기를 따르도록 깨우치는 힘.
"
설떡,단어,고유어,,,"「명사」
","설날에 해 먹는 떡.
"
설라,단어,한자어,薛羅,"한자 薛羅
","「명사」
","중국 당나라에서, ‘신라’를 이르던 말.
"
설라마,단어,한자어,雪羅馬,"한자 雪羅馬
","「명사」
","‘서라말’의 음역어.
"
설란,단어,한자어,舌爛,"한자 舌爛
","「명사」
","혓바닥에 염증이 생겨서 혀 점막이 벗어지는 증상.
"
설량,단어,한자어,雪量,"한자 雪量
","「명사」
","눈이 내린 분량.
"
설량계,단어,한자어,雪量計,"한자 雪量計
","「명사」
","눈이 내린 양을 재는 기구. 쌓인 눈의 중량 또는 질량을 측정하거나, 눈을 전부 녹여서 적설 상당의 강우량을 측정한다.
"
설렁,단어,고유어,,,"「명사」
","처마 끝 같은 곳에 달아 놓아 사람을 부를 때 줄을 잡아당기면 소리를 내는 방울.
"
설렁제,단어,혼종어,설렁制,"고유어 설렁
한자 制
","「명사」
","판소리에서, 처음에 높은 소리로 호령하듯 질러 내다가 차차 내려오는 가락의 창법. 씩씩하고 거드럭거리는 창법으로, 권삼득이 잘 불렀다 한다.
"
설렁줄,단어,고유어,,,"「명사」
","설렁을 울릴 때 잡아당기는 줄.
"
설렁탕,단어,혼종어,설렁湯,"고유어 설렁
한자 湯
","「명사」
","소의 머리, 내장, 뼈다귀, 발, 도가니 따위를 푹 삶아서 만든 국. 또는 그 국에 밥을 만 음식.
"
설레,단어,고유어,,,"「명사」
","심마니들의 은어로, ‘바람01’을 이르는 말.
"
설레기,단어,고유어,,,"「명사」
","낚싯봉을 달지 아니하거나 가벼운 것을 달아서 낚시를 물살에 떠밀려 가게 하여 물고기를 잡는 방법.
"
설레꾼,단어,고유어,,,"「명사」
","직업적인 노름꾼이나 야바위꾼을 낮잡아 이르는 말.
"
설레발,단어,고유어,,,"「명사」
","몹시 서두르며 부산하게 구는 행동.
"
설렬,단어,한자어,舌裂,"한자 舌裂
","「명사」
","혀가 갈라지는 증상.
"
설령,단어,한자어,雪嶺,"한자 雪嶺
","「명사」
","눈으로 덮인 산봉우리.
"
설령개현삼,단어,혼종어,雪嶺개玄蔘,"한자 雪嶺
고유어 개
한자 玄蔘
","「명사」
","현삼과의 여러해살이풀. 높이는 50~90cm이며, 뿌리에서 나는 잎은 꽃이 필 때 시들고, 줄기에서 난 잎은 달걀 모양으로 위로 올라갈수록 작아진다. 6~7월에 검은 자주색 꽃이 취산(聚繖) 화서로 피고 열매는 삭과(蒴果)를 맺는다. 높은 지대에서 자라는데, 강원도 이북에 분포한다.
"
설령골풀,단어,혼종어,雪嶺골풀,"한자 雪嶺
고유어 골풀
","「명사」
","골풀과의 여러해살이풀. 높이는 25~40cm이고 땅속줄기가 옆으로 뻗는다. 잎은 줄 꼴로 어긋맞게 나며, 7월에 3~6개의 검은 갈색 꽃이 두상(頭狀) 화서로 핀다. 높은 산에 나는데 한국의 함북 설령 및 일본, 시베리아 등지에 분포한다.
"
설령사초,단어,한자어,雪嶺莎草,"한자 雪嶺莎草
","「명사」
","사초과의 여러해살이풀. 높이는 20~30cm이고 원줄기는 성글게 뭉쳐난다. 잎은 평평하고 잎집은 노란 갈색이며 열매는 수과(瘦果)를 맺는다. 고산 지대에 분포한다.
"
설령오리나무,단어,혼종어,雪嶺오리나무,"한자 雪嶺
고유어 오리나무
","「명사」
","자작나뭇과의 관목 또는 소교목. 높이는 3미터 정도이며, 잎은 어긋나고 넓은 달걀 모양이다. 꽃은 6월에 수상(穗狀) 화서로 피고 열매는 9월에 익는다. 우리나라 특산종으로 신탄재로 쓰고 산지에 나는데 함북의 설령봉에 분포한다.
"
설령쥐오줌풀,단어,혼종어,雪嶺쥐오줌풀,"한자 雪嶺
고유어 쥐오줌풀
","「명사」
","마타릿과의 여러해살이풀. 높이는 60cm 정도이며, 잎은 마주나고 깃 모양으로 갈라진다. 7월에 연분홍 꽃이 산방(繖房) 화서로 줄기와 가지 끝에 피고 열매는 평평한 달걀 모양이다. 함북 관모봉과 설령봉에 분포한다.
"
설령황기,단어,한자어,雪嶺黃芪,"한자 雪嶺黃芪
","「명사」
","콩과의 여러해살이풀. 높이는 28cm 정도이며, 잎은 어긋나고 기수 우상 복엽이다. 8월에 누런색 꽃이 총상(總狀) 화서로 잎겨드랑이에서 피고 열매는 협과(莢果)를 맺는다. 고산 지대에서 자라는데 평북, 함북 등지에 분포한다.
"
설로,단어,한자어,泄露,"한자 泄露
","「명사」
","비밀 따위가 새어 나가 탄로 남.
"
설론,단어,한자어,舌論,"한자 舌論
","「명사」
","말로 옳고 그름을 가리는 다툼.
"
설루,단어,한자어,洩漏,"한자 洩漏
","「명사」
","비밀이 새어 나감. 또는 그렇게 함.
"
