어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
신저,단어,한자어,新邸,"한자 新邸
","「명사」
","새 저택.
"
신적,단어,한자어,臣籍,"한자 臣籍
","「명사」
","신민(臣民)의 신분.
"
신전,단어,혼종어,신廛,"고유어 신
한자 廛
","「명사」
","예전에, 신을 파는 가게를 이르던 말.
"
신전략,단어,한자어,新戰略,"한자 新戰略
","「명사」
","새로운 전략.
"
신전자초방언해,단어,한자어,新傳煮硝方諺解,"한자 新傳煮硝方諺解
","「명사」
","조선 숙종 24년(1698)에, 화약 제조법에 관하여 펴낸 책. 역관 김지남이 북경에서 배워 온 ≪자초방≫을 한글로 풀이하여 군기시에서 간행하였다. 1권 1책의 목판본.
"
신전장,단어,한자어,伸展葬,"한자 伸展葬
","「명사」
","시체를 바로 펴서 매장하는 방법. 인류가 아주 오래전부터 행하여 온 보편적인 매장법이다.
"
신전지교회,단어,한자어,神戰之敎會,"한자 神戰之敎會
","「명사」
","이 세상에 있는 교회를 이르는 말. 영신(靈神)이 세상·악마·육신·죄악과 싸우는 곳이라는 뜻에서 유래하였다.
"
신전지회,단어,한자어,神戰之會,"한자 神戰之會
","「명사」
","이 세상에 있는 교회를 이르는 말. 영신(靈神)이 세상·악마·육신·죄악과 싸우는 곳이라는 뜻에서 유래하였다.
"
신절,단어,한자어,臣節,"한자 臣節
","「명사」
","신하가 지켜야 할 절개.
"
신절랑,단어,한자어,愼節郞,"한자 愼節郞
","「명사」
","조선 시대에 둔 종오품 종친의 품계.
"
신점,단어,한자어,神占,"한자 神占
","「명사」
","신통하게 잘 알아맞히는 점.
"
신접,단어,한자어,神接,"한자 神接
","「명사」
","신령이 몸에 접함.
"
신접살림,단어,혼종어,新接살림,"한자 新接
고유어 살림
","「명사」
","처음으로 차린 살림살이.
"
신접살이,단어,혼종어,新接살이,"한자 新接
고유어 살이
","「명사」
","처음으로 차린 살림살이.
"
신정,단어,한자어,申正,"한자 申正
","「명사」
","신시(申時)의 한가운데. 오후 네 시이다.
"
신정국문,단어,한자어,新訂國文,"한자 新訂國文
","「명사」
","대한 제국 광무 9년(1905)에 지석영이 지은 국문 연구론. 한글의 전용, 병서의 폐지, 자체(字體)의 개혁 따위를 주장하였다.
"
신정론,단어,한자어,神正論,"한자 神正論
","「명사」
","신은 악이나 화를 좋은 목적을 위한 수단으로 인정하고 있으므로 신은 바르고 의로운 것이라는 이론. 이 세상에 악이나 화가 존재한다는 이유를 들어 신의 존재를 부인하려는 이론에 대응하여 생긴 것이다.
"
신정맥,단어,한자어,腎靜脈,"한자 腎靜脈
","「명사」
","콩팥으로 통하여 있는 정맥.
"
신정부,단어,한자어,新政府,"한자 新政府
","「명사」
","새롭게 구성한 정부.
"
신정식,단어,한자어,新定式,"한자 新定式
","「명사」
","새로 정한 규정.
"
신정장,단어,한자어,神定章,"한자 神定章
","「명사」
","악장(樂章)의 이름. 정대업지무에 있어 방진(方陣)에서 처음의 배열로 돌아가기까지의 동안에 아뢴다.
"
신정지초,단어,한자어,新政之初,"한자 新政之初
","「명사」
","새로운 정치를 베풀어 얼마 되지 아니한 때.
"
신정체,단어,한자어,神政體,"한자 神政體
","「명사」
","신정의 정체(政體).
"
신정치,단어,한자어,神政治,"한자 神政治
","「명사」
","신의 대변자인 사제가 지배권을 가지고 종교적 원리에 의하여 통치하는 정치 형태. 고대 유대에서 볼 수 있다.
"
신정희,단어,한자어,申正熙,"한자 申正熙
","「명사」
","조선 고종 때의 장군(1833~1895). 자는 중원(中元). 호는 향농(香農). 어영대장, 독판내무부사를 거쳐 통위사를 지냈다. 편서(編書)에 ≪훈련도감중기(訓練都監重記)≫가 있다.
"
신제,단어,한자어,新制,"한자 新制
","「명사」
","새로운 제도.
"
신제도,단어,한자어,新制度,"한자 新制度
","「명사」
","새로운 제도.
"
신제삼계,단어,한자어,新第三系,"한자 新第三系
","「명사」
","지질 시대의 신생대 제3기 후반에 퇴적한 지층이나 암석.
"
신제삼기,단어,한자어,新第三紀,"한자 新第三紀
","「명사」
","신생대 제3기의 후반으로, 마이오세와 플라이오세를 포함하는 시대. 약 2,400만 년 전부터 200만 년 전까지의 기간을 이르며, 지각 변동과 화산 작용이 활발하였던 시기였다.
"
신제품,단어,한자어,新製品,"한자 新製品
","「명사」
","새로 만든 물건.
"
신조,단어,한자어,信條,"한자 信條
","「명사」
","「1」굳게 믿어 지키고 있는 생각.
「2」신앙의 조목 또는 교의(敎義).
"
신조류,단어,한자어,新潮流,"한자 新潮流
","「명사」
","새롭게 나타난 조류(潮流).
"
신조서,단어,한자어,信條書,"한자 信條書
","「명사」
","교리, 포교, 윤리에 관한 신조를 모은 신앙 선언서.
"
신조선,단어,한자어,新造船,"한자 新造船
","「명사」
","새로 만든 배.
"
신조어,단어,한자어,新造語,"한자 新造語
","「명사」
","새로 생긴 말. 또는 새로 귀화한 외래어.
"
신조학,단어,한자어,信條學,"한자 信條學
","「명사」
","신학(神學)에서, 교회의 신앙 조목을 역사적으로 연구하는 학문.
"
신조형주의,단어,한자어,新造形主義,"한자 新造形主義
","「명사」
","1917년에 몬드리안이 시작한 미술 운동. 선과 색채로 순수한 추상적 조형을 나타내려 하였다.
"
신조화,단어,한자어,信條化,"한자 信條化
","「명사」
","신조로 하거나 신조로 되게 하는 것.
"
신족,단어,한자어,信足,"한자 信足
","「명사」
","발 가는 대로 걸음을 맡김.
"
신족통,단어,한자어,神足通,"한자 神足通
","「명사」
","뜻대로 모습을 바꾸거나 마음대로 어디든지 날아갈 수 있는 신비한 능력.
"
신졸,단어,한자어,神卒,"한자 神卒
","「명사」
","온갖 잡스러운 귀신을 통틀어 이르는 말.
"
신종,단어,한자어,囟腫/䪿腫,"한자 囟腫
/(병기) /
한자 䪿腫
","「명사」
","어린아이의 숫구멍이 부어오르는 병증.
"
신종계,단어,한자어,愼終契,"한자 愼終契
","「명사」
","부모의 초상 따위를 당했을 때 서로 도움을 주기 위하여 조직하는 계.
"
신종교,단어,한자어,新宗敎,"한자 新宗敎
","「명사」
","기성 종교에 대하여 새로 일어난 종교. 기성의 종교 단체에서 분파되어 나온 것이 많은데, 대개는 현실적인 경향을 띤다.
"
신좌,단어,한자어,申坐,"한자 申坐
","「명사」
","풍수지리에서, 집터나 묏자리가 신방(申方)을 등진 자리.
"
신좌을향,단어,한자어,辛坐乙向,"한자 辛坐乙向
","「명사」
","풍수지리에서, 집터나 묏자리가 신방(辛方)을 등지고 을방(乙方)을 바라보고 앉은 자리.
"
신좌익,단어,한자어,新左翼,"한자 新左翼
","「명사」
","스탈린 격하 운동 이후 미국과 서유럽의 여러 나라에서 일어난 비공산당계의 신사회주의 이론과 운동. 소련식의 사회주의에 반대하여 사회주의를 인간의 해방과 연결하고 평화 공존, 평화 혁명을 내세웠다.
"
신좌인향,단어,한자어,申坐寅向,"한자 申坐寅向
","「명사」
","풍수지리에서, 집터나 묏자리가 신방(申方)을 등지고 인방(寅方)을 바라보고 앉은 자리.
"
신주,단어,한자어,申奏,"한자 申奏
","「명사」
","임금에게 품함. 또는 그런 서면.
"
신주경,단어,한자어,神呪經,"한자 神呪經
","「명사」
","신의 영험을 나타내기 위하여 외는 글.
"
신주골,단어,한자어,腎主骨,"한자 腎主骨
","「명사」
","콩팥이 뼈를 주관함. 콩팥의 정기가 골수를 생성하므로 콩팥과 뼈가 생리적으로 밀접하게 연관되어 있다.
"
신주권,단어,한자어,新株券,"한자 新株券
","「명사」
","주식회사가 증자(增資)하기 위하여 새로 발행하는 주권.
"
신주락,단어,한자어,新株落,"한자 新株落
","「명사」
","증권 시장에서 구주(舊株)의 몫에 해당하는 신주를 받을 권리를 잃은 상태.
"
신주머니,단어,고유어,,,"「명사」
","신을 넣어 들고 다니는 주머니.
"
신주보,단어,한자어,神主褓,"한자 神主褓
","「명사」
","예전에, 신주를 모셔 두는 나무 궤를 덮던 보.
"
신주부,단어,고유어,,,"「명사」
","양주 별산대놀이에서, 침을 놓는 의원으로 등장하는 인물.
"
신주양자,단어,한자어,神主養子,"한자 神主養子
","「명사」
","이미 죽은 사람을 양자로 삼아 대를 잇는 일. 또는 그 양자.
"
신주여,단어,한자어,神主輿,"한자 神主輿
","「명사」
","신주를 모시고 가는 가마.
"
신주인,단어,한자어,新主人,"한자 新主人
","「명사」
","새로운 주인.
"
신주정,단어,한자어,新州停,"한자 新州停
","「명사」
","신라 때에 둔 육정(六停)의 하나. 지금의 경기도 광주에 설치하였던 군영으로 진흥왕 29년(568)에 남천정으로 고쳤다.
"
신주주,단어,한자어,新株主,"한자 新株主
","「명사」
","새로 주권을 소유한 사람.
"
신주출후,단어,한자어,神主出後,"한자 神主出後
","「명사」
","이미 죽은 사람을 양자로 삼아 대를 잇는 일. 또는 그 양자.
"
신주치레,단어,혼종어,神主치레,"한자 神主
고유어 치레
","「명사」
","높은 벼슬 이름이 쓰인 신주를 특별히 모심.
"
신주평도,단어,한자어,信周坪島,"한자 信周坪島
","「명사」
","평안북도 서해상에 있는 섬. 연평도와 함께 조기잡이로 유명하다. 면적은 3.45㎢.
"
신준,단어,한자어,神俊,"한자 神俊
","「명사」
","특히 뛰어난 재주. 또는 그런 재주가 있는 사람.
"
신줏단지,단어,혼종어,神主단지,"한자 神主
고유어 단지
","「명사」
","신주를 모시는 그릇. 보통 장손의 집안에서 오지항아리나 대바구니 따위에 조상의 이름을 써넣어 안방의 시렁 위에 모셔 두고 위한다.
"
신중,단어,고유어,,,"「명사」
","속가에서, ‘승려01’를 이르는 말.
"
신중단,단어,한자어,神衆壇,"한자 神衆壇
","「명사」
","불법을 지키는 화엄신장을 모시는 단.
"
신중상주의,단어,한자어,新重商主義,"한자 新重商主義
","「명사」
","정부가 외국과의 무역에서 관세 정책을 조정함으로써 경제적으로 앞서려는 태도.
"
신중성,단어,한자어,愼重性,"한자 愼重性
","「명사」
","매우 조심스러운 성질.
"
신중심주의,단어,한자어,神中心主義,"한자 神中心主義
","「명사」
","신을 세계와 모든 세계 현상의 중심으로 파악하여 신을 궁극의 목적으로 삼는 세계관.
"
신중절,단어,고유어,,,"「명사」
","승려들이 사는 절.
"
신중탱화,단어,한자어,神衆幀▽畫,"한자 神衆幀▽畫
","「명사」
","화엄신장을 그려 벽에 거는 족자.
"
신즉물주의,단어,한자어,新卽物主義,"한자 新卽物主義
","「명사」
","1920년대 후반에 독일에서 일어난 예술 운동. 표현주의에 반대하면서, 주관적·환상적인 경향을 배제하고 사물에 대한 냉정한 관찰과 정확한 묘사를 강조하였다. 케스트너, 그로스가 대표적 인물이다.
"
신증,단어,한자어,申證,"한자 申證
","「명사」
","명백하고 확실한 증거.
"
신증동국여지승람,단어,한자어,新增東國輿地勝覽,"한자 新增東國輿地勝覽
","「명사」
","조선 중종 25년(1530)에 이행 등이 왕명에 따라 ≪동국여지승람≫을 증보하고 개정한 인문 지리서. 55권 25책의 인본(印本).
"
신증설,단어,한자어,新增設,"한자 新增設
","「명사」
","신설과 증설을 아울러 이르는 말.
"
신증유합,단어,한자어,新增類合,"한자 新增類合
","「명사」
","조선 선조 9년(1576)에 유희춘이 ≪유합≫을 증보한 한자 학습 입문서. 2권 1책.
"
신지,단어,한자어,臣智,"한자 臣智
","「명사」
","삼한의 여러 부족 국가 가운데 큰 읍락의 군장(君長).
"
신지교,단어,한자어,神智敎,"한자 神智敎
","「명사」
","근세 인도에서 일어난 새로운 종교의 한 파. 1882년에 창시하였으며, 대아(大我)를 주신(主神)으로 하는데 이것과 영통하면 참다운 지혜를 얻는다고 한다.
"
신지대,단어,고유어,,,"「명사」
","→ 산신제.
"
신지도,단어,한자어,薪智島,"한자 薪智島
","「명사」
","전라남도 완도군 신지면에 있는 섬. 김·굴 양식업과 수산 가공업이 발달하였다. 면적은 31.0㎢.
"
신지무의,단어,한자어,信之無疑,"한자 信之無疑
","「명사」
","조금도 의심하지 아니하고 믿음.
"
신지식,단어,한자어,新知識,"한자 新知識
","「명사」
","새로운 지식.
"
신지학,단어,한자어,神智學,"한자 神智學
","「명사」
","우주와 자연의 불가사의한 비밀, 특히 인생의 근원이나 목적에 관한 여러 가지 의문을 신(神)에게 맡기지 않고 깊이 파고들어 가, 학문적 지식이 아닌 직관에 의하여 신과 신비적 합일을 이루고 그 본질을 인식하려고 하는 종교적 학문. 플로티노스나 석가모니의 사상 따위가 이에 속한다.
"
신직,단어,한자어,神職,"한자 神職
","「명사」
","교역(敎役)의 직분.
"
신진,단어,한자어,新陳,"한자 新陳
","「명사」
","「1」새것과 묵은 것을 아울러 이르는 말.
「2」결세(結稅)를 받아들일 때, 그해를 묵은 논밭을 이르던 말.
"
신진기예,단어,한자어,新進氣銳,"한자 新進氣銳
","「명사」
","새로 나타난 신인으로서 뜻과 기상이 날카로움. 또는 그 뜻과 기상.
"
신진대사,단어,한자어,新陳代謝,"한자 新陳代謝
","「명사」
","생물체가 몸 밖으로부터 섭취한 영양물질을 몸 안에서 분해하고, 합성하여 생체 성분이나 생명 활동에 쓰는 물질이나 에너지를 생성하고 필요하지 않은 물질을 몸 밖으로 내보내는 작용.
"
신진도,단어,한자어,新津島,"한자 新津島
","「명사」
","충청남도 태안군 근흥면에 있는 섬. 연안에서 새우, 조기 따위가 많이 잡힌다. 면적은 1.06㎢.
"
신진소년,단어,한자어,新進少年,"한자 新進少年
","「명사」
","예전에, 새로이 벼슬에 오른 젊은이를 이르던 말.
"
신진화멸,단어,한자어,薪盡火滅,"한자 薪盡火滅
","「명사」
","나무가 다 타서 없어지고 불이 꺼졌다는 뜻으로, 사람의 죽음이나 사물의 멸망을 이르는 말.
"
신집,단어,한자어,新集,"한자 新集
","「명사」
","「1」새로 모음.
「2」시나 문장 따위의 글을 새로 모아 엮은 책.
"
신짚,단어,고유어,,,"「명사」
","짚신을 삼기 위하여 마련하여 놓은 짚.
"
신짝,단어,고유어,,,"「명사」
","「1」신발의 한 짝.
「2」‘신01’을 속되게 이르는 말.
"
신찐나무,단어,고유어,,,"「명사」
","베틀의 용두머리 중간에 박아 뒤로 내뻗친, 조금 굽은 막대. 그 끝에 베틀신끈이 달린다.
"
신찐줄,단어,고유어,,,"「명사」
","배틀신대의 끝과 베틀신을 잇는 끈.
"
신차,단어,혼종어,新차,"한자 新
고유어 차
","「명사」
","새로 돋은 싹을 따서 만든 차.
"
신착,단어,한자어,新着,"한자 新着
","「명사」
","물건 따위가 새로 도착함. 또는 그 물건.
"
신착립,단어,한자어,新着笠,"한자 新着笠
","「명사」
","새로 갓을 쓴다는 뜻으로, 관례(冠禮)를 지낸 뒤 나이가 좀 많아져서 초립을 벗고 처음으로 검은 갓을 쓰는 일을 이르던 말.
"
신착증,단어,한자어,腎着症,"한자 腎着症
","「명사」
","허리가 시큰시큰 아프고 묵직하여 허리를 놀리기 힘든 증상. 누워서 안정을 취하여도 아픔이 덜해지지 않으며 날씨가 흐리거나 비 오는 날에는 증상이 더 심해진다.
"
신찬,단어,한자어,神饌,"한자 神饌
","「명사」
","신령에게 제물로 올리는 음식물.
"
신찬경제속육전,단어,한자어,新撰經濟續六典,"한자 新撰經濟續六典
","「명사」
","조선 세종 15년(1433)에 황희 등이 ≪경제속육전≫, ≪경제신찬육전≫을 정리하고 증보하여 만든 법전. 오늘날 전하지 않는다.
"
신찬벽온방,단어,한자어,新纂辟瘟方,"한자 新纂辟瘟方
","「명사」
","조선 광해군 4년(1612)에 허준이 펴낸 의서. 당시 함경도 지방에 유행하던 전염병의 예방과 치료법을 적었다. 1책의 인본(印本).
"
신찬속육전,단어,한자어,新撰續六典,"한자 新撰續六典
","「명사」
","조선 세종 15년(1433)에 황희 등이 ≪경제속육전≫, ≪경제신찬육전≫을 정리하고 증보하여 만든 법전. 오늘날 전하지 않는다.
"
신찬육전,단어,한자어,新撰六典,"한자 新撰六典
","「명사」
","조선 세종 8년(1426)에 이직, 황희 등이 ≪경제속육전≫의 뒤를 이어 편찬한 법전. 오늘날은 전하지 않는다.
"
신찬팔도지리지,단어,한자어,新撰八道地理志,"한자 新撰八道地理志
","「명사」
","조선 세종 14년(1432)에 왕명에 따라 윤회(尹淮), 신장(申檣), 맹사성 등이 펴낸 우리나라 지리서. 오늘날 전하지 않는다.
"
신참,단어,한자어,新參,"한자 新參
","「명사」
","「1」단체나 부류에 새로 참가하거나 들어옴. 또는 그런 사람.
「2」새로 벼슬한 사람이 처음으로 관청에 들어감.
"
신창,단어,고유어,,,"「명사」
","「1」신의 바닥에 대는 고무나 가죽.
「2」신의 안 바닥에 까는 얇은 물건.
"
신창안장,단어,혼종어,新倉안場,"한자 新倉
고유어 안
한자 場
","「명사」
","선혜청의 창고 안쪽에 있는 새로운 저자라는 뜻으로, ‘남대문 시장’을 이르던 말.
"
신채,단어,한자어,神采/神彩,"한자 神采
/(병기) /
한자 神彩
","「명사」
","「1」정신과 풍채를 아울러 이르는 말.
「2」신과 같이 뛰어난 풍채.
"
신채영발,단어,한자어,神彩英拔,"한자 神彩英拔
","「명사」
","정신과 풍채가 특히 뛰어남.
"
신채호,단어,한자어,申采浩,"한자 申采浩
","「명사」
","사학자·독립운동가·언론인(1880~1936). 호는 단재(丹齋)·단생(丹生)·일편단생(一片丹生). 성균관 박사를 거쳐, ≪황성신문≫과 ≪대한매일신보≫ 등에 강직한 논설을 실어 독립 정신을 북돋우고, 국권 강탈 후에는 중국에 망명하여 독립운동과 국사 연구에 힘쓰다가 일본 경찰에 체포되어 옥사하였다. 저서에 ≪조선 상고사≫, ≪조선사 연구초(朝鮮史硏究草)≫ 따위가 있다.
"
신책,단어,한자어,神策,"한자 神策
","「명사」
","신기하고 뛰어난 꾀와 방법.
"
신천,단어,한자어,信川,"한자 信川
","「명사」
","황해도 신천군에 있는 읍. 재령평야에서 생산하는 농산물의 집산지로, 군청 소재지이다. 면적은 18.6㎢.
"
신천간,단어,한자어,神天干,"한자 神天干
","「명사」
","구간(九干)의 하나. ≪삼국유사≫에 전한다.
"
신천군,단어,한자어,信川郡,"한자 信川郡
","「명사」
","황해도 중앙부에 있는 군. 주요 산물로는 농산물과 직물, 목제품, 제면, 제분, 식물질 비료 따위의 공업 생산품이 있다. 명승지로는 구월산 패엽사(貝葉寺), 단군대(檀君臺), 삼반정(三泮亭) 따위가 있으며 신천 온천이 유명하다. 군청 소재지는 신천읍, 면적은 792㎢.
"
신천옹,단어,한자어,信天翁,"한자 信天翁
","「명사」
","슴샛과의 바닷새. 거위와 비슷한데 몸의 길이는 91cm, 편 날개의 길이는 2미터 정도이며, 몸은 흰색, 날개와 꽁지는 검은색, 부리는 분홍색이고 매우 크다. 비행력이 강하여 오래 날 수 있고 지치면 바다 위에 떠서 쉰다. 10월 하순에서 12월에 육지에 올라와 알을 한 개 낳는다. 현재는 일본의 도리섬에 한하여 번식하는 국제 보호조이다.
"
신천지,단어,한자어,新天地,"한자 新天地
","「명사」
","새로운 세상.
"
신철,단어,한자어,伸鐵,"한자 伸鐵
","「명사」
","강철 부스러기를 가열하고 압연하여 만든 강철.
"
신철업,단어,한자어,伸鐵業,"한자 伸鐵業
","「명사」
","강철 부스러기를 가열하고 압연하여 신철을 만드는 공업.
"
신첩,단어,한자어,申牒,"한자 申牒
","「명사」
","관청에서 문서로 알림.
"
신청,단어,한자어,申請,"한자 申請
","「명사」
","「1」단체나 기관에 어떠한 사항을 말이나 문서로써 밝혀 요청함.
「2」민사 소송법에서, 당사자가 법원에 대하여 일정한 소송 행위를 요구하는 행위.
「3」공법(公法)에서, 국가 기관이나 법원 또는 공공 단체 기관에 대하여 특정한 행위를 요구하기 위한 의사 표시.
"
신청금,단어,한자어,申請金,"한자 申請金
","「명사」
","단체나 기관에 어떠한 사항을 요청하는 뜻으로 내는 돈.
"
신청년,단어,한자어,新靑年,"한자 新靑年
","「명사」
","동경 유학생들을 중심으로 하여 1920년에 발행한 월간 잡지. 청년 구락부의 기관지 구실을 하였다.
"
신청서,단어,한자어,申請書,"한자 申請書
","「명사」
","관청이나 기관, 단체에 대하여 어떤 사항을 요청하는 뜻을 나타내는 문서.
"
신청인,단어,한자어,申請人,"한자 申請人
","「명사」
","관청이나 기관, 단체에 대하여 어떤 사항을 요청하는 사람.
"
신청자,단어,한자어,申請者,"한자 申請者
","「명사」
","관청이나 기관, 단체에 대하여 어떤 사항을 요청하는 사람.
"
신청주,단어,한자어,新淸酒,"한자 新淸酒
","「명사」
","초가을에 햇곡식으로 새로 빚은 맑은 술.
"
신청주의,단어,한자어,申請主義,"한자 申請主義
","「명사」
","등기는 원칙적으로 당사자의 신청에 의하여 이루어져야 한다는 태도.
"
신체,단어,한자어,身體,"한자 身體
","「명사」
","「1」사람의 몸.
「2」갓 죽은 송장을 이르는 말.
"
신체검사,단어,한자어,身體檢査,"한자 身體檢査
","「명사」
","「1」건강 상태를 알기 위하여 신체의 각 부분을 검사하는 일.
「2」주로 학교에서, 학생들이 몸에 지니고 있는 소지품이나 복장을 검사하는 일.
"
신체권,단어,한자어,身體權,"한자 身體權
","「명사」
","인격권의 하나. 사람이 불법으로 신체에 해를 입지 않을 권리이다.
"
신체령,단어,한자어,身體靈,"한자 身體靈
","「명사」
","영혼이 신체의 일부나 전체에 결합되어 몸에서 분리되지 아니한다고 여기는 원시적인 영혼 관념. 생체, 혈액, 내장, 머리털 따위에 이상한 힘이 있다고 믿는다.
"
신체리듬,단어,혼종어,身體rhythm,"한자 身體
영어 rhythm
","「명사」
","일상생활에서 신체에 나타나는 여러 종류의 반복적이고 규칙적인 움직임. 
"
신체발부,단어,한자어,身體髮膚,"한자 身體髮膚
","「명사」
","몸과 머리털과 피부라는 뜻으로, 몸 전체를 이르는 말.
"
신체변공,단어,한자어,身體變工,"한자 身體變工
","「명사」
","신앙, 의례, 몸단장 따위를 위하여 신체의 일부에 변화를 주는 습속. 유대교에서의 할례(割禮)를 대표적 예로 들 수 있으며 입술연지를 바르거나 매니큐어를 칠하는 따위도 이에 속한다고 볼 수 있다.
"
신체부자유아,단어,한자어,身體不自由兒,"한자 身體不自由兒
","「명사」
","팔다리나 몸을 제대로 움직일 수 없는 어린이.
"
신체시,단어,한자어,新體詩,"한자 新體詩
","「명사」
","「1」우리나라 신문학 운동 초창기에 나타난 새로운 시 형식. 현대시의 출발점이 되며, 최남선이 1908년에 발표한 <해에게서 소년에게>가 최초의 작품이다.
「2」한시에서, 중국의 수나라·당나라 이후에 나온 오언(五言)·칠언(七言)의 율시, 절구(絕句), 배율(排律)을 통틀어 이르는 말.
"
신체적성,단어,한자어,身體適性,"한자 身體適性
","「명사」
","여러 가지 일을 할 때에, 개인이 그에 적응하는 능력.
"
신체제,단어,한자어,新體制,"한자 新體制
","「명사」
","개혁이나 재조직으로 이루어진 새로운 질서와 편제.
"
신체조,단어,한자어,新體操,"한자 新體操
","「명사」
","리본, 공, 훌라후프, 곤봉, 로프, 링 따위의 소도구를 들고 반주 음악의 리듬에 맞추어 연기하는 여자 체조 경기. 1968년부터 격년제로 세계 선수권 대회가 열리고 있으며, 1984년 로스앤젤레스 올림픽 경기에서 정식 종목으로 채택되었다.
"
신체충실지수,단어,한자어,身體充實指數,"한자 身體充實指數
","「명사」
","그때그때의 몸의 충실도를 나타내는 지수. 몸무게를 키로 나누고 100을 곱한 수이다.
"
신체형,단어,한자어,身體刑,"한자 身體刑
","「명사」
","범죄인의 신체에 육체적인 고통을 주는 형벌. 태형(笞刑)이나 거세(去勢) 따위가 있다. 현재는 우리나라를 포함하여 대부분의 나라에서 폐지하였다.
"
신초,단어,한자어,申初,"한자 申初
","「명사」
","신시(申時)의 첫 무렵.
"
신초리,단어,고유어,,,"「명사」
","베틀의 용두머리 중간에 박아 뒤로 내뻗친, 조금 굽은 막대. 그 끝에 베틀신끈이 달린다.
"
신총,단어,고유어,,,"「명사」
","짚신이나 미투리의 앞쪽 운두를 이루는 낱낱의 올.
"
신추,단어,한자어,新秋,"한자 新秋
","「명사」
","「1」가을이 시작되는 첫머리.
「2」음력 7월을 달리 이르는 말.
"
신축,단어,한자어,伸縮,"한자 伸縮
","「명사」
","늘고 줆. 또는 늘이고 줄임.
"
신축도,단어,한자어,伸縮度,"한자 伸縮度
","「명사」
","늘고 주는 정도.
"
신축성,단어,한자어,伸縮性,"한자 伸縮性
","「명사」
","「1」물체가 늘어나고 줄어드는 성질.
「2」일의 형편에 따라 적절하게 대처할 수 있는 성질.
"
신축자재,단어,한자어,伸縮自在,"한자 伸縮自在
","「명사」
","늘었다 줄었다 하는 데 구애받지 아니한다는 뜻으로, 조건과 환경에 맞게 움직이는 것이 여유가 있고 구속이 없음을 이르는 말.
"
신춘,단어,한자어,新春,"한자 新春
","「명사」
","「1」겨울을 보내고 맞이하는 첫봄.
「2」새로 시작되는 해.
"
신춘문예,단어,한자어,新春文藝,"한자 新春文藝
","「명사」
","매해 초 신문사에서 주로 신인 작가를 발굴할 목적으로 벌이는 문예 경연 대회.
"
신출,단어,한자어,新出,"한자 新出
","「명사」
","「1」새로 세상에 나옴. 또는 그런 인물이나 물건.
「2」곡식이나 과일 따위에서 그해에 들어 처음 거두어들인 것.
"
신출귀몰,단어,한자어,神出鬼沒,"한자 神出鬼沒
","「명사」
","귀신같이 나타났다가 사라진다는 뜻으로, 그 움직임을 쉽게 알 수 없을 만큼 자유자재로 나타나고 사라짐을 비유적으로 이르는 말.
"
신출귀물,단어,한자어,新出貴物,"한자 新出貴物
","「명사」
","새로 나와서 흔하지 아니하고 귀한 물건.
"
신출내기,단어,혼종어,新出내기,"한자 新出
고유어 내기
","「명사」
","어떤 일에 처음 나서서 일이 서투른 사람.
"
신충,단어,한자어,臣忠,"한자 臣忠
","「명사」
","신하로서의 충성.
"
신충백수가,단어,한자어,信忠柏樹歌,"한자 信忠柏樹歌
","「명사」
","신라 효성왕 때 신충(信忠)이 지은 향가. 옛정을 저버린 임금을 원망하는 내용으로, ≪삼국유사≫에 실려 있다.
"
신충증,단어,한자어,腎蟲症,"한자 腎蟲症
","「명사」
","신장 부근의 지방 조직, 신우, 요관 속 따위에 신충이 기생하여 생기는 돼지의 병. 신장의 파괴에 의한 신장 장애, 출혈 또는 화농성 신염을 일으킨다.
"
신취,단어,한자어,晨炊,"한자 晨炊
","「명사」
","아침 일찍 밥을 지음.
"
신칙,단어,한자어,申飭,"한자 申飭
","「명사」
","단단히 타일러서 경계함.
"
신칙법,단어,한자어,新勅法,"한자 新勅法
","「명사」
","고대 로마에서 제정하여 시행한 법률. 십이 동판법, 시민법, 만민법으로 이어지다가, 6세기경 동로마 제국의 유스티니아누스 황제 때에 집대성한 이후에 유럽 근대법의 바탕이 되었다.
"
신친,단어,한자어,神親,"한자 神親
","「명사」
","대부모(代父母)와 대자녀(代子女) 사이의 친권(親權).
"
신친당지,단어,한자어,身親當之,"한자 身親當之
","「명사」
","남에게 맡기지 아니하고 몸소 일을 맡음.
"
신칸트주의,단어,혼종어,新Kant主義,"한자 新
안 밝힘 Kant
한자 主義
","「명사」
","19세기 후반부터 독일을 중심으로 칸트 철학의 비판 정신을 부흥·발전시키려고 한 학파. 형이상학, 사변 철학, 단순한 실증 과학적·유물론적 사상에 반대하였다. 자연 과학의 기초 확립을 주요 과제로 삼은 마르부르크학파와 가치 철학을 주장한 서남학파가 가장 대표적이다.
"
신칸트학파,단어,혼종어,新Kant學派,"한자 新
안 밝힘 Kant
한자 學派
","「명사」
","19세기 후반부터 독일을 중심으로 칸트 철학의 비판 정신을 부흥·발전시키려고 한 학파. 형이상학, 사변 철학, 단순한 실증 과학적·유물론적 사상에 반대하였다. 자연 과학의 기초 확립을 주요 과제로 삼은 마르부르크학파와 가치 철학을 주장한 서남학파가 가장 대표적이다.
"
