어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
장권,단어,한자어,奬勸,"한자 奬勸
","「명사」
","권하여 장려함.
"
장권지,단어,한자어,長卷紙,"한자 長卷紙
","「명사」
","가로로 길게 이어 돌돌 둥글게 만 종이. 편지나 그 밖의 글을 쓸 때 쓴다.
"
장궐,단어,한자어,臟厥,"한자 臟厥
","「명사」
","궐증의 하나. 내장의 양기가 허하여 팔다리가 싸늘하여진다.
"
장궐증,단어,한자어,臟厥症,"한자 臟厥症
","「명사」
","궐증의 하나. 내장의 양기가 허하여 팔다리가 싸늘하여진다.
"
장궤,단어,한자어,長跪,"한자 長跪
","「명사」
","「1」허리를 꼿꼿이 세우고 꿇어앉음.
「2」몸을 세운 채 꿇어앉는 자세로 존경을 나타냄. 또는 그런 자세. 미사를 볼 때에 신자들이 갖는 자세이다.
「3」두 무릎을 땅에 디딘 자세에서 허벅지와 상체를 곧게 일으켜 세우는 자세로 예를 취함. 또는 그런 자세.
"
장궤틀,단어,혼종어,長跪틀,"한자 長跪
고유어 틀
","「명사」
","무릎을 꿇을 수 있게 되어 있는 틀. 성당 안의 신자들이 앉는 의자 뒤에 같이 딸려 있다.
"
장귀,단어,고유어,,,"「명사」
","투전 끗수인 가보의 하나. 열 끗짜리 한 장과 아홉 끗짜리 한 장을 이른다.
"
장귀천,단어,한자어,將鬼薦,"한자 將鬼薦
","「명사」
","무과에 급제한 사람으로 장차 대장이 될 만한 사람을 벼슬길에 천거하던 일. 명장(名將)의 집안에서 태어난 사람에 한하였다.
"
장귀틀,단어,혼종어,長귀틀,"한자 長
고유어 귀틀
","「명사」
","세로로 놓는 가장 긴 마루의 귀틀. 기둥과 기둥 사이에 건너 대어 동귀틀을 받으며 마룻널을 끼우게 된다.
"
장귀팔,단어,고유어,,,"「명사」
","투전에서, 열 끗짜리·아홉 끗짜리·여덟 끗짜리가 각각 둘씩일 때를 이르는 말.
"
장금,단어,혼종어,場금,"한자 場
고유어 금
","「명사」
","장에서 물건을 팔고 사는 시세.
"
장금사,단어,한자어,掌禁司,"한자 掌禁司
","「명사」
","조선 시대에, 형조(刑曹)에 속하여 범죄 수사와 형벌에 관한 일을 맡아보던 관아.
"
장기,단어,고유어,,,"「명사」
","→ 쟁기01.
"
장기간,단어,한자어,長期間,"한자 長期間
","「명사」
","긴 기간.
"
장기갑,단어,한자어,長鬐岬,"한자 長鬐岬
","「명사」
","경상북도 동해안 끝에 영일만을 이루면서 바다에 뻗쳐 있는 갑(岬). 연안 일대는 좋은 어장이다.
"
장기곶,단어,한자어,長鬐串,"한자 長鬐串
","「명사」
","경상북도 동해안 끝에 영일만을 이루면서 바다에 뻗쳐 있는 갑(岬). 연안 일대는 좋은 어장이다.
"
장기근속,단어,한자어,長期勤續,"한자 長期勤續
","「명사」
","한곳에서 오래 근무를 계속함.
"
장기꾼,단어,혼종어,將棋꾼,"한자 將棋
고유어 꾼
","「명사」
","장기를 두는 사람.
"
장기말,단어,혼종어,將棋말,"한자 將棋
고유어 말
","「명사」
","→ 장기짝.
"
장기망태,단어,혼종어,將棋網태,"한자 將棋網
고유어 태
","「명사」
","장기짝을 넣어 두는 조그마한 망태기.
"
장기망태기,단어,혼종어,將棋網태기,"한자 將棋網
고유어 태기
","「명사」
","장기짝을 넣어 두는 조그마한 망태기.
"
장기바둑,단어,혼종어,將棋바둑,"한자 將棋
고유어 바둑
","「명사」
","장기와 바둑을 아울러 이르는 말.
"
장기뼈,단어,고유어,,,"「명사」
","→ 종자뼈.
"
장기성,단어,한자어,長期性,"한자 長期性
","「명사」
","상대적으로 오랜 기간을 필요로 하는 성질.
"
장기수,단어,한자어,長期囚,"한자 長期囚
","「명사」
","오랜 기간에 걸쳐 징역살이를 하는 사람.
"
장기씨,단어,혼종어,將棋씨,"한자 將棋
고유어 씨
","「명사」
","→ 장기짝.
"
장기영,단어,한자어,張基榮,"한자 張基榮
","「명사」
","언론인·정치가(1916~1977). 호는 백상(百想). ≪한국일보≫를 창간하였으며, 국제 신문인 협회 국내 초대 회장 등의 공직을 지냈다.
"
장기원,단어,한자어,張起元,"한자 張起元
","「명사」
","수학자·교육자(1903~1966). 대한 수학회 회장, 과학 기술 국제 총연합회 이사, 연세 대학교 이공 대학장 등을 지냈으며, 저서에 ≪한국 수학사≫가 있다.
"
장기은행,단어,한자어,臟器銀行,"한자 臟器銀行
","「명사」
","신체의 일부나 장기를 자신이 다시 쓰거나 남에게 이식하여 주기 위하여 맡겨 두는 기관. 안구은행, 콩팥 은행 따위가 있다.
"
장기자랑,단어,혼종어,長技자랑,"한자 長技
고유어 자랑
","「명사」
","여럿이 모여 누가 더 재주가 있는지를 겨루며 즐기는 일.
"
장기장무,단어,한자어,掌器掌務,"한자 掌器掌務
","「명사」
","조선 시대에, 내시부에 속하여 대궐 안의 그릇 관리와 잡일을 맡아보던 벼슬.
"
장기전,단어,한자어,長期戰,"한자 長期戰
","「명사」
","「1」오랜 기간에 걸쳐 싸우는 전쟁.
「2」해결하는 데 시간이 오래 걸리는 일을 비유적으로 이르는 말.
"
장기짝,단어,혼종어,將棋짝,"한자 將棋
고유어 짝
","「명사」
","장기를 두는 데 말로 쓰는 나뭇조각. 붉은 글자와 푸른 글자 각 16짝씩 32짝이 한 벌이다.
"
장기쪽,단어,혼종어,將棋쪽,"한자 將棋
고유어 쪽
","「명사」
","→ 장기짝.
"
장기채,단어,한자어,長期債,"한자 長期債
","「명사」
","갚는 기간이 보통 1년 이상인 빚.
"
장기튀김,단어,혼종어,將棋튀김,"한자 將棋
고유어 튀김
","「명사」
","장기짝을 한 줄로 늘어놓고, 그 한쪽 끝을 밀면 차차 밀리어 다 쓰러지게 된다는 뜻으로, 한 군데에서 생긴 일이 차차 다른 데로 옮겨 미침을 이르는 말.
"
장기판,단어,혼종어,將棋판,"한자 將棋
고유어 판
","「명사」
","장기를 두고 있는 판.
"
장기화,단어,한자어,長期化,"한자 長期化
","「명사」
","일이 빨리 끝나지 아니하고 오래 끌어짐. 또는 그렇게 되게 함.
"
장김치,단어,혼종어,醬김치,"한자 醬
고유어 김치
","「명사」
","무, 배추, 오이 따위를 잘게 썰어서 간장에 절이고 미나리, 갓, 청각, 파, 마늘, 고추, 생강 따위의 온갖 고명을 더한 뒤에, 간장과 꿀을 탄 국물로 담근 김치.
"
장깃,단어,고유어,,,"「명사」
","→ 칼깃.
"
장깍두기,단어,혼종어,醬깍두기,"한자 醬
고유어 깍두기
","「명사」
","소금 대신 간장으로 간을 맞추어 담근 깍두기.
"
장께끼,단어,고유어,,,"「명사」
","살풀이춤에서, 양팔을 벌린 뒤 한 팔을 꺾어 ‘ㄴ’ 자처럼 굽혔다가 펴는 춤사위.
"
장꼬,단어,한자어,醬庫▽,"한자 醬庫▽
","「명사」
","궁중에서, ‘장독대’를 이르던 말.
"
장꼬마마,단어,한자어,醬庫▽媽媽,"한자 醬庫▽媽媽
","「명사」
","궁중에서, 장독대 옆에 집을 짓고 간장을 지키는 주방 상궁을 이르던 말.
"
장꾼,단어,혼종어,場꾼,"한자 場
고유어 꾼
","「명사」
","장에서 물건을 사고파는 사람. 또는 그 무리.
"
장끼,단어,고유어,,,"「명사」
","꿩의 수컷.
"
장끼전,단어,혼종어,장끼傳,"고유어 장끼
한자 傳
","「명사」
","조선 시대의 우화 소설. 장끼 남편을 잃은 까투리의 개가(改嫁) 문제를 통하여 당시의 사회 제도를 풍자한 작품이다. 작가와 연대는 알 수 없다.
"
장나무,단어,혼종어,長나무,"한자 長
고유어 나무
","「명사」
","물건을 받치거나 버티는 데 쓰는 굵고 긴 나무.
"
장난,단어,고유어,,,"「명사」
","「1」주로 어린아이들이 재미로 하는 짓. 또는 심심풀이 삼아 하는 짓.
「2」짓궂게 하는 못된 짓.
"
장난감,단어,고유어,,,"「명사」
","아이들이 가지고 노는 여러 가지 물건.
"
장난기,단어,혼종어,장난氣,"고유어 장난
한자 氣
","「명사」
","장난이 섞인 기운.
"
장난꾸러기,단어,고유어,,,"「명사」
","장난이 심한 아이. 또는 그런 사람.
"
장난꾼,단어,고유어,,,"「명사」
","장난이 심한 사람.
"
장난말,단어,고유어,,,"「명사」
","실없이 하는 말.
"
장난씨름,단어,고유어,,,"「명사」
","씨름꾼이 아닌 사람들이 놀이로 하는 씨름. 샅바를 매지 않고서 한다.
"
장난조,단어,혼종어,장난調,"고유어 장난
한자 調
","「명사」
","장난삼아 하는 듯한 투.
"
장난질,단어,고유어,,,"「명사」
","장난하는 짓.
"
장난패기,단어,고유어,,,"「명사」
","→ 장난꾸러기.
"
장난형,단어,한자어,長卵形,"한자 長卵形
","「명사」
","길쭉한 달걀꼴.
"
장날,단어,혼종어,場날,"한자 場
고유어 날
","「명사」
","장이 서는 날. 보통 닷새 만에 서며 사흘 만에 서기도 한다.
"
장남,단어,한자어,長男,"한자 長男
","「명사」
","둘 이상의 아들 가운데 맏이가 되는 아들.
"
장내,단어,한자어,帳內,"한자 帳內
","「명사」
","조선 시대에, 한양 오부(五部)에서 관할하던 구역 안.
"
장내기,단어,혼종어,場내기,"한자 場
고유어 내기
","「명사」
","「1」주로 수공업자가 시장에 내다가 팔려고 만든 물건.
「2」대강대강 만든 물건.
「3」‘장돌림’을 낮잡아 이르는 말.
"
장내기옷,단어,혼종어,場내기옷,"한자 場
고유어 내기옷
","「명사」
","특정한 사람을 위해 맞춘 것이 아니라, 일정한 기준 치수에 따라 미리 여러 벌을 지어 놓고 파는 옷.
"
장널,단어,혼종어,長널,"한자 長
고유어 널
","「명사」
","장마루를 놓을 때에, 멍에 위에 까는 긴 널조각.
"
장녀,단어,한자어,長女,"한자 長女
","「명사」
","둘 이상의 딸 가운데 맏이가 되는 딸을 이르는 말.
"
장녀승,단어,한자어,長女僧,"한자 長女僧
","「명사」
","여승들 가운데 우두머리인 여승.
"
장년,단어,한자어,壯年,"한자 壯年
","「명사」
","사람의 일생 중에서, 한창 기운이 왕성하고 활동이 활발한 서른에서 마흔 안팎의 나이. 또는 그 나이의 사람.
"
장년곡,단어,한자어,壯年谷,"한자 壯年谷
","「명사」
","장년기 지형에 나타나는 골짜기. 횡단면이 유년곡(幼年谷)보다 한층 더 날카롭다.
"
장년국,단어,한자어,壯年國,"한자 壯年國
","「명사」
","국력이 한창 왕성한 나라.
"
장년기,단어,한자어,壯年期,"한자 壯年期
","「명사」
","「1」나이가 서른에서 마흔 안팎으로 한창 혈기 왕성한 시기.
「2」침식 윤회에서의 중기(中期).
"
장년층,단어,한자어,壯年層,"한자 壯年層
","「명사」
","사회 구성원 가운데 장년기에 있는 사람을 통틀어 이르는 말.
"
장녕전,단어,한자어,長寧殿,"한자 長寧殿
","「명사」
","인천광역시 강화군에 있는, 조선 숙종의 영정을 모신 전각(殿閣).
"
장녹,단어,고유어,,,"「명사」
","→ 자리공.
"
장농,단어,한자어,欌籠,"한자 欌籠
","「명사」
","→ 장롱.
"
장뇌,단어,한자어,長腦,"한자 長腦
","「명사」
","심어서 기른 산삼.
"
장뇌산,단어,한자어,樟腦酸,"한자 樟腦酸
","「명사」
","모노테르펜에 속하는 케톤의 하나. 독특한 향기가 있는 무색의 고체로, 물에 잘 녹지 않으며, 유기 용매에 잘 녹는다. 상온에서 승화하기 쉽다. 화학식은 C<sub style='font-size:11px;'>10</sub>H<sub style='font-size:11px;'>16</sub>O.
"
장뇌삼,단어,한자어,長腦蔘,"한자 長腦蔘
","「명사」
","사람이 기른 산삼. 산삼의 씨를 깊은 산속에 뿌려 야생 상태로 재배한 것이다.
"
장뇌수,단어,한자어,樟腦樹,"한자 樟腦樹
","「명사」
","녹나뭇과의 상록 활엽 교목. 높이는 20~30미터이며, 잎은 어긋나고 달걀 모양의 타원형이다. 봄에 노란 꽃이 원추(圓錐) 화서로 피고 열매는 가을에 짙은 자주색의 장과(漿果)를 맺는다. 줄기, 가지는 약용하고 나무는 건축재, 가구재, 장뇌(樟腦)의 원료로 쓴다. 산기슭의 양지바른 곳에 자라는데 한국, 일본, 대만 등지에 분포한다.
"
장뇌액,단어,한자어,樟腦液,"한자 樟腦液
","「명사」
","액체로 된 장뇌.
"
장뇌유,단어,한자어,樟腦油,"한자 樟腦油
","「명사」
","녹나무를 증류할 때에, 장뇌와 함께 얻는 정유. 노란색이나 갈색을 띠며, 방부제·방충제·방취제 따위로 쓴다.
"
장뇌정,단어,한자어,樟腦精,"한자 樟腦精
","「명사」
","정제한 캠퍼를 알코올과 증류수의 혼합액에 녹여 만든 액제. 강심제로 쓰거나, 마비·류머티즘·신경통·타박상 따위를 치료하기 위하여 도포제로 쓴다.
"
장뇌화,단어,한자어,樟腦火,"한자 樟腦火
","「명사」
","장뇌를 태워 일으키는 파란 불꽃.
"
장뇨막,단어,한자어,漿尿膜,"한자 漿尿膜
","「명사」
","조류, 파충류의 발생 과정에서, 요막(尿膜)과 장막(漿膜)의 일부가 합쳐진 것. 호흡 기관 구실을 한다.
"
장니,단어,한자어,障泥,"한자 障泥
","「명사」
","말을 탄 사람의 옷에 흙이 튀지 아니하도록 가죽 같은 것을 말의 안장 양쪽에 늘어뜨려 놓은 기구.
"
장닉,단어,한자어,藏匿,"한자 藏匿
","「명사」
","남이 알 수 없도록 감추어서 숨김.
"
장닉죄,단어,한자어,藏匿罪,"한자 藏匿罪
","「명사」
","벌금형 이상의 형에 해당하는 범죄자를 은닉함으로써 성립하는 범죄.
"
장님,단어,고유어,,,"「명사」
","‘시각 장애인’을 낮잡아 이르는 말.
"
장님노린잿과,단어,혼종어,장님노린잿科,"고유어 장님노린잿
한자 科
","「명사」
","곤충강 노린재목의 한 과. 몸은 가늘고 길며, 연약하다. 더듬이, 입술은 네 마디이고 날개가 긴 것, 짧은 것, 없는 것이 있다. 전 세계에 5,000여 종이 분포한다. 고사리장님노린재, 담배장님노린재, 고구려장님노린재 따위가 있다.
"
장님도가,단어,혼종어,장님都家,"고유어 장님
한자 都家
","「명사」
","여러 사람이 모여 떠들어 대는 곳을 이르는 말.
"
장님북채,단어,고유어,,,"「명사」
","투전에서, 일 땡을 달리 이르는 말.
"
장님술래,단어,고유어,,,"「명사」
","술래는 수건으로 눈을 가리고, 다른 사람은 손뼉을 치며 돌아다니다 술래에게 잡히면 술래를 바꾸는 놀이.
"
장님총,단어,혼종어,장님銃,"고유어 장님
한자 銃
","「명사」
","목표를 똑바로 잡지 아니하고 함부로 쏘는 총.
"
장다리,단어,고유어,,,"「명사」
","무, 배추 따위의 꽃줄기.
"
장다리꽃,단어,고유어,,,"「명사」
","배추나 무의 장다리에서 피는 꽃.
"
장다리무,단어,고유어,,,"「명사」
","씨를 받기 위하여, 장다리꽃이 피게 가꾼 무.
"
장다리무우,단어,고유어,,,"「명사」
","→ 장다리무.
"
장다리물떼새,단어,고유어,,,"「명사」
","물떼샛과의 새. 몸의 길이는 48~51cm이고, 다리는 매우 길며, 분홍색이다. 부리·등 쪽은 검은색, 아래쪽은 흰색, 날개의 아래쪽은 검은색이다. 전 세계에 분포한다.
"
장단,단어,고유어,,,"「명사」
","「1」춤, 노래 따위의 빠르기나 가락을 주도하는 박자. 한자를 빌려 ‘長短’으로 적기도 한다.
「2」남의 행동을 뒤에서 꼬드기는 짓을 비유적으로 이르는 말.
"
장단곡,단어,한자어,長湍曲,"한자 長湍曲
","「명사」
","고려 초기의 가요. 고려 태조가 장단 지방에 갔을 때 그 지방 백성들이 태조의 은덕을 칭송하여 지었다고 하며, ≪고려사≫ <악지(樂志)>에 그 유래만 전한다. 작가와 연대는 알 수 없다.
"
장단구,단어,한자어,長短句,"한자 長短句
","「명사」
","「1」한시(漢詩)에서, 자수가 많은 구절과 적은 구절을 섞어서 짓는 시형(詩形)을 이르는 말.
「2」중국 송나라의 대표적인 문학 장르인 ‘사(詞)’를 달리 이르는 말.
"
장단군,단어,한자어,長湍郡,"한자 長湍郡
","「명사」
","경기도 서북쪽에 있던 군. 쌀, 보리, 콩, 인삼 따위의 농산물이 많이 났으나, 6·25 전쟁으로 생긴 휴전선 때문에 지금은 폐허가 되었다. 명승지로 화장사(華藏寺), 영통사(靈通寺), 고려 숙종릉(肅宗陵), 신라 경순왕릉(敬順王陵) 따위가 있다. 지금 휴전선 이남 지역은 현재의 파주시에 편입되었다. 군청 소재지는 장단, 면적은 724㎢.
"
장단꾼,단어,고유어,,,"「명사」
","장단을 맞추는 사람.
"
장단열,단어,한자어,張端說,"한자 張端說
","「명사」
","고려 광종 때의 문신·서예가(?~?). 한림원 박사를 거쳐 군부경(軍部卿)에 이르렀다. 구양순 필체로써 이름을 떨쳤으며, 이항추(李恒樞), 구족달과 함께 당대의 명필로 꼽혔다.
"
장단점,단어,한자어,長短點,"한자 長短點
","「명사」
","좋은 점과 나쁜 점.
"
장단줄,단어,고유어,,,"「명사」
","남사당놀이의 줄타기에서, 타령 가락에 맞추어 걸어가는 재주.
"
장달,단어,한자어,狀達,"한자 狀達
","「명사」
","지방 감사나 임금의 명을 받고 지방에 파견된 관원이 섭정하는 왕세자에게 서면으로 보고하던 일. 또는 그런 보고.
"
장달음,단어,고유어,,,"「명사」
","→ 줄달음질.
"
장닭,단어,고유어,,,"「명사」
","‘수탉’을 이르는 말.
"
장담,단어,혼종어,長담,"한자 長
고유어 담
","「명사」
","길게 쌓은 담.
"
장답,단어,한자어,狀答,"한자 狀答
","「명사」
","장계(狀啓)를 보내어 아룀.
"
장대,단어,혼종어,長대,"한자 長
고유어 대
","「명사」
","「1」대나무나 나무로 다듬어 만든 긴 막대기.
「2」빨랫줄을 받치는 긴 막대기.
"
장대걸음,단어,혼종어,長대걸음,"한자 長
고유어 대걸음
","「명사」
","기다란 장대를 두 발에 대고 어청어청 걷는 걸음.
"
장대구,단어,한자어,醬大口,"한자 醬大口
","「명사」
","간장에 절였다가 배를 갈라 말린 대구.
"
장대기,단어,혼종어,長대기,"한자 長
고유어 대기
","「명사」
","대나무나 나무로 다듬어 만든 긴 막대기.
"
장대나물,단어,혼종어,長대나물,"한자 長
고유어 대나물
","「명사」
","십자화과의 두해살이풀. 높이는 70~100cm 정도이다. 근생엽은 뭉쳐나며 경엽은 어긋나고 피침 모양 또는 타원형이다. 4~6월에 흰 꽃이 줄기 끝에서 총상(總狀) 화서로 피고 열매는 장각과(長角果)이며 어린싹은 식용한다. 한국, 만주, 시베리아, 유럽, 북아메리카 등지에 분포한다.
"
장대냉이,단어,혼종어,長대냉이,"한자 長
고유어 대냉이
","「명사」
","십자화과의 한해살이풀. 높이는 50cm 정도이며, 잎은 어긋나고 긴 타원형이다. 6~7월에 자주색 또는 흰색 꽃이 가지 끝에 총상(總狀) 화서로 피고 열매는 각과(角果)이며 어린잎은 식용한다. 한국, 일본, 중국 등지에 분포한다.
"
장대넓이뛰기,단어,혼종어,長대넓이뛰기,"한자 長
고유어 대넓이뛰기
","「명사」
","장대를 가지고 달리다가 장대에 몸을 의지하여 뛰는 넓이뛰기.
"
장대높이뛰기,단어,혼종어,長대높이뛰기,"한자 長
고유어 대높이뛰기
","「명사」
","도움닫기를 해서 장대에 의지하여 뛰는 높이뛰기.
"
장대도둑,단어,혼종어,長대도둑,"한자 長
고유어 대도둑
","「명사」
","장대질을 하여 남의 물건을 훔치는 도둑.
"
장대뛰기,단어,혼종어,長대뛰기,"한자 長
고유어 대뛰기
","「명사」
","장대높이뛰기와 장대넓이뛰기를 아울러 이르는 말.
"
장대비,단어,혼종어,長대비,"한자 長
고유어 대비
","「명사」
","빗줄기가 굵고 거세게 좍좍 내리는 비.
"
장대석,단어,한자어,長臺石,"한자 長臺石
","「명사」
","섬돌 층계나 축대를 쌓는 데 쓰는, 길게 다듬어 만든 돌.
"
장대여뀌,단어,혼종어,長대여뀌,"한자 長
고유어 대여뀌
","「명사」
","마디풀과의 한해살이풀. 높이는 30~60cm이며, 잎은 어긋나고 끝이 길게 뾰족한 버들잎 모양으로 뒷면에 때로 검은 반점이 있다. 6~9월에 연붉은 꽃이 가지 끝에 수상(穗狀) 화서로 피고 열매는 수과(瘦果)이다. 한국, 일본, 중국 등지에 분포한다.
"
장대질,단어,혼종어,長대질,"한자 長
고유어 대질
","「명사」
","장대를 손으로 다루는 짓.
"
장대추위,단어,혼종어,長대추위,"한자 長
고유어 대추위
","「명사」
","오랫동안 내리 계속되는 심한 추위를 비유적으로 이르는 말.
"
장대타기,단어,혼종어,長대타기,"한자 長
고유어 대타기
","「명사」
","장대를 의지하여 높이 오르기를 겨루는 놀이.
"
장대투겁,단어,혼종어,長대투겁,"한자 長
고유어 대투겁
","「명사」
","깃대나 의장용(儀裝用) 장대 따위의 자루 끝에 매달거나 끼우던 꾸미개. 청동기 시대에는 장대 끝에 방울을 단 것도 있다.
"
장대패,단어,혼종어,長대패,"한자 長
고유어 대패
","「명사」
","대팻집이 길고 바닥이 평평한 대패.
"
장댓돌,단어,혼종어,長臺돌,"한자 長臺
고유어 돌
","「명사」
","섬돌 층계나 축대를 쌓는 데 쓰는, 길게 다듬어 만든 돌.
"
장덕,단어,한자어,將德,"한자 將德
","「명사」
","백제에서, 십육 품 관등의 일곱째 등급.
"
장덕수,단어,한자어,張德秀,"한자 張德秀
","「명사」
","독립운동가·정치가(1895~1947). 호는 설산(雪山). 중국 상하이로 건너가 독립운동을 하다가 체포되었다. 광복 후에, 송진우 등과 함께 한국 민주당을 조직하여 활동하다가 암살되었다.
"
장덕준,단어,한자어,張德俊,"한자 張德俊
","「명사」
","언론인(1891~1920). 호는 추송(秋松). 김성수, 이상협과 함께 ≪동아일보≫를 창간하였다. 일본군이 한국인을 대량 학살한 훈춘(琿春) 사건을 취재하러 만주로 갔다가 행방불명되었다.
"
장덕진,단어,한자어,張德震,"한자 張德震
","「명사」
","독립운동가(?~1924). 미국 의원단의 내한에 맞추어 독립의 결의를 내외에 알리고자 황해도 일대의 일제 기관 파괴를 시도하였다. 그 후 상하이에서 독립운동을 계속하였다.
"
장도,단어,한자어,壯途,"한자 壯途
","「명사」
","중대한 사명이나 장한 뜻을 품고 떠나는 길.
"
장도감,단어,한자어,張都監,"한자 張都監
","「명사」
","큰 말썽이나 풍파를 이르는 말. <수호지>에 나오는 장도감의 집이 풍파를 만나서 큰 피해를 입고 뒤죽박죽이 되었다는 데서 유래한다.
"
장도끈,단어,혼종어,粧刀끈,"한자 粧刀
고유어 끈
","「명사」
","허리띠 따위에 장도를 매달 때 쓰는 끈.
"
장도노리개,단어,혼종어,粧刀노리개,"한자 粧刀
고유어 노리개
","「명사」
","장도를 달아 만든 노리개.
"
장도릉,단어,한자어,張道陵,"한자 張道陵
","「명사」
","중국 후한(後漢) 말기의 종교 지도자(85?~157?). 자는 보한(輔漢). 도교(道敎)의 원류라 하는 천사도(天師道)의 창시자이다. 천인(天人)이 내리는 도(道)를 받고, 사람들의 병을 잘 고쳤으므로 많은 신자를 얻어 천사(天師)라 불리었다.
"
장도리,단어,고유어,,,"「명사」
","한쪽은 뭉뚝하여 못을 박는 데 쓰고, 다른 한쪽은 넓적하고 둘로 갈라져 있어 못을 빼는 데 쓰는 연장.
"
장도리메,단어,고유어,,,"「명사」
","나무로 만들어 장도리 대신으로 쓰는 연장.
"
장도릿배,단어,고유어,,,"「명사」
","먼바다로 나가서 고기잡이를 하거나 멀리 짐을 실어 나르는 배.
"
장도상어,단어,혼종어,長刀상어,"한자 長刀
고유어 상어
","「명사」
","→ 환도상어.
"
장도지,단어,한자어,場賭地,"한자 場賭地
","「명사」
","장에서 꾸는 돈의 이자. 한 장도막, 곧 닷새 동안의 이자를 얼마로 셈한다.
"
장도칼,단어,혼종어,粧刀칼,"한자 粧刀
고유어 칼
","「명사」
","주머니 속에 넣거나 옷고름에 늘 차고 다니는 칼집이 있는 작은 칼. 칼집과 자루는 금, 은, 밀화(蜜花), 대모(玳瑁), 뿔, 나무 따위로 장식을 한다.
"
장독,단어,혼종어,醬독,"한자 醬
고유어 독
","「명사」
","간장, 된장, 고추장 따위를 담아 두거나 담그는 독.
"
장독가,단어,혼종어,醬독가,"한자 醬
고유어 독가
","「명사」
","장독대의 주변.
"
장독간,단어,혼종어,醬독間,"한자 醬
고유어 독
한자 間
","「명사」
","장독 따위를 놓아두는 곳.
"
장독교,단어,한자어,帳獨轎,"한자 帳獨轎
","「명사」
","가마의 하나. 뒤는 전체가 벽이고, 양옆에 창을 내었으며, 앞쪽에는 들창처럼 된 문이 있고, 뚜껑은 둥긋하게 마루가 지고 네 귀가 추녀처럼 되어 있다. 바닥은 살을 대었는데 전체가 붙박이로 되어 있어 다른 가마처럼 떼었다 꾸몄다 하지 못한다.
"
장독대,단어,혼종어,醬독臺,"한자 醬
고유어 독
한자 臺
","「명사」
","장독 따위를 놓아두려고 뜰 안에 좀 높직하게 만들어 놓은 곳.
"
장독받침,단어,혼종어,醬독받침,"한자 醬
고유어 독받침
","「명사」
","장독을 괴어 받치는 물건. 돌, 벽돌, 나무토막 따위를 쓴다.
"
장독소,단어,한자어,腸毒素,"한자 腸毒素
","「명사」
","장에서 번식한 세균이 만드는 독소.
"
장독소래,단어,혼종어,醬독소래,"한자 醬
고유어 독소래
","「명사」
","장독을 덮는, 오지나 질 따위로 만든 뚜껑.
"
장독소래기,단어,혼종어,醬독소래기,"한자 醬
고유어 독소래기
","「명사」
","장독을 덮는, 오지나 질 따위로 만든 뚜껑.
"
장독자배기,단어,혼종어,醬독자배기,"한자 醬
고유어 독자배기
","「명사」
","→ 장독소래기.
"
장독풀이,단어,혼종어,醬독풀이,"한자 醬
고유어 독풀이
","「명사」
","동래 지신밟기 셋째 마당인 김 생원 댁 지신풀이의 여섯째 풀이. 장독간에 가서 하는 것으로, 모든 장들을 맛 좋게 하여 달라는 뜻을 지닌다.
"
장돌림,단어,혼종어,場돌림,"한자 場
고유어 돌림
","「명사」
","여러 장으로 돌아다니면서 물건을 파는 장수.
"
장돌뱅이,단어,혼종어,場돌뱅이,"한자 場
고유어 돌뱅이
","「명사」
","‘장돌림’을 낮잡아 이르는 말.
"
장동,단어,한자어,章動,"한자 章動
","「명사」
","달이나 태양의 인력 때문에 지구의 자전축에 생기는 주기적인 작은 진동. 태양 장동, 태음 장동, 매월 장동 따위가 있다. 1748년에 브래들리(Bradley, J.)가 발견하였다.
"
장되,단어,혼종어,場되,"한자 場
고유어 되
","「명사」
","장에서 곡식을 되는 데 쓰도록 관아에서 낙인을 찍어 공인하여 만든 되.
"
장두,단어,고유어,,,"「명사」
","거리가 멀고 가까움을 서로 비교함.
"
장두괴뢰,단어,한자어,杖頭傀儡,"한자 杖頭傀儡
","「명사」
","꼭두각시놀음에 등장하는 인형의 하나. 지팡이로 머리 부분을 움직이도록 한 인형이다.
"
장두부,단어,한자어,醬豆腐,"한자 醬豆腐
","「명사」
","상하지 아니하고 오래도록 먹을 수 있게 장에 절인 두부.
"
장두상련,단어,한자어,腸肚相連,"한자 腸肚相連
","「명사」
","창자와 밥통이 서로 잇닿았다는 뜻으로, 어떤 사람들끼리 서로 뜻이 맞거나 협력하여 일을 하여 나감을 이르는 말.
"
장두은미,단어,한자어,藏頭隱尾,"한자 藏頭隱尾
","「명사」
","머리를 감추고 꼬리를 숨긴다는 뜻으로, 일의 전말을 분명히 밝히지 아니함을 이르는 말.
"
장두전,단어,한자어,杖頭錢,"한자 杖頭錢
","「명사」
","길을 갈 때에, 술값으로 가지고 다니는 몇 푼의 돈.
"
장두증,단어,한자어,長頭症,"한자 長頭症
","「명사」
","‘긴머리증’의 전 용어.
"
장두환,단어,한자어,張斗煥,"한자 張斗煥
","「명사」
","독립운동가(1894~1921). 1917년에 광복회에 입단하여 충청도 책임자로 있으면서 군자금 갹출을 거부한 박용하(朴容夏)를 사살하고 체포되어 복역하다가 옥사하였다.
"
