어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
치분,단어,한자어,齒粉,"한자 齒粉
","「명사」
","가루로 되어 있는 치약.
"
치불입,단어,한자어,齒不入,"한자 齒不入
","「명사」
","이가 안 들어간다는 뜻으로, 남의 말을 도무지 듣지 아니함을 이르는 말.
"
치붓글,단어,혼종어,置簿글,"한자 置簿
고유어 글
","「명사」
","금전이나 물건 따위가 들어오고 나가는 것을 기록할 정도의 지식.
"
치브차족,단어,혼종어,Chibcha族,"안 밝힘 Chibcha
한자 族
","「명사」
","남아메리카 콜롬비아 중앙부의 보고타고원 지대 등지에 살던 인디언 종족. 엘도라도 전설의 기원이 된 종족으로, 16세기에 에스파냐에 정복되었다.
"
치빙,단어,한자어,馳騁,"한자 馳騁
","「명사」
","「1」말을 타고 달림.
「2」부산하게 돌아다님.
"
치사,단어,한자어,致仕,"한자 致仕
","「명사」
","나이가 많아 벼슬을 사양하고 물러남.
"
치사기,단어,한자어,馳獅旗,"한자 馳獅旗
","「명사」
","대한 제국 때에 쓰던, 파란색 사자와 구름이 그려진 의장기. 누런색 삼각기로, 화염각(火炎脚)과 기드림이 달려 있다.
"
치사기로소,단어,한자어,致仕耆老所,"한자 致仕耆老所
","「명사」
","「1」조선 시대에, 70세가 넘는 정이품 이상의 문관들을 예우하기 위하여 설치한 기구. 태조 3년(1394)에 설치하여 영조 41년(1765)에 독립 관서가 되었고, 이때부터 임금도 참여하였다.
「2」고려 시대에, 최당(崔讜) 등이 벼슬을 사양하고 물러난 후에 친목 도모를 위하여 만든 모임.
"
치사랑,단어,고유어,,,"「명사」
","손아랫사람이 손윗사람을 사랑함. 또는 그런 사랑.
"
치사량,단어,한자어,致死量,"한자 致死量
","「명사」
","생체를 죽음에 이르게 할 정도로 많은 약물의 양.
"
치사안,단어,한자어,致詞案,"한자 致詞案
","「명사」
","예전에, 임금에게 올리는 치사를 올려놓던 책상.
"
치사율,단어,한자어,致死率,"한자 致死率
","「명사」
","어떤 병에 걸린 환자에 대한 그 병으로 죽는 환자의 비율. 백분율로 나타낸다.
"
치사죄,단어,한자어,致死罪,"한자 致死罪
","「명사」
","어떤 행위의 결과로 사람을 죽게 함으로써 성립하는 범죄. 업무상 과실 치사죄, 폭행 치사죄 따위가 있다.
"
치산,단어,한자어,治山,"한자 治山
","「명사」
","「1」산소를 매만져서 다듬음.
「2」산사태나 수해 따위를 방지하기 위하여 나무를 심는 등 산을 잘 관리하고 손질함.
"
치산가,단어,한자어,治産歌,"한자 治産歌
","「명사」
","신재효가 지은 단가의 하나. 살림살이를 다스리는 길을 풀이한 노래이다.
"
치산산,단어,혼종어,Qishan[岐山]山,"안 밝힘 Qishan[岐山]
한자 山
","「명사」
","중국 산시성(陝西省)에 있는 산. 주나라 고공단보가 이 산 남쪽 기슭에 옮겨 와서 주실(周室)의 본거지로 삼았다.
"
치산산맥,단어,혼종어,Qishan[祁山]山脈,"안 밝힘 Qishan[祁山]
한자 山脈
","「명사」
","중국 간쑤성(甘肅省)과 칭하이성(靑海省) 사이에 있는 산맥. 길이는 400km.
"
치산치수,단어,한자어,治山治水,"한자 治山治水
","「명사」
","산과 내를 잘 관리하고 돌봐서 가뭄이나 홍수 따위의 재해를 입지 아니하도록 예방함. 또는 그런 일.
"
치상,단어,한자어,治喪,"한자 治喪
","「명사」
","초상을 치름.
"
치상죄,단어,한자어,致傷罪,"한자 致傷罪
","「명사」
","어떤 행위의 결과로 남에게 상해를 입힘으로써 성립하는 범죄.
"
치상지구,단어,한자어,治喪之具,"한자 治喪之具
","「명사」
","초상을 치르는 데 쓰는 기구.
"
치상핵,단어,한자어,齒狀核,"한자 齒狀核
","「명사」
","‘치아핵’의 전 용어.
"
치생,단어,한자어,治生,"한자 治生
","「명사」
","살아갈 방도를 마련함.
"
치서,단어,한자어,致書,"한자 致書
","「명사」
","서신 따위를 보냄.
"
치석,단어,한자어,治石,"한자 治石
","「명사」
","돌을 다듬음.
"
치선,단어,한자어,置先,"한자 置先
","「명사」
","바둑에서, 배꼽점에 먼저 치중한 사람이 먼저 둠.
"
치설,단어,한자어,齒舌,"한자 齒舌
","「명사」
","부족류 이외의 연체동물의 입속에 있는 줄 모양의 기관. 키틴질이 많은 작은 이가 늘어서 있으며, 먹이를 섭취하는 구실을 한다.
"
치성,단어,한자어,致誠,"한자 致誠
","「명사」
","「1」있는 정성을 다함. 또는 그 정성.
「2」신이나 부처에게 지성으로 빎. 또는 그런 일.
"
치성꾼,단어,혼종어,致誠꾼,"한자 致誠
고유어 꾼
","「명사」
","치성을 드리는 사람.
"
치성낭,단어,한자어,齒性囊,"한자 齒性囊
","「명사」
","이의 밑부분에 생기는 낭종.
"
치성물,단어,한자어,致誠物,"한자 致誠物
","「명사」
","치성을 드릴 때에 신이나 부처 앞에 바치는 물건.
"
치성터,단어,혼종어,致誠터,"한자 致誠
고유어 터
","「명사」
","신이나 부처에게 지성으로 비는 곳.
"
치세,단어,한자어,治世,"한자 治世
","「명사」
","「1」잘 다스려져 화평한 세상.
「2」세상을 잘 다스림.
"
치세지음,단어,한자어,治世之音,"한자 治世之音
","「명사」
","세상을 다스리는 음악이라는 뜻으로, 곡조가 조용하고 느린 노래를 이르는 말.
"
치세훈,단어,한자어,治世訓,"한자 治世訓
","「명사」
","세상을 다스리는 데 관한 교훈적인 가르침.
"
치소,단어,한자어,治所,"한자 治所
","「명사」
","어떤 지역의 행정 사무를 맡아보는 기관이 있는 곳.
"
치소금,단어,혼종어,齒소금,"한자 齒
고유어 소금
","「명사」
","이를 닦는 데 쓰는 소금.
"
치손,단어,한자어,稚孫,"한자 稚孫
","「명사」
","어린 손자.
"
치송,단어,한자어,治送,"한자 治送
","「명사」
","짐을 챙겨서 길을 떠나보냄.
"
치수,단어,혼종어,치數,"고유어 치
한자 數
","「명사」
","길이에 대한 몇 자 몇 치의 셈.
"
치수강,단어,한자어,齒髓腔,"한자 齒髓腔
","「명사」
","이의 속에 있는 빈 곳. 이촉의 끝에 구멍이 통하고, 속에는 치수(齒髓)가 가득 차 있다.
"
치수금,단어,혼종어,치數금,"고유어 치
한자 數
고유어 금
","「명사」
","치수를 재어 그은 금.
"
치수염,단어,한자어,齒髓炎,"한자 齒髓炎
","「명사」
","치수에 생기는 염증. 세균 감염, 특히 충치 때문에 생기며 몹시 쑤시고 아프다. 화농성과 비화농성이 있다.
"
치수이강,단어,혼종어,Qishui[淇水]江,"안 밝힘 Qishui[淇水]
한자 江
","「명사」
","중국 허난성(河南省) 안양시(安陽市)를 서남으로 흐르는 강.
"
치숙,단어,한자어,癡叔,"한자 癡叔
","「명사」
","채만식이 지은 단편 소설. 일본인 주인에 빌붙어 자신의 미래를 기약하는 조카의 시선으로 몰락한 사회주의자 숙부를 비판하는 형식을 통하여 오히려 조카의 태도가 비판을 당하게 하는 풍자적인 기법을 사용하였다.
"
치순,단어,한자어,稚筍,"한자 稚筍
","「명사」
","어린 죽순.
"
치순음,단어,한자어,齒脣音,"한자 齒脣音
","「명사」
","아랫입술과 윗니 사이에서 나는 소리. 영어의 ‘v’, ‘f’ 따위가 있다.
"
치술,단어,한자어,治術,"한자 治術
","「명사」
","「1」나라를 잘 다스리는 방책.
「2」병을 치료하는 방법.
"
치술령곡,단어,한자어,鵄述嶺曲,"한자 鵄述嶺曲
","「명사」
","신라 눌지왕 때의 악곡. 가사는 전하지 않고 그 유래만 ≪증보문헌비고≫에 전한다. 눌지왕의 아우 미사흔을 구하러 왜국에 간 박제상을 그의 아내가 치술령에서 기다리다가 죽었는데, 후세 사람들이 이 이야기를 소재로 악곡을 지었다고 한다.
"
치숭탕,단어,한자어,稚菘湯,"한자 稚菘湯
","「명사」
","솎음배추를 토장에 끓인 국.
"
치습,단어,한자어,侈習,"한자 侈習
","「명사」
","사치를 좋아하는 풍습.
"
치식,단어,한자어,齒式,"한자 齒式
","「명사」
","동물의 이빨 종류, 수 및 배열 순서를 나타내는 식. 대개 한쪽의 위아래 이빨의 수를 종류별로 나누어서 분수식으로 나타낸다.
"
치신,단어,고유어,,,"「명사」
","‘처신’을 낮잡아 이르는 말.
"
치신머리,단어,고유어,,,"「명사」
","‘치신01’을 속되게 이르는 말.
"
치실,단어,혼종어,齒실,"한자 齒
고유어 실
","「명사」
","이 사이에 낀 음식물의 찌꺼기를 빼내거나 닦아 내는 데 쓰기 위하여 왁스를 먹여 만든 의료용 실.
"
치심,단어,한자어,侈心,"한자 侈心
","「명사」
","사치를 좋아하는 마음.
"
치심상존,단어,한자어,稚心尙存,"한자 稚心尙存
","「명사」
","어릴 때의 마음이 아직까지 남아 있음.
"
치아,단어,한자어,稚兒,"한자 稚兒
","「명사」
","열 살 전후의 어린아이.
"
치아도드리,단어,혼종어,齒牙도드리,"한자 齒牙
고유어 도드리
","「명사」
","앞니를 제외한 치아의 씹는 면에 솟아오른 부분.
"
치아머리,단어,혼종어,齒牙머리,"한자 齒牙
고유어 머리
","「명사」
","잇몸 밖으로 드러난 이의 부분.
"
치아상,단어,한자어,齒牙狀,"한자 齒牙狀
","「명사」
","이와 같은 모양.
"
치아열,단어,한자어,齒牙熱,"한자 齒牙熱
","「명사」
","유아의 이가 나기 시작할 시기에 생기는 열.
"
치아우식증,단어,한자어,齒牙齲蝕症,"한자 齒牙齲蝕症
","「명사」
","입안의 유산균이 이의 석회질을 상하게 하여 충치가 되는 증상.
"
치아종,단어,한자어,齒牙腫,"한자 齒牙腫
","「명사」
","이를 이루는 조직에서 생기는 혹.
"
치아탑,단어,한자어,齒牙塔,"한자 齒牙塔
","「명사」
","도학이 높은 승려의 이를 넣고 쌓은 탑.
"
치아통,단어,한자어,齒牙筒,"한자 齒牙筒
","「명사」
","이쑤시개와 귀이개를 넣어 노리개처럼 차고 다니는 작은 통. 주로 은, 회양목, 대나무 따위로 만든다.
"
치아핵,단어,한자어,齒牙核,"한자 齒牙核
","「명사」
","소뇌핵 중 가장 크고 가장자리에 있는 것. 주름진 주머니 모양이다.
"
치악산,단어,한자어,雉岳山,"한자 雉岳山
","「명사」
","개화기의 신소설. 계모를 중심으로 한 가정의 비극에 개화 풍조가 함께 얽혀진 작품이다. 이인직이 쓴 상편은 1908년에 출간되었고, 김교제가 쓴 하편은 1911년에 출간되었다.
"
치악산성,단어,한자어,雉岳山城,"한자 雉岳山城
","「명사」
","황해도 배천군 치악산에 있는 고구려 때의 산성. 성안에는 식량 창고, 병영 따위가 있으며 우리나라 성곽 연구에 있어 귀중한 자료이다.
"
치악성,단어,한자어,雉岳城,"한자 雉岳城
","「명사」
","황해도 배천군 치악산에 있는 고구려 때의 산성. 성안에는 식량 창고, 병영 따위가 있으며 우리나라 성곽 연구에 있어 귀중한 자료이다.
"
치안,단어,한자어,治安,"한자 治安
","「명사」
","「1」나라를 편안하게 다스림. 또는 그런 상태.
「2」국가 사회의 안녕과 질서를 유지·보전함.
"
치안감,단어,한자어,治安監,"한자 治安監
","「명사」
","경찰 공무원 계급의 하나. 치안정감의 아래, 경무관의 위이다.
"
치안대,단어,한자어,治安隊,"한자 治安隊
","「명사」
","치안을 목적으로 조직·편성한 부대.
"
치안력,단어,한자어,治安力,"한자 治安力
","「명사」
","국가와 사회의 안녕과 질서를 유지·보존하는 힘.
"
치안정감,단어,한자어,治安正監,"한자 治安正監
","「명사」
","경찰 공무원 계급의 하나. 치안총감의 아래, 치안감의 위이다.
"
치안책,단어,한자어,治安策,"한자 治安策
","「명사」
","치안을 위한 방법과 책략.
"
치안총감,단어,한자어,治安總監,"한자 治安總監
","「명사」
","경찰 공무원 계급의 하나. 치안정감의 위로 가장 높은 계급이다.
"
치약,단어,한자어,齒藥,"한자 齒藥
","「명사」
","이를 닦는 데 쓰는 약.
"
치양성,단어,한자어,雉壤城,"한자 雉壤城
","「명사」
","황해도 배천군 치악산에 있는 고구려 때의 산성. 성안에는 식량 창고, 병영 따위가 있으며 우리나라 성곽 연구에 있어 귀중한 자료이다.
"
치양지,단어,한자어,致良知,"한자 致良知
","「명사」
","모든 사람이 가지는 선천적·보편적 마음의 본체인 양지를 실현하는 일. 왕양명의 용어이다.
"
치양지론,단어,한자어,致良知論,"한자 致良知論
","「명사」
","양지를 실현하는 일에 관한 왕양명의 학설.
"
치양토,단어,한자어,埴壤土,"한자 埴壤土
","「명사」
","자갈을 제외한 흙 가운데 37.5~50%의 진흙이 들어 있는 참흙.
"
치어,단어,한자어,致語,"한자 致語
","「명사」
","「1」경사가 있을 때에 임금에게 올리던 송덕(頌德)의 글.
「2」궁중 음악에서, 악인이 풍류에 맞추어 올리는 찬양의 말. 뒤에 구호가 딸린다.
"
치어지,단어,한자어,稚魚池,"한자 稚魚池
","「명사」
","어린 물고기를 기르는 연못.
"
치언,단어,한자어,癡言,"한자 癡言
","「명사」
","어리석은 말.
"
치역,단어,한자어,値域,"한자 値域
","「명사」
","어떤 함수에서, 독립 변수가 정의역 내의 모든 값을 취할 때에, 함수가 취할 수 있는 모든 값의 집합.
"
치열,단어,한자어,治熱,"한자 治熱
","「명사」
","병의 근원이 되는 열기를 다스림. 또는 그런 일.
"
치열궁,단어,한자어,齒列弓,"한자 齒列弓
","「명사」
","이가 활 모양으로 나란히 박혀 있는 치열.
"
치염,단어,한자어,齒鹽,"한자 齒鹽
","「명사」
","이의 표면에 엉겨 붙어서 굳은 물질. 침으로부터 분비된 석회분이 주성분이며, 특히 치경(齒頸)에 많이 생긴다.
"
치영,단어,한자어,緇營,"한자 緇營
","「명사」
","조선 시대에, 북한산에 둔 총융청 승군(僧軍)의 군영.
"
치예,단어,한자어,馳詣,"한자 馳詣
","「명사」
","어른 앞으로 빨리 달려 나감.
"
치오푼각,단어,혼종어,치오푼角,"고유어 치오푼
한자 角
","「명사」
","한 치 닷 푼의 너비로 네모지게 만든 재목.
"
치옥,단어,한자어,治獄,"한자 治獄
","「명사」
","형법을 관장함.
"
치옹,단어,한자어,齒癰,"한자 齒癰
","「명사」
","잇몸이 부어서 곪는 병.
"
치욕,단어,한자어,恥辱,"한자 恥辱
","「명사」
","수치와 욕됨.
"
치우,단어,한자어,値遇,"한자 値遇
","「명사」
","마침 만남.
"
치우신예찬,단어,한자어,癡愚神禮讚,"한자 癡愚神禮讚
","「명사」
","1509년에 에라스뮈스가 쓴 종교 비판서. 1511년에 간행한 것으로, 우매한 여신의 자기 예찬을 빌려서 종교 개혁 시대의 왕후·귀족·사제·교황, 나아가서는 인간 전체에 대한 통렬한 비판과 풍자를 인문주의적인 입장에서 시도하였다. 소박한 신앙심의 부활과 자연스럽고 자유로운 인간상의 회복을 꾀한 것으로, 르네상스 정신의 선구가 되었다.
"
치원,단어,한자어,置怨,"한자 置怨
","「명사」
","원망을 함.
"
치위,단어,한자어,致位,"한자 致位
","「명사」
","높은 자리에 오름.
"
치위생,단어,한자어,齒衛生,"한자 齒衛生
","「명사」
","치과 질환을 예방하기 위하여 치아나 입안 따위를 건강하게 관리하는 일.
"
치위생사,단어,한자어,齒衛生士,"한자 齒衛生士
","「명사」
","치아, 치주 조직, 입안, 치아와 연결된 턱이나 얼굴 등의 질환의 예방과 위생에 관한 업무에 종사하는 의료 기사.
"
치유,단어,한자어,治癒,"한자 治癒
","「명사」
","치료하여 병을 낫게 함.
"
치유책,단어,한자어,治癒策,"한자 治癒策
","「명사」
","「1」치료를 받고 병을 고치는 대책.
「2」심각한 사회의 폐단을 없애는 대책을 비유적으로 이르는 말.
"
치육,단어,한자어,雉肉,"한자 雉肉
","「명사」
","꿩의 살코기.
"
치육염,단어,한자어,齒肉炎,"한자 齒肉炎
","「명사」
","잇몸에 생기는 염증. 잇몸에서 쉽게 피가 나며 만지면 아프고 부어오르기도 한다.
"
치육전유화,단어,한자어,雉肉煎油花,"한자 雉肉煎油花
","「명사」
","꿩고기에 소금을 치고 주무른 다음에, 밀가루를 묻히고 달걀 푼 것을 씌워 지진 저냐.
"
치육포,단어,한자어,雉肉脯,"한자 雉肉脯
","「명사」
","꿩고기로 만든 포.
"
치윤법,단어,한자어,置閏法,"한자 置閏法
","「명사」
","달력이 틀리는 것을 막기 위하여 윤년 또는 윤월을 두는 방법.
"
치은,단어,한자어,齒齦,"한자 齒齦
","「명사」
","이뿌리를 둘러싸고 있는 살.
"
치은염,단어,한자어,齒齦炎,"한자 齒齦炎
","「명사」
","잇몸에 생기는 염증. 잇몸에서 쉽게 피가 나며 만지면 아프고 부어오르기도 한다.
"
치은음,단어,한자어,齒齦音,"한자 齒齦音
","「명사」
","혀끝을 윗잇몸에 대거나 접근하여 내는 소리. 현대 국어에서 ‘ㄷ’, ‘ㄸ’, ‘ㅌ’, ‘ㅅ’, ‘ㅆ’, ‘ㄴ’, ‘ㄹ’을 이른다.
"
치은종통,단어,한자어,齒齦腫痛,"한자 齒齦腫痛
","「명사」
","잇몸이 붓고 아픈 증상.
"
치은통,단어,한자어,齒齦痛,"한자 齒齦痛
","「명사」
","잇몸이 붓고 아픈 증상.
"
치음,단어,한자어,治音,"한자 治音
","「명사」
","국악기를 연주하기 전에 음률을 고르게 맞추기 위하여 적당히 짧은 곡조를 연주하여 보는 일. 또는 그런 악곡.
"
치읓,단어,고유어,,,"「명사」
","한글 자모 ‘ㅊ「1」’의 이름.
"
치의,단어,한자어,致意,"한자 致意
","「명사」
","「1」자신의 뜻을 남에게 알림.
「2」남의 뜻을 알아차림.
"
치인,단어,한자어,治人,"한자 治人
","「명사」
","한 나라를 다스리는 사람.
"
치인설몽,단어,한자어,癡人說夢,"한자 癡人說夢
","「명사」
","어리석은 사람이 꿈 이야기를 한다는 뜻으로, 허황된 말을 지껄임을 이르는 말.
"
치일,단어,한자어,治日,"한자 治日
","「명사」
","세상이 잘 다스려진 때.
"
치임개질,단어,고유어,,,"「명사」
","벌여 놓았던 물건들을 거두어 치우는 일.
"
치자,단어,한자어,治者,"한자 治者
","「명사」
","「1」한 나라를 다스리는 사람.
「2」권력을 가진 사람.
"
치자나무,단어,혼종어,梔子나무,"한자 梔子
고유어 나무
","「명사」
","꼭두서닛과의 상록 활엽 관목. 높이는 1~4미터이며, 잎은 마주나고 긴 타원형이다. 6월에 흰 꽃이 하나씩 가지 끝에 피고 열매는 긴 타원형의 삭과(蒴果)로 9월에 익는다. 열매는 이뇨제 또는 주홍색 물감으로 쓴다. 한국 중부 이남, 일본, 중국, 대만 등지에 분포한다.
"
치자다소,단어,한자어,癡者多笑,"한자 癡者多笑
","「명사」
","어리석고 못난 사람이 잘 웃는다는 뜻으로, 실없이 잘 웃는 사람을 놀림조로 이르는 말.
"
치자색,단어,한자어,梔子色,"한자 梔子色
","「명사」
","치자나무 열매로 물들인 빛깔과 같이 붉은빛을 약간 띤 짙은 누런색.
"
치자화,단어,한자어,梔子花,"한자 梔子花
","「명사」
","‘치자나무’를 화초로서 이르는 말.
"
치잠,단어,한자어,稚蠶,"한자 稚蠶
","「명사」
","떨어 놓은 뒤 석잠 잘 때까지의 누에.
"
치장,단어,한자어,治粧,"한자 治粧
","「명사」
","잘 매만져 곱게 꾸밈.
"
치장거리,단어,혼종어,治粧거리,"한자 治粧
고유어 거리
","「명사」
","잘 매만져 곱게 꾸미는 데 쓰는 여러 가지 재료.
"
치장서까래,단어,혼종어,治粧서까래,"한자 治粧
고유어 서까래
","「명사」
","장식으로, 밑에서 보이게 만든 서까래.
"
치장술,단어,한자어,治粧術,"한자 治粧術
","「명사」
","잘 매만져 곱게 꾸미는 기술.
"
치장줄눈,단어,혼종어,治粧줄눈,"한자 治粧
고유어 줄눈
","「명사」
","벽돌 벽면을 장식으로 곱게 발라 마무리하는 줄눈.
"
치장표,단어,한자어,治粧表,"한자 治粧表
","「명사」
","마무리의 바탕, 재료, 색깔 따위를 나타내는 표.
"
치재,단어,한자어,治裁,"한자 治裁
","「명사」
","‘치안 재판’을 줄여 이르는 말.
"
치저,단어,한자어,雉菹,"한자 雉菹
","「명사」
","꿩을 삶은 물과 동치미 국물을 똑같이 타고 삶은 꿩고기를 넣은 음식.
"
치적,단어,한자어,治績,"한자 治績
","「명사」
","잘 다스린 공적. 또는 정치상의 업적.
"
치전,단어,한자어,致奠,"한자 致奠
","「명사」
","사람이 죽었을 때에, 친척이나 벗이 슬퍼하는 뜻을 나타냄. 또는 그런 제식.
"
치절,단어,한자어,齒切,"한자 齒切
","「명사」
","톱니바퀴의 톱니를 깎는 일.
"
치절반,단어,한자어,齒切盤,"한자 齒切盤
","「명사」
","밀링 머신에 장치하여 톱니바퀴를 절삭하는 데 쓰는 기계.
"
치점,단어,한자어,嗤點,"한자 嗤點
","「명사」
","비웃어 손가락질함.
"
치정,단어,한자어,治定,"한자 治定
","「명사」
","잘 다스려 안정시킴.
"
치제,단어,한자어,致祭,"한자 致祭
","「명사」
","임금이 제물과 제문을 보내어 죽은 신하를 제사 지내던 일. 또는 그 제사.
"
치조,단어,한자어,致弔,"한자 致弔
","「명사」
","임금이 신하의 죽음에 조문하던 일.
"
치조골,단어,한자어,齒槽骨,"한자 齒槽骨
","「명사」
","이의 뿌리를 둘러싸고 있는 뼈. 이를 지지하는 역할을 한다.
"
치조골염,단어,한자어,齒槽骨炎,"한자 齒槽骨炎
","「명사」
","이틀 주위의 턱뼈에 생기는 염증. 충치가 계속 악화하면 치근막염 등을 거쳐 이 염증에 이른다. 아프고 열이 나며 볼이 부어오른다.
"
치조염,단어,한자어,齒槽炎,"한자 齒槽炎
","「명사」
","이촉이 박혀 있는 구멍에 생기는 염증.
"
치조음,단어,한자어,齒槽音,"한자 齒槽音
","「명사」
","혀끝을 윗잇몸에 대거나 접근하여 내는 소리. 현대 국어에서 ‘ㄷ’, ‘ㄸ’, ‘ㅌ’, ‘ㅅ’, ‘ㅆ’, ‘ㄴ’, ‘ㄹ’을 이른다.
"
치졸,단어,한자어,稚拙,"한자 稚拙
","「명사」
","유치하고 졸렬함.
"
치졸미,단어,한자어,稚拙美,"한자 稚拙美
","「명사」
","소박하고 유치한 예술품이 갖는 독특한 아름다움. 특히, 고대 그리스의 아르카이크(archaique) 조각이 갖는 고졸한 아름다움을 이른다.
"
치좌,단어,한자어,齒坐,"한자 齒坐
","「명사」
","나이 순서대로 벌여 앉음.
"
치죄,단어,한자어,治罪,"한자 治罪
","「명사」
","허물을 가려내어 벌을 줌.
"
치주,단어,한자어,巵酒,"한자 巵酒
","「명사」
","잔의 술이라는 뜻으로, 적은 양의 술을 이르는 말.
"
치주염,단어,한자어,齒周炎,"한자 齒周炎
","「명사」
","이를 둘러싼 연조직에 나타나는 염증. 잇몸이 붓고 딱딱하여지며 나중에는 이가 빠지는데, 주위 조직을 침식하는 치석이 잇몸 밑의 이에 침착하여 생긴다. 한의학에서는 풍치라고 한다.
"
치중,단어,한자어,置中,"한자 置中
","「명사」
","바둑에서, 바둑판의 한복판이나 에워싸인 중앙에 한 점을 놓는 일. 또는 그런 수.
"
치중대,단어,한자어,輜重隊,"한자 輜重隊
","「명사」
","「1」군수 지원을 제공하는 전투 근무 지원 부대. 지상 부대에 의하여 보급, 후송 따위를 제공한다.
「2」조선 후기에, 군수품을 실어 나르던 군대.
"
치중병,단어,한자어,輜重兵,"한자 輜重兵
","「명사」
","군수품을 실어 나르던 병사.
"
치중병대,단어,한자어,輜重兵隊,"한자 輜重兵隊
","「명사」
","조선 후기에, 군수품을 실어 나르던 군대.
"
치중선,단어,한자어,置中先,"한자 置中先
","「명사」
","바둑에서, 배꼽점에 먼저 치중한 사람이 먼저 둠.
"
치중선수,단어,한자어,置中先手,"한자 置中先手
","「명사」
","바둑에서, 배꼽점에 먼저 치중한 사람이 먼저 둠.
"
치중차,단어,한자어,輜重車,"한자 輜重車
","「명사」
","예전에, 군수품을 실어 나르던 차.
"
치즈벌레,단어,혼종어,cheese벌레,"영어 cheese
고유어 벌레
","「명사」
","오래된 치즈에 생기는 기생충.
"
치지,단어,한자어,差池,"한자 差池
","「명사」
","모양이나 시세 따위가 들쭉날쭉하여 일정하지 아니함.
"
치지도외,단어,한자어,置之度外,"한자 置之度外
","「명사」
","마음에 두지 아니함.
"
치지망역,단어,한자어,置之忘域,"한자 置之忘域
","「명사」
","잊어버리고 생각하지 아니함.
"
치지물문,단어,한자어,置之勿問,"한자 置之勿問
","「명사」
","내버려두고 묻지도 아니함.
"
치지사지,단어,한자어,置之死地,"한자 置之死地
","「명사」
","죽을 지경에 놓임.
"
치직,단어,한자어,褫職,"한자 褫職
","「명사」
","직위를 빼앗음.
"
치진,단어,한자어,馳進,"한자 馳進
","「명사」
","「1」어른 앞으로 빨리 달려 나감.
「2」고을의 원이 감영으로 급히 달려가던 일.
"
치진장,단어,한자어,馳進狀,"한자 馳進狀
","「명사」
","고을의 원이 감영으로 달려가는 것을 감사에게 보고하던 글.
"
치질,단어,한자어,痔疾,"한자 痔疾
","「명사」
","항문 안팎에 생기는 외과적 질병을 통틀어 이르는 말. 항문 샛길, 치핵, 항문 열창 따위가 있다.
"
치질살,단어,혼종어,痔疾살,"한자 痔疾
고유어 살
","「명사」
","치질이 생긴 부위의 살.
"
치차,단어,한자어,輜車,"한자 輜車
","「명사」
","예전에, 군수품을 실어 나르던 차.
"
치차축,단어,한자어,齒車軸,"한자 齒車軸
","「명사」
","톱니바퀴의 굴대.
"
치찰음,단어,한자어,齒擦音,"한자 齒擦音
","「명사」
","혀끝과 잇몸의 뒷부분이 닿은 양옆으로 나는 소리.
"
치처정사,단어,한자어,置處政事,"한자 置處政事
","「명사」
","조선 시대에, 퇴임한 정승에게 돈령부나 중추부의 벼슬을 주던 일.
"
치천,단어,한자어,治天,"한자 治天
","「명사」
","천하를 다스림.
"
치천하,단어,한자어,治天下,"한자 治天下
","「명사」
","천하를 다스림.
"
치첩,단어,한자어,雉堞,"한자 雉堞
","「명사」
","성 위에 낮게 쌓은 담. 여기에 몸을 숨기고 적을 감시하거나 공격하거나 한다.
"
치초,단어,한자어,齒齼,"한자 齒齼
","「명사」
","신 것을 지나치게 많이 먹어 이가 시큰거리면서 잘 씹을 수 없는 증상.
"
치총,단어,한자어,置冢,"한자 置冢
","「명사」
","묏자리를 미리 잡아 표적을 묻어서 무덤 모양으로 만들어 두었다가 만드는 무덤.
"
치추지지,단어,한자어,置錐之地,"한자 置錐之地
","「명사」
","송곳 하나 세울 만한 땅이란 뜻으로, 매우 좁아 조금의 여유도 없음을 이르는 말.
"
치축,단어,한자어,馳逐,"한자 馳逐
","「명사」
","달려가 쫓음.
"
치취,단어,한자어,馳驟,"한자 馳驟
","「명사」
","몹시 빠름.
"
치킴머리,단어,고유어,,,"「명사」
","위로 올려붙인 머리.
"
치탈,단어,한자어,褫奪,"한자 褫奪
","「명사」
","벗겨 빼앗아 들임.
"
치탈도첩,단어,한자어,褫奪度牒,"한자 褫奪度牒
","「명사」
","승려가 삼보(三寶)에 대하여 불경죄를 지었을 때 그의 도첩을 빼앗는 일.
"
치탕,단어,한자어,雉湯,"한자 雉湯
","「명사」
","꿩고기를 넣고 끓인 국.
"
치태,단어,한자어,齒苔,"한자 齒苔
","「명사」
","이에 끼는 젤라틴 모양의 퇴적(堆積). 세균, 침, 점액물 따위로 이루어진다.
"
치토,단어,한자어,埴土,"한자 埴土
","「명사」
","진흙이 반 이상 들어 있는 흙. 점착력이 강하고 공기 유통과 배수가 잘 안되어 경토로는 좋지 않지만 모래를 알맞게 섞어서 양토로 이용한다.
"
치토자,단어,한자어,雉兔者,"한자 雉兔者
","「명사」
","꿩과 토끼를 사냥하는 사람.
"
치통,단어,한자어,痔痛,"한자 痔痛
","「명사」
","치질 때문에 생기는 통증.
"
