어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
바이아주,단어,혼종어,Bahía州,"안 밝힘 Bahía
한자 州
","「명사」
","브라질에 있는 주. 설탕, 담배, 모피 따위를 생산한다. 주도(州都)는 사우바도르.
"
바이어법,단어,혼종어,Bayer法,"안 밝힘 Bayer
한자 法
","「명사」
","순도가 높은 산화 알루미늄을 제조하는 방법. 가열된 보크사이트를 수산화 나트륨 용액에 녹여서 알루미늄산 용액을 만들고, 산화 규소, 산화 철, 산화 타이타늄 따위를 거른다. 이것을 가수 분해 하여 수산화 알루미늄을 침전시키고, 이 침전물을 물로 씻은 후 1,200℃ 이상의 회전로에서 소성(燒成)하여 만든다. 1880년 오스트리아의 화학자 바이어(Bayer, K. J.)가 고안하였다.
"
바이에른주,단어,혼종어,Bayern州,"안 밝힘 Bayern
한자 州
","「명사」
","독일 동남부에 있는 주. 농경·목축·광업이 활발하며, 맥주 양조(釀造)는 세계적이다. 주도(州都)는 뮌헨, 면적은 7만 549㎢.
"
바이오산업,단어,혼종어,bio産業,"영어 bio
한자 産業
","「명사」
","유전자의 재조합이나 세포 융합, 핵 이식 따위의 생명 공학을 이용하여 새로운 약품 및 품종, 경제성이 있는 물질 따위를 개발하는 산업.
"
바이올린족,단어,혼종어,violin族,"영어 violin
한자 族
","「명사」
","바이올린, 비올라, 첼로, 콘트라베이스 네 종류의 현악기를 통틀어 이르는 말.
"
바이족,단어,혼종어,bai[白]族,"중국어 bai[白]
한자 族
","「명사」
","중국 윈난고원(雲南高原)에 사는 소수 민족의 하나. 10세기에 다리국(大理國)을 세웠다.
"
바이칼꿩의다리,단어,혼종어,Baikal꿩의다리,"안 밝힘 Baikal
고유어 꿩의다리
","「명사」
","미나리아재빗과의 여러해살이풀. 높이는 1미터 정도이며, 잎은 어긋나고 두 번 또는 세 번 세 쪽 겹잎이며, 밑부분의 잎은 잎자루가 없다. 6~7월에 흰 꽃이 원추(圓錐) 화서로 줄기 끝에 피고 열매는 수과(瘦果)로 넓은 타원형이다. 깊은 산에서 자라며 한국, 일본, 시베리아 바이칼호 등지에 분포한다.
"
바이칼바람꽃,단어,혼종어,Baikal바람꽃,"안 밝힘 Baikal
고유어 바람꽃
","「명사」
","미나리아재빗과의 여러해살이풀. 높이는 8cm 정도이며, 뿌리에서 5cm 정도의 잎자루에 거듭 세 갈래로 갈라진 잎 한두 개가 난다. 5월에 흰 오판화(五瓣花)가 핀다. 한국의 중부 이북, 만주, 시베리아 동부 등지의 북부 지방에 분포한다.
"
바이칼호,단어,혼종어,Baikal湖,"안 밝힘 Baikal
한자 湖
","「명사」
","러시아 동시베리아 남부에 있는 유라시아 대륙에서 가장 큰 담수호. 지구대(地溝帶)에 생긴 가늘고 긴 호수로, 많은 종류의 동식물이 주변에 서식한다. 여름을 제외하고는 대부분 얼어 있지만 해빙기에는 수운(水運)이 자유롭고 어업이 활발하다. 최대 깊이는 1,742미터로 담수호 중 세계에서 가장 깊다. 면적은 3만 510㎢.
"
바이킹요리,단어,혼종어,Viking料理,"안 밝힘 Viking
한자 料理
","「명사」
","손님이 각자 좋아하는 것을 마음대로 덜어다 먹을 수 있도록 한꺼번에 여러 가지 요리를 마련해 놓는 식의 요리. 바이킹의 연회를 본떠 시작되었다고 한다.
"
바일병,단어,혼종어,Weil病,"안 밝힘 Weil
한자 病
","「명사」
","스피로헤타의 일종인 황달 출혈성 렙토스피라에 의한 급성 전염병. 쥐의 오줌에 있는 병원체가 피부나 점액을 통하여 전염되며, 처음에는 높은 열이 나고 점차 황달, 심부전 따위의 증상을 보인다. 1886년 독일의 바일(Weil, A.)이 처음으로 보고하였다.
"
바자,단어,고유어,,,"「명사」
","대, 갈대, 수수깡, 싸리 따위로 발처럼 엮거나 결어서 만든 물건. 울타리를 만드는 데 쓰인다.
"
바자공,단어,혼종어,바자工,"고유어 바자
한자 工
","「명사」
","나무로 바자를 만들어 쓰는 공법. 주로 둑 공사에서 쓴다.
"
바자굽,단어,고유어,,,"「명사」
","바자의 아랫부분.
"
바자무늬,단어,고유어,,,"「명사」
","바자 모양으로 엇결어 이룬 무늬.
"
바자울,단어,고유어,,,"「명사」
","바자로 만든 울타리.
"
바자장,단어,혼종어,바자匠,"고유어 바자
한자 匠
","「명사」
","바자를 만들던 장인.
"
바자회,단어,혼종어,bazar會,"페르시아어 bazar
한자 會
","「명사」
","공공 또는 사회사업의 자금을 모으기 위하여 벌이는 시장.
"
바자휘,단어,고유어,,,"「명사」
","단청에서, 바자무늬 모양으로 된 휘.
"
바작,단어,고유어,,,"「명사」
","→ 바지락.
"
바잡이,단어,고유어,,,"「명사」
","바를 잡고 당기는 사람. 또는 바를 매어 놓고 잡아당기는 일.
"
바잣문,단어,혼종어,바잣門,"고유어 바잣
한자 門
","「명사」
","바자 울타리에 드나들 수 있도록 낸 사립문.
"
바장조,단어,혼종어,바長調,"고유어 바
한자 長調
","「명사」
","‘바’ 음을 으뜸음으로 한 장조.
"
바제도병,단어,혼종어,Basedow病,"안 밝힘 Basedow
한자 病
","「명사」
","갑상샘 항진증의 대표적인 질환. 특히 눈알이 튀어나오며 갑상샘종을 수반하는 경우를 이른다. 기초 대사가 항진하여 식욕이 늘면서도 몸은 여위며, 가슴이 두근거리고 땀이 나며 손이 떨리는 등의 증상이 나타나는데, 남자보다도 여자에게 많이 발생한다.
"
바주카포,단어,혼종어,bazooka砲,"영어 bazooka
한자 砲
","「명사」
","원통 모양의 포신에 로켓탄을 재어 발사하는 휴대용 대전차 로켓포. 제이 차 세계 대전 중 미국이 처음으로 개발하여 사용하였다.
"
바지,단어,고유어,,"고유어 
","「명사」
","아랫도리에 입는 옷의 하나. 위는 통으로 되고 아래에는 두 다리를 꿰는 가랑이가 있다.
"
바지게,단어,고유어,,,"「명사」
","「1」발채를 얹은 지게.
「2」접지 못하게 만든 발채.
"
바지띠,단어,고유어,,,"「명사」
","바지가 내려가지 아니하도록 허리에 매는 띠.
"
바지라기,단어,고유어,,,"「명사」
","백합과의 조개. 껍데기의 길이는 4cm, 높이는 3cm 정도이며, 껍데기에 부챗살마루가 있고 회색을 띤 백색에 회색을 띤 청색의 무늬가 있으나 개체에 따른 변이가 심하다. 맛이 좋아 식용하며, 양식하기도 한다. 민물이 섞이는 바다의 모래펄에 사는데 한국, 일본, 사할린 등지에 분포한다.
"
바지락,단어,고유어,,,"「명사」
","백합과의 조개. 껍데기의 길이는 4cm, 높이는 3cm 정도이며, 껍데기에 부챗살마루가 있고 회색을 띤 백색에 회색을 띤 청색의 무늬가 있으나 개체에 따른 변이가 심하다. 맛이 좋아 식용하며, 양식하기도 한다. 민물이 섞이는 바다의 모래펄에 사는데 한국, 일본, 사할린 등지에 분포한다.
"
바지락개량조개,단어,고유어,,,"「명사」
","개량조갯과의 연체동물. 껍데기의 길이는 5~6cm, 높이는 5cm, 폭은 4cm 정도이며 잿빛 백색을 띤 누런 갈색이고 안쪽은 흰색이다. 4~5월에 산란한다. 한국, 일본, 중국 등지에 분포한다.
"
바지락저냐,단어,고유어,,,"「명사」
","바지락으로 만든 저냐.
"
바지락젓,단어,고유어,,,"「명사」
","바지락으로 담근 젓.
"
바지락조개,단어,고유어,,,"「명사」
","백합과의 조개. 껍데기의 길이는 4cm, 높이는 3cm 정도이며, 껍데기에 부챗살마루가 있고 회색을 띤 백색에 회색을 띤 청색의 무늬가 있으나 개체에 따른 변이가 심하다. 맛이 좋아 식용하며, 양식하기도 한다. 민물이 섞이는 바다의 모래펄에 사는데 한국, 일본, 사할린 등지에 분포한다.
"
바지랑대,단어,고유어,,,"「명사」
","빨랫줄을 받치는 긴 막대기.
"
바지랑이,단어,고유어,,,"「명사」
","백합과의 조개. 껍데기의 길이는 4cm, 높이는 3cm 정도이며, 껍데기에 부챗살마루가 있고 회색을 띤 백색에 회색을 띤 청색의 무늬가 있으나 개체에 따른 변이가 심하다. 맛이 좋아 식용하며, 양식하기도 한다. 민물이 섞이는 바다의 모래펄에 사는데 한국, 일본, 사할린 등지에 분포한다.
"
바지런,단어,고유어,,,"「명사」
","놀지 아니하고 하는 일에 꾸준함.
"
바지선,단어,혼종어,barge船,"영어 barge
한자 船
","「명사」
","운하·하천·항내(港內)에서 사용하는, 밑바닥이 편평한 화물 운반선.
"
바지씨,단어,혼종어,바지氏,"고유어 바지
한자 氏
","「명사」
","「1」‘남자’를 속되게 이르는 말.
「2」여자의 연인을 속되게 이르는 말.
"
바지저고리,단어,고유어,,,"「명사」
","「1」바지와 저고리를 아울러 이르는 말.
「2」주견이나 능력이 전혀 없는 사람을 놀림조로 이르는 말.
「3」‘촌사람’을 속되게 이르는 말.
"
바지춤,단어,고유어,,,"「명사」
","입은 바지의 허리 부분을 접어 여민 사이.
"
바지통,단어,고유어,,,"「명사」
","「1」바지의 품.
「2」바짓가랑이의 너비.
"
바지폭,단어,혼종어,바지幅,"고유어 바지
한자 幅
","「명사」
","천을 이어 대어서 만든 바지의 폭.
"
바지허리,단어,고유어,,,"「명사」
","입었을 때 허리에 닿는 바지의 윗부분.
"
바짓가랑이,단어,고유어,,,"「명사」
","바지에서 다리를 꿰는 부분.
"
바짓단,단어,고유어,,,"「명사」
","바지의 아래 끝을 접어서 감친 부분.
"
바짓말,단어,고유어,,,"「명사」
","바지의 끄트머리.
"
바짓부리,단어,고유어,,"고유어 
","「명사」
","바짓가랑이의 끝부분.
"
바징쿠,단어,고유어,,,"「명사」
","심마니들의 은어로, 가랑이가 좁은 고의를 이르는 말.
"
바침술집,단어,고유어,,,"「명사」
","술을 많이 만들어 술장수에게 파는 것을 직업으로 하는 집. 또는 그런 사람.
"
바쿠닌주의,단어,혼종어,Bakunin主義,"안 밝힘 Bakunin
한자 主義
","「명사」
","개인의 무제한적인 자유의 실현을 최고 목적으로 내세우면서 모든 국가를 철폐할 것과 당내(黨內)에서 분파의 자유를 허용할 것을 주장한 태도.
"
바퀴,단어,고유어,,,"「명사」
","「1」바큇과의 바퀴, 산바퀴와 왕바큇과의 먹바퀴, 집바퀴 따위를 통틀어 이르는 말.
「2」바큇과의 곤충. 몸의 길이는 1.1~1.4cm로 작고 납작하며, 누런 갈색이고 앞등판에 검은 갈색의 세로선이 두 줄 있다. 따뜻한 곳을 좋아하고 음식물과 의복에 해를 끼친다.
"
바퀴다리,단어,고유어,,,"「명사」
","비행기가 땅 또는 물 위에 내릴 때, 부딪히는 충격을 흡수하고 비행기의 무게를 버텨 주는 바퀴.
"
바퀴벌레,단어,고유어,,,"「명사」
","바큇과의 바퀴, 산바퀴와 왕바큇과의 먹바퀴, 집바퀴 따위를 통틀어 이르는 말.
"
바퀴살균,단어,혼종어,바퀴살菌,"고유어 바퀴살
한자 菌
","「명사」
","흙 속이나 마른풀 따위에 기생하는, 세균과 곰팡이의 중간적 성질을 가진 미생물. 균사(菌絲)와 같은 것을 사방으로 내놓으면서 퍼진다.
"
바퀴살균증,단어,혼종어,바퀴살菌症,"고유어 바퀴살
한자 菌症
","「명사」
","혐기성 방선균에 의하여 생기는 만성 전염병. 주로 가축에 생기고 드물게는 사람에게도 전염되는 것으로 입안, 호흡 기관, 소화 기관 따위로 균이 침입하는데, 단단한 응어리나 고름집이 생기는 병이다.
"
바퀴짐,단어,고유어,,,"「명사」
","차의 바퀴 하나가 차지하는 바닥에 더하여지는 짐의 무게.
"
바퀴통,단어,혼종어,바퀴筒,"고유어 바퀴
한자 筒
","「명사」
","바퀴의 축이 꿰이고, 바큇살이 그 주위에 꽂힌 바퀴의 중앙 부분.
"
바큇과,단어,혼종어,바큇科,"고유어 바큇
한자 科
","「명사」
","곤충강 바퀴목의 한 과. 몸은 납작한 타원형이고 더듬이는 채찍 모양이며 홑눈은 없다. 날개는 없는 것, 짧은 것, 또는 긴 것이 있다. 적리(赤痢), 티푸스 따위의 병을 옮기는 위생 곤충이 많고 전 세계에 분포한다. 경도바퀴, 줄바퀴, 바퀴, 산바퀴 따위가 있다.
"
바큇살,단어,고유어,,,"「명사」
","바퀴통에서 테를 향하여 부챗살 모양으로 뻗친 가느다란 나무오리나 가느다란 쇠막대.
"
바큇자국,단어,고유어,,,"「명사」
","수레바퀴와 같은 바퀴가 지나간 자국.
"
바탁족,단어,혼종어,Batak族,"안 밝힘 Batak
한자 族
","「명사」
","서수마트라의 중북부 토바호 주변에 사는 원(原)말레이인. 거무스름한 피부에 머리통이 길고 키가 작으며, 벼를 재배하고 말과 물소를 기른다.
"
바탄반도,단어,혼종어,Bataan半島,"안 밝힘 Bataan
한자 半島
","「명사」
","필리핀 루손섬 서남부, 마닐라만의 서쪽 연안에 있는 반도. 대부분이 열대 밀림으로 덮여 있는 산지이다. 마닐라만의 방위상 요지로, 제이 차 세계 대전 때의 격전지이다.
"
바탕,단어,고유어,,,"「명사」
","「1」물체의 뼈대나 틀을 이루는 부분.
「2」사물이나 현상의 근본을 이루는 것.
「3」타고난 성질이나 재질. 또는 체질.
「4」그림, 글씨, 수(繡), 무늬 따위를 놓는 물체의 바닥.
"
바탕감,단어,고유어,,,"「명사」
","바탕이 되는 감.
"
바탕글,단어,고유어,,"고유어 
","「명사」
","「1」주어진 내용의 글.
「2」교과서의 본문을 나타내는 말.
「3」소설에서 대화 부분을 뺀 나머지 부분의 글.
「4」희곡에서, 해설과 대사를 뺀 나머지 부분의 글. 인물의 동작, 표정, 심리, 말투 따위를 지시하거나 서술한다.
"
바탕밝기,단어,고유어,,,"「명사」
","관측되고 있는 표적과 대비되는 바탕의 밝기.
"
바탕색,단어,혼종어,바탕色,"고유어 바탕
한자 色
","「명사」
","「1」물체가 본디 가지고 있는 빛깔.
「2」그림을 그릴 때 바탕에 맨 먼저 칠하는 색깔.
「3」인쇄물에서 바탕이 띠고 있는 빛깔.
"
바탕소리,단어,고유어,,,"「명사」
","<춘향가>, <심청가>, <적벽가>, <흥부가>, <수궁가>의 판소리 다섯 마당 중에서 한 마당을 골라 부르는 소리.
"
바탕실,단어,고유어,,,"「명사」
","수예에서, 바탕 무늬를 놓는 실.
"
바탕음,단어,혼종어,바탕音,"고유어 바탕
한자 音
","「명사」
","음의 높이를 고정하기 위하여 기준으로 삼는 음.
"
바탕천,단어,고유어,,,"「명사」
","그림을 그리거나 수를 놓을 때 밑바탕으로 사용하는 천. 그림의 종류 또는 수실과 수의 종류에 따라 여러 가지 천을 쓰는데 주로 무늬 없는 명주 천을 쓴다.
"
바탕칠,단어,혼종어,바탕漆,"고유어 바탕
한자 漆
","「명사」
","「1」밑바탕으로 맨 처음에 하는 칠.
「2」인쇄면에서 색을 넣은 바탕.
"
바탕화면,단어,혼종어,바탕畵面,"고유어 바탕
한자 畵面
","「명사」
","컴퓨터를 켜면 기본으로 제공되는 화면.
"
바탕흙,단어,고유어,,,"「명사」
","질그릇이나 도자기의 밑감이 되는 흙.
"
바탱이,단어,고유어,,,"「명사」
","오지그릇의 하나. 중두리와 비슷하나 배가 더 나오고 키가 작으며 아가리가 좁다.
"
바터제,단어,혼종어,barter制,"영어 barter
한자 制
","「명사」
","수출입 물품의 대금을 돈으로 지급하지 않고 그에 상응하는 수입 또는 수출로 상계(相計)하는 국제 무역 거래 방식. 일정 기간 동안 수입액과 수출액의 균형이 맞도록 무역 상대국과 협정하여 이루어진다.
"
바투보기,단어,고유어,,,"「명사」
","가까운 데 있는 것은 잘 보아도 먼 데 있는 것은 선명하게 보지 못하는 시력. 수정체와 망막 사이의 거리가 너무 멀거나, 각막이나 수정체의 굴절력이 너무 강하기 때문에 먼 곳의 물체가 망막보다 앞에 상을 맺어 물체를 선명하게 보지 못한다. 오목 렌즈의 안경을 써서 교정한다.
"
바트당,단어,혼종어,Baath黨,"안 밝힘 Baath
한자 黨
","「명사」
","아랍 정당의 하나. 시리아의 다마스쿠스에 본부를 두고 아랍 여러 나라에 지부를 둔 정당으로, 아랍 통일과 사회주의 국가 건설을 주창하였는데 1960년대 후반부터 시리아와 이라크의 최대 정치 세력이 되었다. 정식 이름은 ‘아랍 부흥 사회당’이다.
"
바하이교,단어,혼종어,Baha’i敎,"안 밝힘 Baha’i
한자 敎
","「명사」
","이슬람교 종파의 하나인 바비즘에서 전화(轉化)한 새로운 종교 운동 및 그 교의(敎義). 바브(Bab)의 제자 미르자 후사인 알리(Mirza Hussain Ali)가 스스로 ‘신의 광휘’라는 뜻으로 ‘바하 알라(Baha Allah)’라 칭하고 1863년에 창시하였으며, 모든 종교의 근원은 같다고 하며 그 통일을 주장하였고 나아가 남녀평등과 국제 평화를 강조하였다.
"
바하칼리포르니아주,단어,혼종어,Baja California州,"안 밝힘 Baja California
한자 州
","「명사」
","멕시코의 서북쪽, 미국 캘리포니아주에 접한 주. 농작물 재배, 새우 따위의 수산 가공이 활발하다. 주도(州都)는 멕시칼리, 면적은 7만 113㎢.
"
박가범,단어,한자어,薄伽梵,"한자 薄伽梵
","「명사」
","불교의 개조. 과거칠불의 일곱째 부처로, 세계 4대 성인의 한 사람이다. 기원전 624년에 지금의 네팔 지방의 카필라바스투성에서 슈도다나와 마야 부인의 아들로 태어났으며, 29세 때에 출가하여 35세에 득도하였다. 그 후 녹야원에서 다섯 수행자를 교화하는 것을 시작으로 교단을 성립하였다. 45년 동안 인도 각지를 다니며 포교하다가 80세에 입적하였다.
"
박각시,단어,고유어,,,"「명사」
","「1」박각싯과의 나방을 통틀어 이르는 말.
「2」박각싯과의 하나. 몸의 길이는 5cm 정도, 편 날개의 길이는 10cm 정도이며, 앞날개에는 짙은 회갈색의 무늬가 있고 뒷날개는 회색에 검은 줄무늬가 있으며 배의 각 체절에는 흰색, 붉은색, 검은색 가로띠가 있다. 애벌레는 고구마나 나팔꽃의 해충이다. 한국, 일본, 대만 등지에 분포한다.
"
박각시나방,단어,고유어,,,"「명사」
","박각싯과의 하나. 몸의 길이는 5cm 정도, 편 날개의 길이는 10cm 정도이며, 앞날개에는 짙은 회갈색의 무늬가 있고 뒷날개는 회색에 검은 줄무늬가 있으며 배의 각 체절에는 흰색, 붉은색, 검은색 가로띠가 있다. 애벌레는 고구마나 나팔꽃의 해충이다. 한국, 일본, 대만 등지에 분포한다.
"
박각시살이맵시벌,단어,고유어,,,"「명사」
","맵시벌과의 하나. 몸의 길이는 1.6cm 정도이며, 검은색이다. 더듬이는 검은 갈색이고 중앙에 흰무늬가 있으며 날개는 누르스름하다. 검정맵시벌과 비슷한데 박각시의 애벌레에 기생한다. 한국, 일본 등지에 분포한다.
"
박각싯과,단어,혼종어,박각싯科,"고유어 박각싯
한자 科
","「명사」
","곤충강 나비목의 한 과. 몸의 색깔이 아름답고 더듬이는 방추 모양으로 굵으며 끝은 갈고리 모양이다. 입은 길고 크며 날개는 두툼하고 나는 속도가 빠르다. 재배 식물의 해충이다. 전 세계에 꼬리박각시, 박각시, 버들박각시, 애기박각시 따위의 900여 종이 있다.
"
박감,단어,한자어,薄勘,"한자 薄勘
","「명사」
","죄인을 가볍게 처분함.
"
박강판,단어,한자어,薄鋼板,"한자 薄鋼板
","「명사」
","두께가 얇은 강철판.
"
박거,단어,한자어,剝去,"한자 剝去
","「명사」
","가죽을 발라 버림.
"
박건,단어,한자어,朴建,"한자 朴建
","「명사」
","독립운동가(1880~1943). 본명은 의연(義然). 일명 해사(海史). 1911년 만주로 망명하여 부민단, 농민 동맹 따위를 설립하고, 통의부의 통화총관(通化摠管)으로 활동하는 등 항일 투쟁을 하다가 체포되었으나 탈주하였다. 1923년에 하얼빈 근교에 농장을 만들고, 취원 학교(聚源學校)를 세웠다.
"
박검전기,단어,한자어,箔檢電器,"한자 箔檢電器
","「명사」
","두 장의 금속박 사이에 생기는 전기 반발 작용을 이용한 검전기. 전기를 띤 물체를 유리병 속의 금속 막대기 위에 가까이 대면 금속박은 유도되어 같은 종류의 정전기 전하로 반발하여 열리는데, 이 열림의 정도에 따라 물체의 대전(帶電) 상태를 알 수 있다.
"
박겁,단어,한자어,迫劫,"한자 迫劫
","「명사」
","달려들어 을러댐.
"
박격,단어,한자어,迫擊,"한자 迫擊
","「명사」
","바싹 덤벼들어 마구 몰아침.
"
박격포,단어,한자어,迫擊砲,"한자 迫擊砲
","「명사」
","보병의 전투를 지원하는 데 쓰는 근거리용 곡사포. 구경은 60~240mm이고, 포신은 짧으며, 포구로 포탄을 장전한다는 특징이 있다. 항상 45도 이상의 사각(射角)에서 발사되며, 요새전(要塞戰)이나 진지전(陣地戰)에서 주로 사용된다. 구경의 크기에 따라 중(重)박격포, 중(中)박격포, 경(輕)박격포 따위로 나뉜다.
"
박격포병,단어,한자어,迫擊砲兵,"한자 迫擊砲兵
","「명사」
","박격포 쏘는 임무를 맡은 포병.
"
박계강,단어,한자어,朴繼姜,"한자 朴繼姜
","「명사」
","조선 후기의 문장가(?~?). 호는 시은(市隱). ≪해동유주≫에 그의 시구가 첫 번째로 실렸다.
"
박계주,단어,한자어,朴啓周,"한자 朴啓周
","「명사」
","소설가(1913~1966). 호는 서운(曙雲). 1938년 ≪매일신보≫에 장편 <순애보>가 당선되어 문단에 데뷔하였다. 주로 낭만주의적 색채가 짙은 통속 소설을 썼으며, 작품에 <애로 역정(愛路歷程)>·<진리의 밤> 따위가 있다.
"
박고,단어,한자어,舶賈,"한자 舶賈
","「명사」
","다른 나라에서 들어온 상인.
"
박고지,단어,고유어,,,"「명사」
","여물지 아니한 박의 속을 파내어 길게 오려서 말린 반찬거리.
"
박공,단어,한자어,牔栱/欂栱,"한자 牔栱
/(병기) /
한자 欂栱
","「명사」
","박공지붕의 옆면 지붕 끝머리에 ‘∧’ 모양으로 붙여 놓은 두꺼운 널빤지.
"
박공각,단어,한자어,牔栱刻,"한자 牔栱刻
","「명사」
","박공 끝에 새김질하여 꾸민 무늬.
"
박공널,단어,혼종어,牔栱널,"한자 牔栱
고유어 널
","「명사」
","박공지붕의 옆면 지붕 끝머리에 ‘∧’ 모양으로 붙여 놓은 두꺼운 널빤지.
"
박공마루,단어,혼종어,牔栱마루,"한자 牔栱
고유어 마루
","「명사」
","지붕마루에서, 박공에 나란하게 처마까지 경사가 지게 하여 내린 마루.
"
박공못,단어,혼종어,牔栱못,"한자 牔栱
고유어 못
","「명사」
","박공에 박는 큰 못.
"
박공벽,단어,한자어,牔栱壁,"한자 牔栱壁
","「명사」
","박공처마 밑에 있는 삼각형 모양의 벽.
"
박공예,단어,혼종어,박工藝,"고유어 박
한자 工藝
","「명사」
","‘바가지 공예’의 준말.
"
박공지붕,단어,혼종어,牔栱지붕,"한자 牔栱
고유어 지붕
","「명사」
","건물의 모서리에 추녀가 없이 용마루까지 측면 벽이 삼각형으로 된 지붕.
"
박공집,단어,혼종어,牔栱집,"한자 牔栱
고유어 집
","「명사」
","박공지붕으로 된 집.
"
박공처마,단어,혼종어,牔栱처마,"한자 牔栱
고유어 처마
","「명사」
","박공벽 바깥으로 내민 처마.
"
박공판,단어,한자어,牔栱板,"한자 牔栱板
","「명사」
","박공지붕의 옆면 지붕 끝머리에 ‘∧’ 모양으로 붙여 놓은 두꺼운 널빤지.
"
박과,단어,혼종어,박科,"고유어 박
한자 科
","「명사」
","쌍떡잎식물의 한 과. 주로 열대 지방에 87속 800여 종이 분포하며, 우리나라에는 박·수박·참외·오이 따위의 70여 종이 분포한다.
"
박관,단어,한자어,薄官,"한자 薄官
","「명사」
","지위가 낮거나 봉급이 적은 관리.
"
박괘,단어,한자어,剝卦,"한자 剝卦
","「명사」
","육십사괘의 하나. 간괘(艮卦)와 곤괘(坤卦)가 거듭된 것으로 산이 땅에 붙어 있음을 상징한다.
"
박구,단어,한자어,博究,"한자 博究
","「명사」
","널리 연구함.
"
박구기,단어,고유어,,,"「명사」
","작은 박으로 만든, 국자와 비슷한 기구.
"
박국,단어,고유어,,,"「명사」
","덜 익은 박의 흰 살을 잘게 썰어 넣고 끓인 맑은장국.
"
박궁,단어,혼종어,牔궁,"한자 牔
고유어 궁
","「명사」
","→ 박공.
"
박규수,단어,한자어,朴珪壽,"한자 朴珪壽
","「명사」
","조선 고종 때의 문신(1807~1877). 자는 환경(桓卿/瓛卿)·정경(鼎卿). 호는 환재(瓛齋·桓齋)·환재거사(瓛齋居士). 고종 3년(1866)에 평안도 관찰사로 있을 때 대동강에 들어와 소란을 피우던 미국 상선 셔먼호를 불살랐다. 후에 판중추부사가 되어 일본과의 친교를 주장하여 강화도 조약을 맺게 하였다. 저서에 ≪환재집≫이 있다.
"
박근,단어,한자어,迫近,"한자 迫近
","「명사」
","「1」어떤 때가 바싹 다가와 가까움.
「2」무엇이 가까이 닥침.
"
박금,단어,한자어,縛擒,"한자 縛擒
","「명사」
","잡아서 묶음. 또는 그런 줄.
"
박급,단어,한자어,薄給,"한자 薄給
","「명사」
","적은 봉급.
"
박기,단어,한자어,薄技,"한자 薄技
","「명사」
","변변하지 못한 재능.
"
박기양,단어,한자어,朴箕陽,"한자 朴箕陽
","「명사」
","구한말의 문신·서화가(1856~1932). 자는 범오(範五). 호는 석운(石雲)·쌍오거사(雙梧居士). 벼슬은 형조 참판, 의정부 찬정, 중추원 참의 등을 지냈으며 글씨는 행서, 그림은 묵죽(墨竹)에 뛰어났다.
"
박기원,단어,한자어,朴琦遠,"한자 朴琦遠
","「명사」
","시인(1908~1978). 호는 야청(也靑). 신문 기자 생활을 하면서 시작(詩作)에 정진하여 동양적인 서정 세계를 탐구하였다. 시집 ≪송죽매란≫ 따위가 있다.
"
박김치,단어,고유어,,,"「명사」
","덜 여문 박을 납작납작하게 잘게 썰어 담근 김치.
"
박꽃,단어,고유어,,,"「명사」
","박의 꽃.
"
박나물,단어,고유어,,,"「명사」
","「1」덜 여문 박을 얇게 저며서 쇠고기와 함께 간장에 볶은 뒤에 파, 깨소금, 후춧가루를 치고 주물러서 만든 나물.
「2」은어로, ‘돼지고기’를 이르는 말.
"
박나방,단어,고유어,,,"「명사」
","불나방과의 곤충. 편 날개의 길이는 7cm 정도이며, 몸은 흰색이고 배에는 붉은 줄무늬가 있다. 밤에 등불에 날아든다.
"
박나비,단어,고유어,,,"「명사」
","→ 박나방.
"
박난영,단어,한자어,朴蘭英,"한자 朴蘭英
","「명사」
","조선 인조 때의 무신(?~1636). 후금이 조선을 괴롭히자 사신으로 여러 차례 후금에 왕래하며 회유에 힘썼다. 병자호란 때에는 청나라와 휴전 교섭을 벌이다가 청나라 장수에게 피살되었다.
"
박내현,단어,한자어,朴崍賢,"한자 朴崍賢
","「명사」
","동양화가(1920~1976). 호는 우향(雨鄕). 일본에서 미술을 공부하였고 1956년 국전에서 대통령상을 받았다. 동양화의 전통적인 관념을 타파하고 새로운 조형을 실험하였다. 작품에 <노점(露店)> 따위가 있다.
"
박노갑,단어,한자어,朴魯甲,"한자 朴魯甲
","「명사」
","소설가(1905~1951). 호는 도촌(島村). 1933년에 단편 <아해>를 발표하여 문단에 데뷔하였다. 도시인의 일상적 생활을 즐겨 다루었으며, 작품에 <공상기>·<삼인행(三人行)> 따위가 있다.
"
박녹주,단어,한자어,朴綠珠,"한자 朴綠珠
","「명사」
","판소리 명창(1906~1979). 송만갑, 정정렬에게 판소리를 배웠고, 판소리 <흥부가> 예능 보유자로 지정되었다.
"
박누름적,단어,혼종어,박누름炙,"고유어 박누름
한자 炙
","「명사」
","박을 썰어 데쳐서 갖은양념에 재워 쇠고기, 느타리와 함께 꼬챙이에 꿰어서 달걀 푼 것을 씌워 번철이나 프라이팬 따위에 지진 누름적.
"
박다,단어,한자어,薄茶,"한자 薄茶
","「명사」
","맛이 변변하지 못한 차.
"
박다위,단어,고유어,,,"「명사」
","종이나 삼노를 꼬아서 길게 엮어 만든 멜빵. 짐짝을 걸어서 메는 데에 쓴다.
"
