어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
하엽좌,단어,한자어,荷葉座,"한자 荷葉座
","「명사」
","불상을 안치하는 자리. 연잎을 엎어 놓은 모양이다.
"
하엽준,단어,한자어,荷葉皴,"한자 荷葉皴
","「명사」
","회화에서, 산봉우리나 바위 주름의 형태를 연꽃 잎새의 줄기와 같은 모양으로 나타내는 방법.
"
하영,단어,한자어,下營,"한자 下營
","「명사」
","군영을 떠남.
"
하예,단어,한자어,遐裔,"한자 遐裔
","「명사」
","서울에서 멀리 떨어진 지방.
"
하오,단어,고유어,,,"「명사」
","상대 높임법의 하나. 상대편을 보통으로 높이는 종결형으로, 현대 국어의 구어에서는 거의 쓰지 않는다. ‘빨리 인도로 나오시오.’, ‘왜 꾸물거리시오?’ 따위이다.
"
하오체,단어,혼종어,하오體,"고유어 하오
한자 體
","「명사」
","상대 높임법의 하나. 상대편을 보통으로 높이는 종결형으로, 현대 국어의 구어에서는 거의 쓰지 않는다. ‘빨리 인도로 나오시오.’, ‘왜 꾸물거리시오?’ 따위이다.
"
하옥,단어,한자어,下獄,"한자 下獄
","「명사」
","죄인을 옥에 가둠.
"
하와이무궁화,단어,혼종어,Hawaii無窮花,"안 밝힘 Hawaii
한자 無窮花
","「명사」
","아욱과의 상록 관목. 높이는 2~5미터이며, 잔가지가 갈라진다. 잎은 어긋나고 자루가 있으며 넓은 달걀 모양이다. 꽃은 무궁화와 닮은 모양으로 긴 꽃자루가 있고 꽃잎은 붉은 오판화(五瓣花)이다. 동인도와 중국이 원산지로 온실에서 재배한다.
"
하와이어,단어,혼종어,Hawaii語,"안 밝힘 Hawaii
한자 語
","「명사」
","말레이·폴리네시아 어족의 폴리네시아 어파에 속한 언어. 음절이 모두 모음으로 끝나는 개음절이며, 자음의 연속이 없는 폴리네시아어의 특징을 나타낸다.
"
하와이인,단어,혼종어,Hawaii人,"안 밝힘 Hawaii
한자 人
","「명사」
","하와이 제도에 사는 폴리네시아 사람. 고유 언어인 하와이어를 사용하는데, 순혈종이 줄어들고 있고 문화도 서구적 요소가 많이 들어 있다.
"
하와이주,단어,혼종어,Hawaii州,"안 밝힘 Hawaii
한자 州
","「명사」
","태평양 가운데에, 하와이 제도로 이루어진 미국의 50번째 주. 태평양 교통 요충지이며, 관광·휴양지로 유명하다. 해군 기지가 있으며 주산물은 설탕, 파인애플, 커피 따위이다. 주도(州都)는 호놀룰루, 면적은 1만 6760㎢.
"
하와이호박달팽이,단어,혼종어,Hawaii호박달팽이,"안 밝힘 Hawaii
고유어 호박달팽이
","「명사」
","호박달팽잇과의 하나. 몸은 몹시 작고 아래쪽이 넓적하며 껍데기는 반투명하다. 마른 곳의 조약돌 사이나 모래땅을 덮은 낙엽 밑에 사는데 한국, 일본, 대만, 인도 등지에 분포한다.
"
하완,단어,한자어,下浣,"한자 下浣
","「명사」
","한 달 가운데 21일에서 말일까지의 동안.
"
하용,단어,한자어,賀龍,"한자 賀龍
","「명사」
","→ 허룽02.
"
하우,단어,한자어,下雨,"한자 下雨
","「명사」
","비가 내림.
"
하우불이,단어,한자어,下愚不移,"한자 下愚不移
","「명사」
","아주 어리석고 못난 사람의 기질은 변하지 아니함.
"
하우사어,단어,혼종어,Hausa語,"안 밝힘 Hausa
한자 語
","「명사」
","함 어족의 차드 어파에 속한 언어. 사하라 사막의 동남쪽, 차드호(湖)의 서쪽에 있는 나이지리아의 북부 일대에서 쓴다.
"
하우사족,단어,혼종어,Hausa族,"안 밝힘 Hausa
한자 族
","「명사」
","아프리카의 나이지리아 북부에서 니제르 남부에 걸쳐 사는 민족. 대개 이슬람화하여 19세기 초기까지 동맹에 의한 연합 국가를 형성하고 있었다.
"
하우스병,단어,혼종어,house病,"영어 house
한자 病
","「명사」
","비닐하우스나 유리온실 농업에 종사하는 사람에게 주로 나타나는 병. 일사병과 비슷한 증상을 보인다.
"
하우씨,단어,한자어,夏禹氏,"한자 夏禹氏
","「명사」
","중국 하나라의 우임금을 이르는 말.
"
하우저식,단어,혼종어,Hauser食,"안 밝힘 Hauser
한자 食
","「명사」
","미국의 영양학자 하우저(Hauser, G.)가 제창한 영양 식사법. 식사 때마다 양조효모, 소맥 배아, 탈지유, 요구르트, 조당밀의 다섯 가지 식품을 적당히 배합하여 먹으면 양질의 단백질과 비타민, 미네랄이 공급된다고 주장하였다.
"
하운,단어,한자어,夏雲,"한자 夏雲
","「명사」
","여름철의 구름.
"
하운기봉,단어,한자어,夏雲奇峯,"한자 夏雲奇峯
","「명사」
","기이한 모양의 산봉우리같이 솟아오르는 여름철의 구름.
"
하운봉,단어,한자어,夏雲峯,"한자 夏雲峯
","「명사」
","‘낙양춘’을 달리 이르는 말.
"
하원,단어,한자어,下元,"한자 下元
","「명사」
","「1」음양설에서, 시대 변화의 큰 단위로 잡는 세 묶음의 육십갑자 가운데 세 번째 육십갑자의 60년. 한 시대가 차차 쇠약해지는 단계로 본다.
「2」도교에서, 음력 10월 보름날을 이르는 말. 도교에서는 천상(天上)의 선관(仙官)이 일 년에 세 번 1월 15일, 7월 15일, 10월 15일에 인간의 선악을 살피는 때를 ‘삼원’이라고 하여 초제(醮祭)를 지내는데, 이 가운데 10월 15일을 이르는 말이다.
"
하원갑,단어,한자어,下元甲,"한자 下元甲
","「명사」
","「1」음양설에서, 시대 변화의 큰 단위로 잡는 세 묶음의 육십갑자 가운데 세 번째 육십갑자의 60년. 한 시대가 차차 쇠약해지는 단계로 본다.
「2」천도교에서, 운이 다하여 망하여 가는 시대를 이르는 말.
"
하원갑자,단어,한자어,下元甲子,"한자 下元甲子
","「명사」
","음양설에서, 시대 변화의 큰 단위로 잡는 세 묶음의 육십갑자 가운데 세 번째 육십갑자의 60년. 한 시대가 차차 쇠약해지는 단계로 본다.
"
하위,단어,고유어,,,"「명사」
","‘화해02’를 속되게 이르는 말.
"
하위권,단어,한자어,下位圈,"한자 下位圈
","「명사」
","성적이나 등급 따위가 낮은 수준에 해당하는 범위.
"
하위문화,단어,한자어,下位文化,"한자 下位文化
","「명사」
","어떤 사회의 지배적 문화와는 별도로 청소년이나 히피와 같은 특정 사회 집단에서 생겨나서 발전하는 독특한 문화.
"
하위법,단어,한자어,下位法,"한자 下位法
","「명사」
","법의 체계에서 상대적으로 효력이 뒤로 밀리는 법. 자치 법규는 명령에 대해서, 명령은 법률에 대해서, 법률은 헌법에 대해서 하위법이 된다.
"
하위분류,단어,한자어,下位分類,"한자 下位分類
","「명사」
","일정한 기준에 따라 종류별로 나눈 각 항을 다시 세분된 분류 기준에 따라 나누는 일. 또는 그런 분류 방법.
"
하위어,단어,한자어,下位語,"한자 下位語
","「명사」
","어떤 말보다 구체적이고 자세한 뜻이 있는 말.
"
하위증,단어,한자어,夏痿症,"한자 夏痿症
","「명사」
","여름을 몹시 타서 식욕이 줄고 기운이 쇠하여지는 병.
"
하위지,단어,한자어,河緯地,"한자 河緯地
","「명사」
","조선 전기의 문신·학자(1412~1456). 자는 천장(天章)·중장(仲章). 호는 단계(丹溪). 벼슬은 부제학·예조 판서에 이르렀다. 사육신(死六臣)의 한 사람으로, 세조 2년(1456)에 단종의 복위를 꾀하다가 실패하여 처형되었다. ≪역대병요≫를 편찬하였으며, ≪화원악보≫에 시조 2수가 전한다.
"
하위직,단어,한자어,下位職,"한자 下位職
","「명사」
","낮은 지위의 관직.
"
하윗술,단어,고유어,,,"「명사」
","‘화햇술’을 속되게 이르는 말.
"
하유,단어,한자어,下諭,"한자 下諭
","「명사」
","「1」유시(諭示)를 내림.
「2」임금이 지방 벼슬아치에게 서울에 올라오도록 내리던 명령.
"
하유사,단어,한자어,下有司,"한자 下有司
","「명사」
","조선 시대에 사헌부에 속한 감찰 가운데 셋째 감찰.
"
하육,단어,한자어,下肉,"한자 下肉
","「명사」
","쇠고기의 사태, 홍두깨살, 꼬리, 족, 송치, 도가니 따위를 통틀어 이르는 말.
"
하육처자,단어,한자어,下育妻子,"한자 下育妻子
","「명사」
","아래로 아내와 자식을 기름.
"
하윤,단어,한자어,河崙,"한자 河崙
","「명사」
","고려 말기·조선 초기의 문신(1347~1416). 자는 대림(大臨). 호는 호정(浩亭). 제일 차 왕자의 난 때 이방원을 도와 공을 세우고 정당문학에 올랐으며, ≪동국사략≫을 편수하고 ≪태조실록≫ 편찬을 지휘하였다. 저서에 ≪호정집≫이 있다.
"
하응봉,단어,한자어,下應峯,"한자 下應峯
","「명사」
","함경북도 명천군 하고면과 상가면 사이에 있는 산. 높이는 1,047미터.
"
하의,단어,한자어,下衣,"한자 下衣
","「명사」
","아래에 입는 옷.
"
하의도,단어,한자어,荷衣島,"한자 荷衣島
","「명사」
","전라남도 서해 쪽, 신안군 하의면에 속하는 섬. 농산물로는 쌀, 보리, 콩, 고구마, 고추, 파, 마늘 따위가 있다. 면적은 14.52㎢.
"
하의사,단어,한자어,何意思,"한자 何意思
","「명사」
","남의 뜻을 헤아릴 수 없음을 이르는 말.
"
하의상달,단어,한자어,下意上達,"한자 下意上達
","「명사」
","아랫사람의 뜻을 윗사람에게 전달함.
"
하의식,단어,한자어,下意識,"한자 下意識
","「명사」
","의식의 밑바닥에 존재하는 잠재의식이나 무의식. 충동적, 본능적 생명이나 의욕을 이른다.
"
하의어,단어,한자어,下義語,"한자 下義語
","「명사」
","어떤 말보다 구체적이고 자세한 뜻이 있는 말.
"
하의원,단어,한자어,下議院,"한자 下議院
","「명사」
","양원제 의회에서, 국민이 직접 뽑은 의원으로 구성된 의회.
"
하이,단어,한자어,下二,"한자 下二
","「명사」
","오음 약보에서, 으뜸음인 궁에서 아래로 둘째 음. 황종이 으뜸음일 때 평조나 계면조 모두 임종이 된다.
"
하이난섬,단어,혼종어,Hainan[海南]섬,"안 밝힘 Hainan[海南]
고유어 섬
","「명사」
","중국 하이난성(海南省) 레이저우반도(雷州半島) 남쪽, 남중국해에 있는 섬. 군사와 교통의 요충지이며, 광산 자원이 많다. 면적은 3만 3572㎢.
"
하이난성,단어,혼종어,Hainan[海南]省,"안 밝힘 Hainan[海南]
한자 省
","「명사」
","중국 남중국해에 있는 성. 1989년 성으로 승격되었다. 성도(省都)는 하이커우(海口).
"
하이델베르크인,단어,혼종어,Heidelberg人,"안 밝힘 Heidelberg
한자 人
","「명사」
","1907년에 독일의 하이델베르크 부근 마이델에서 발견된 화석 인류. 약 35만 년 전쯤의 전기 구석기 시대에 생존하였던, 유럽에서 가장 오래된 원인(原人) 단계의 화석 인류로, 강한 원시형의 아래턱을 가졌고 몸도 현대인보다 크고 튼튼하였던 것으로 보인다.
"
하이드로아황산염,단어,혼종어,hydro亞黃酸鹽,"영어 hydro
한자 亞黃酸鹽
","「명사」
","다이싸이온산의 수소 원자가 금속 원자로 치환된 화합물. 무색의 결정으로 무수물은 안정하고 물에 잘 녹으며 환원성이 크다. 수용액은 가스 분석에서 산소 흡수제, 염료 합성 표백 따위에 쓰인다.
"
하이드록시값,단어,혼종어,hydroxy값,"영어 hydroxy
고유어 값
","「명사」
","시료 속의 하이드록시기 함량을 나타내는 값. 시료 1그램에 함유된 하이드록시기의 양을 같은 양의 수산화 칼륨으로 나타내는데 밀리그램을 사용한다.
"
하이드록시기,단어,혼종어,hydroxy基,"영어 hydroxy
한자 基
","「명사」
","한 개의 수소 원자와 한 개의 산소 원자로 이루어진 일가(一價)의 원자단. 이온 결합인 무기 화합물의 수용액은 수산화물로 이온화하여 염기성을 나타내고, 공유 결합의 관능기(官能基)로 존재하는 유기 화합물의 수용액은 중성(中性)이나 수산기 속의 수소를 이온화하여 약한 산성을 나타낸다. 수산기를 가지고 있는 무기 화합물을 염기라 하며, 그중 물에 녹는 것을 알칼리라 한다. 화학식은-OH.
"
하이드록시산,단어,혼종어,hydroxy酸,"영어 hydroxy
한자 酸
","「명사」
","분자 속에 카복시기와 알코올성 하이드록시기를 가지는 유기 화합물을 통틀어 이르는 말. 카복실산과 알코올의 성질을 아울러 가지며, 락트산·타타르산 따위가 있다.
"
하이드록시염,단어,혼종어,hydroxy鹽,"영어 hydroxy
한자 鹽
","「명사」
","탄소와 결합하고 있는 하이드록시기를 가진 유기 화합물을 통틀어 이르는 말. 하이드록시기가 탄화수소기와 결합하고 있는 형으로, 사슬 모양 화합물의 알코올과 방향족(芳香族) 화합물의 페놀류 따위가 있다.
"
하이드록실값,단어,혼종어,hydroxyl값,"영어 hydroxyl
고유어 값
","「명사」
","시료 속의 하이드록시기 함량을 나타내는 값. 시료 1그램에 함유된 하이드록시기의 양을 같은 양의 수산화 칼륨으로 나타내는데 밀리그램을 사용한다.
"
하이드록실기,단어,혼종어,hydroxyl基,"영어 hydroxyl
한자 基
","「명사」
","한 개의 수소 원자와 한 개의 산소 원자로 이루어진 일가(一價)의 원자단. 이온 결합인 무기 화합물의 수용액은 수산화물로 이온화하여 염기성을 나타내고, 공유 결합의 관능기(官能基)로 존재하는 유기 화합물의 수용액은 중성(中性)이나 수산기 속의 수소를 이온화하여 약한 산성을 나타낸다. 수산기를 가지고 있는 무기 화합물을 염기라 하며, 그중 물에 녹는 것을 알칼리라 한다. 화학식은-OH.
"
하이득차,단어,한자어,何以得此,"한자 何以得此
","「명사」
","무슨 까닭으로 이것을 얻는가의 뜻으로, 뜻밖의 소득이 있는 경우를 이르는 말.
"
하이라이트판,단어,혼종어,highlight版,"영어 highlight
한자 版
","「명사」
","흰색 부분을 강조하기 위하여 백지 부분의 망점(網點)을 없애고 만든 사진 동판. 또는 그렇게 찍어 낸 인쇄물.
"
하이브리드차,단어,혼종어,hybrid車,"영어 hybrid
한자 車
","「명사」
","휘발유·경유·가스 따위의 연료와 전기 에너지를 함께 동력원으로 하여 운행하는 자동차.
"
하이위지,단어,한자어,何以爲之,"한자 何以爲之
","「명사」
","뜻밖의 소득을 얻는 경우를 이르는 말.
"
하이캉현,단어,혼종어,Haikang[海康]縣,"안 밝힘 Haikang[海康]
한자 縣
","「명사」
","중국 광둥성(廣東省) 남부에 있는 현. 수상 교통의 요충지이며, 돗자리·모자·신 따위를 생산한다.
"
하이포아아이오딘산,단어,혼종어,hypo亞iodine酸,"영어 hypo
한자 亞
영어 iodine
한자 酸
","「명사」
","아이오딘을 가수 분해 하면 생기는 매우 약한 산. 수용액으로만 존재한다. 화학식은 HIO.
"
하이포아염소산,단어,혼종어,hypo亞鹽素酸,"영어 hypo
한자 亞鹽素酸
","「명사」
","산화수가 1+인 염소의 산소산. 산화 수은을 물에 섞어 염소를 통하거나 염소를 물에 녹였을 때 염산과 함께 생기는 일염기산으로, 수용액으로만 존재하며, 그 나트륨염은 산화 표백제, 살균제 따위로 쓰인다. 화학식은 HCIO.
"
하이포아염소산염,단어,혼종어,hypo亞鹽素酸鹽,"영어 hypo
한자 亞鹽素酸鹽
","「명사」
","산화수가 1+인 염소의 산소산염, 곧 하이포아염소산의 수소 이온을 금속 이온으로 바꾼 화합물. 하이포아염소산 칼륨·하이포아염소산 칼슘 따위가 있으며, 산화 작용이 강하므로 천이나 종이·펄프 따위의 표백제나 소독약으로 쓰인다.
"
하이포아요오드산,단어,혼종어,hypo亞Jod酸,"영어 hypo
한자 亞
독일어 Jod
한자 酸
","「명사」
","아이오딘을 가수 분해 하면 생기는 매우 약한 산. 수용액으로만 존재한다. 화학식은 HIO.
"
하이포아인산,단어,혼종어,hypo亞燐酸,"영어 hypo
한자 亞燐酸
","「명사」
","100℃ 이상에서 포스핀과 아인산으로 분해되는 무색의 결정. 의약품 따위에 쓰인다. 화학식은 HPH<sub style='font-size:11px;'>2</sub>O<sub style='font-size:11px;'>2</sub>.
"
하이포아질산,단어,혼종어,hypo亞窒酸,"영어 hypo
한자 亞窒酸
","「명사」
","아민에 아질산을 작용시켜 만드는 무색 결정 물질. 불안정하여 약간의 충격에도 폭발한다. 화학식은 H<sub style='font-size:11px;'>2</sub>N<sub style='font-size:11px;'>2</sub>O<sub style='font-size:11px;'>2</sub>.
"
하이포아할로겐산,단어,혼종어,hypo亞halogen酸,"영어 hypo
한자 亞
영어 halogen
한자 酸
","「명사」
","하이포아염소산, 하이포아아이오딘산, 하이포아브로민산을 통틀어 이르는 말. 산화제로 쓴다.
"
하이포아할로젠산,단어,혼종어,hypo亞halogen酸,"영어 hypo
한자 亞
영어 halogen
한자 酸
","「명사」
","하이포아염소산, 하이포아아이오딘산, 하이포아브로민산을 통틀어 이르는 말. 산화제로 쓴다.
"
하이포아황산염,단어,혼종어,hypo亞黃酸鹽,"영어 hypo
한자 亞黃酸鹽
","「명사」
","다이싸이온산의 수소 원자가 금속 원자로 치환된 화합물. 무색의 결정으로 무수물은 안정하고 물에 잘 녹으며 환원성이 크다. 수용액은 가스 분석에서 산소 흡수제, 염료 합성 표백 따위에 쓰인다.
"
하이포인산,단어,혼종어,hypo燐酸,"영어 hypo
한자 燐酸
","「명사」
","소량의 인을 밀봉한 상태에서 다량의 물과 반응시켜 얻어진 산. 보통 수용액으로 존재하고 무색무취이다. 화학식은 H<sub style='font-size:11px;'>4</sub>P<sub style='font-size:11px;'>2</sub>O<sub style='font-size:11px;'>6</sub>.
"
하이허강,단어,혼종어,Haihe[海河]江,"안 밝힘 Haihe[海河]
한자 江
","「명사」
","중국 허베이성(河北省)에서 가장 큰 강. 융딩강, 다칭강, 쯔야강, 난윈강 따위가 톈진(天津)에서 합류하여 이루어진다.
"
하익,단어,한자어,下翼,"한자 下翼
","「명사」
","비행기의 큰 날개 뒤에 달린 작은 날개 장치. 날개의 최대 양력(揚力)을 증가시킨다.
"
하인,단어,한자어,下人,"한자 下人
","「명사」
","남의 집에 매여 일을 하는 사람.
"
하인방,단어,한자어,下引枋,"한자 下引枋
","「명사」
","벽의 아래쪽을 가로지르는 인방.
"
하인배,단어,한자어,下人輩,"한자 下人輩
","「명사」
","하인의 무리.
"
하인상,단어,한자어,下人床,"한자 下人床
","「명사」
","하인을 위하여 한턱 잘 차려 주는 음식.
"
하인청,단어,한자어,下人廳,"한자 下人廳
","「명사」
","양반 집에서 남자 종들이 거처하던 행랑방.
"
하일,단어,한자어,下一,"한자 下一
","「명사」
","오음 약보에서, 으뜸음인 궁에서 아래로 첫째 음. 황종(黃鍾)이 으뜸음일 때 평조는 남려(南呂)가 되고, 계면조는 무역(無射)이 된다.
"
하일라이트,단어,고유어,,,"「명사」
","→ 하이라이트.
"
하일반,단어,한자어,夏日斑,"한자 夏日斑
","「명사」
","얼굴의 군데군데에 생기는 잘고 검은 점.
"
하임,단어,고유어,,,"「명사」
","주체가 제3의 대상에게 동작이나 행동을 하게 하는 동사의 성질.
"
하임꼴,단어,고유어,,,"「명사」
","사동사의 형태.
"
하임법,단어,혼종어,하임法,"고유어 하임
한자 法
","「명사」
","문장의 주체가 자기 스스로 행하는 것이 아니라 남으로 하여금 어떤 동작이나 행동을 하게 하는 방법. 사동사에 의한 방법과 주동사에 어미 ‘-게’를 붙이고 보조 동사 ‘하다’를 쓰는 방법이 있다. 대개 대응하는 주동문이 존재하며, 주동문의 주어는 주격 조사 대신 ‘-에게’, ‘-한테’가 붙어 새로운 문장 성분이 된다.
"
하임움직씨,단어,고유어,,,"「명사」
","문장의 주체가 자기 스스로 행하지 않고 남에게 그 행동이나 동작을 하게 함을 나타내는 동사. 대개 대응하는 주동문의 동사에 사동 접미사 ‘-이-, -히-, -리-, -기-’ 따위가 결합되어 나타난다. 하지만 특수한 의미를 가지게 되어 대응하는 주동사를 설정하기 어려운 경우도 있다.
"
하자,단어,한자어,何者,"한자 何者
","「명사」
","「1」어떤 사람.
「2」어떤 것.
"
하자르족,단어,혼종어,Khazar族,"안 밝힘 Khazar
한자 族
","「명사」
","캅카스산맥과 볼가강, 돈강에 둘러싸인 지역을 본거지로 한 백색계 유목 민족. 2세기 말부터 나타나 7세기 초에는 강력한 국가를 건설하고 동서 교통의 요로를 차지하여 번영하였다. 10세기 후반부터 러시아의 침입을 받다가 1016년에 러시아와 비잔틴 제국의 공격으로 멸망하였다.
"
하잠,단어,한자어,夏蠶,"한자 夏蠶
","「명사」
","6월 하순이나 7월 초순에 치는 누에.
"
하장,단어,한자어,下章,"한자 下章
","「명사」
","책 따위의 내용에서, 아랫장 또는 다음 장.
"
하장군,단어,한자어,下將軍,"한자 下將軍
","「명사」
","신라 때에, 상장군 다음가던 무관 벼슬.
"
하재,단어,한자어,下才,"한자 下才
","「명사」
","보잘것없는 재주. 또는 그런 재주를 가진 사람.
"
하저,단어,한자어,下箸,"한자 下箸
","「명사」
","젓가락을 댄다는 뜻으로, 음식을 먹음을 이르는 말.
"
하저변,단어,한자어,下底邊,"한자 下底邊
","「명사」
","‘밑변’의 전 용어.
"
하적,단어,한자어,瑕跡,"한자 瑕跡
","「명사」
","흠이 난 자리.
"
하적호,단어,한자어,河跡湖,"한자 河跡湖
","「명사」
","침식 작용으로 하천이 흐르던 자리에 생긴 호수. 보통 좁고 길며 구부러진 모양이다.
"
하전,단어,한자어,下田,"한자 下田
","「명사」
","수확이 좋지 아니한 밭.
"
하전량,단어,한자어,荷電量,"한자 荷電量
","「명사」
","어떤 물체 또는 입자가 띠고 있는 전기의 양. 단위는 쿨롬(C).
"
하전사,단어,한자어,下戰士,"한자 下戰士
","「명사」
","사관과 병사를 통틀어 이르는 말.
"
하전수,단어,한자어,荷電數,"한자 荷電數
","「명사」
","일정한 정수로 나타낸 전하량.
"
하절,단어,한자어,夏節,"한자 夏節
","「명사」
","계절이 여름인 때.
"
하절기,단어,한자어,夏節期,"한자 夏節期
","「명사」
","여름철 기간.
"
하정,단어,한자어,下丁,"한자 下丁
","「명사」
","음력으로 그달의 하순에 드는 정일(丁日)을 이르는 말. 흔히 이날을 피하여 연제사나 담제(禫祭) 따위를 지낸다.
"
하정례,단어,한자어,賀正禮,"한자 賀正禮
","「명사」
","「1」아랫사람이 윗사람에게 드리는 설날 인사.
「2」정월 초하룻날 신하들이 정전(正殿)에서 임금에게 드리던 하례.
「3」정월 초하룻날 임금이 신하들을 거느리고 중국의 궁전을 향하여 절하던 일.
"
하정배,단어,한자어,下庭拜,"한자 下庭拜
","「명사」
","예전에, 신분이 낮은 사람이 양반을 뵐 때 뜰 아래에서 하던 절.
"
하정사,단어,한자어,賀正使,"한자 賀正使
","「명사」
","조선 시대에, 해마다 정월 초하룻날 새해를 축하하러 중국으로 가던 사신. 동지와 정월이 가까이 있으므로 동지사(冬至使)가 정조사를 겸하였다.
"
하정조사,단어,한자어,賀正朝使,"한자 賀正朝使
","「명사」
","조선 시대에, 해마다 정월 초하룻날 새해를 축하하러 중국으로 가던 사신. 동지와 정월이 가까이 있으므로 동지사(冬至使)가 정조사를 겸하였다.
"
하정투석,단어,한자어,下穽投石,"한자 下穽投石
","「명사」
","함정에 빠진 사람에게 돌을 떨어뜨린다는 뜻으로, 어려운 처지에 놓인 사람을 도와주기는커녕 도리어 괴롭힘을 비유적으로 이르는 말.
"
하제,단어,한자어,下祭,"한자 下祭
","「명사」
","불조(佛祖)의 형상이나 큰스님의 진영(眞影) 따위를 봉안하고 공양을 베푸는 일.
"
하제근,단어,한자어,下制筋,"한자 下制筋
","「명사」
","물건을 내려놓는 작용을 하는 근육.
"
하제석회,단어,한자어,煆製石灰,"한자 煆製石灰
","「명사」
","칼슘의 산화물. 탄산 칼슘이나 질산 칼슘의 열분해에 의하여 생기는 흰색 고체나 가루의 염기성 산화물로, 물과는 급격하게 반응하여 높은 열을 내면서 수산화 칼슘이 된다. 실험실에서는 암모니아의 건조나 알코올의 탈수에 쓰며, 공업적으로는 수산화 칼슘, 카바이드, 유리, 비료 따위를 만들거나 금속 제련용의 용제로 쓴다. 화학식은 CaO.
"
하조,단어,한자어,下調,"한자 下調
","「명사」
","당비파의 당악 연주에 쓰던 조현법(調絃法)의 하나. 첫째 줄인 무현(武絃)은 탁남려(濁南呂), 둘째 줄인 대현(大絃)은 태주(太簇), 셋째 줄인 중현(中絃)은 탁임종(濁林鍾), 넷째 줄인 자현(子絃)은 임종(林鍾)으로 조율한다.
"
하조도,단어,한자어,下鳥島,"한자 下鳥島
","「명사」
","전라남도 서남해 쪽, 진도군 조도면에 속하는 섬. 섬의 중앙에는 비교적 넓은 간척 평야가 조성되어 쌀, 보리, 고구마 따위의 산출량이 많다. 면적은 17.389㎢.
"
하조부,단어,한자어,荷造夫,"한자 荷造夫
","「명사」
","운송하기 위한 짐을 꾸리는 일을 직업으로 하는 사람.
"
하졸,단어,한자어,下卒,"한자 下卒
","「명사」
","예전에, 군대의 가장 낮은 직위인 병졸을 이르던 말.
"
하종,단어,한자어,下從,"한자 下從
","「명사」
","아내가 죽은 남편의 뒤를 좇아 자결함.
"
하종가,단어,한자어,下終價,"한자 下終價
","「명사」
","증권 시장에서, 하루의 거래가 마감할 때의 개별 주식 가격이 하루에 내릴 수 있는 최고 한도까지 내려간 경우를 이르는 말.
"
하종녀,단어,한자어,下種女,"한자 下種女
","「명사」
","신분이 낮거나 행실이 천한 여자.
"
하종벌,단어,한자어,下種伐,"한자 下種伐
","「명사」
","씨를 떨어뜨리기 위한 나무 베기. 산림이 자연적으로 재생할 수 있도록 씨가 많이 달린 해에 한다.
"
하종복,단어,한자어,下種腹,"한자 下種腹
","「명사」
","신분이 천한 여자에게서 태어난 사람.
"
하종천인,단어,한자어,下種賤人,"한자 下種賤人
","「명사」
","신분이 낮고 행실 따위가 아주 천한 사람을 이르는 말.
"
하좌,단어,한자어,下座,"한자 下座
","「명사」
","「1」아래쪽에 있는 자리.
「2」지위 따위가 낮은 자리.
"
하죄,단어,한자어,何罪,"한자 何罪
","「명사」
","무슨 죄.
"
하주,단어,한자어,河舟,"한자 河舟
","「명사」
","하천을 오고 가는 배.
"
하주불,단어,한자어,下主佛,"한자 下主佛
","「명사」
","염주의 한가운데에 꿴 큰 구슬. 미륵불을 나타낸다.
"
하주정,단어,한자어,下州停,"한자 下州停
","「명사」
","신라 때에 둔 육정(六停)의 하나. 지금의 전북특별자치도 전주에 설치하였던 군영으로, 신문왕 5년(685)에 완산정으로 고쳤다.
"
하중,단어,한자어,夏中,"한자 夏中
","「명사」
","하안거를 행하는 동안.
"
하중계,단어,한자어,荷重計,"한자 荷重計
","「명사」
","무게를 재는 데에 쓰는 계기.
"
하중음,단어,한자어,下中音,"한자 下中音
","「명사」
","서양 음계의 여섯째 음. 장음계의 ‘라03’, 단음계의 ‘파08’로, 으뜸음과 버금딸림음의 중간음이다.
"
하지,단어,한자어,下地,"한자 下地
","「명사」
","「1」천상계에 상대하여 사람이 사는 이 세상을 이르는 말.
「2」낮은 지위.
「3」수행 도중에 있는 보살의 낮은 지위.
「4」평지보다 아주 낮은 땅.
"
하지골,단어,한자어,下肢骨,"한자 下肢骨
","「명사」
","다리를 이루는 뼈. 넙다리뼈, 정강이뼈, 종아리뼈가 있다.
"
하지근,단어,한자어,下肢筋,"한자 下肢筋
","「명사」
","다리를 이루는 근육을 통틀어 이르는 말.
"
하지대,단어,한자어,下肢帶,"한자 下肢帶
","「명사」
","‘다리이음뼈’의 전 용어.
"
하지목,단어,한자어,下地木,"한자 下地木
","「명사」
","품질이 가장 낮은 무명.
"
하지상,단어,한자어,下之上,"한자 下之上
","「명사」
","품질에 따라 상·중·하로 등급을 매길 때에, 하등 가운데 윗길인 것.
"
하지선,단어,한자어,夏至線,"한자 夏至線
","「명사」
","북위 23도 27분의 위도를 연결한 선. 춘분에 적도에 있던 해가 점점 북으로 올라가 하지에 이 선을 통과하고, 다시 남으로 내려간다.
"
하지장,단어,한자어,賀知章,"한자 賀知章
","「명사」
","중국 당나라의 시인(659~744). 자는 계진(季眞)·유마(維摩). 호는 사명광객(四明狂客). 태상박사를 거쳐 비서감 등을 지냈고, 시인 이백의 발견자로 알려졌으며 풍류인으로 유명하다.
"
