어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
동서분주,단어,한자어,東西奔走,"한자 東西奔走
","「명사」
","동쪽으로 뛰고 서쪽으로 뛴다는 뜻으로, 사방으로 이리저리 몹시 바쁘게 돌아다님을 이르는 말.
"
동서불변,단어,한자어,東西不辨,"한자 東西不辨
","「명사」
","동쪽과 서쪽을 가리지 못한다는 뜻으로, 사물이나 사물의 현상을 분별할 수 없을 정도로 어리석음을 이르는 말.
"
동서상,단어,한자어,董西廂,"한자 董西廂
","「명사」
","중국 금나라 때 동해원(董解元)이 지은 제궁조. 오늘날 완전한 형태로 전하는 유일한 제궁조로서 당나라의 전기 소설(傳奇小說)인 <회진기(會眞記)>에서 소재를 가져왔으며, 원곡(元曲) <서상기>의 원본이다. 2권.
"
동서양,단어,한자어,東西洋,"한자 東西洋
","「명사」
","동양과 서양을 아울러 이르는 말.
"
동서재장,단어,한자어,東西材場,"한자 東西材場
","「명사」
","고려 시대에, 목재의 보관과 조달을 맡아보던 관아. 문종 때 설치하였다가 공양왕 3년(1391)에 없앴다.
"
동서전,단어,한자어,東西銓,"한자 東西銓
","「명사」
","동전(東銓)과 서전(西銓), 곧 이조와 병조를 아울러 이르던 말.
"
동서지수,단어,한자어,東西指數,"한자 東西指數
","「명사」
","중위도 지방의 일정 지역에서 일정 기간 동안의 지상풍이나 상층풍의 서풍 풍속 성분의 강도를 나타내는 수. 위도 35~55도대의 수평 기압 차나 해당 지균풍의 차 따위로 나타낸다.
"
동서쪽,단어,혼종어,東西쪽,"한자 東西
고유어 쪽
","「명사」
","「1」동쪽과 서쪽을 아울러 이르는 말.
「2」동쪽에서 서쪽으로 향하는 방향.
"
동석,단어,한자어,同席,"한자 同席
","「명사」
","「1」자리를 같이함. 또는 같은 자리.
「2」같은 석차나 지위.
"
동석자,단어,한자어,同席者,"한자 同席者
","「명사」
","자리를 같이한 사람.
"
동선,단어,한자어,冬扇,"한자 冬扇
","「명사」
","여름의 화로와 겨울의 부채라는 뜻으로, 격(格)이나 철에 맞지 아니함을 이르는 말. ≪논형(論衡)≫의 <봉우편(逢遇篇)>에 나오는 말이다.
"
동선기,단어,한자어,洞仙記,"한자 洞仙記
","「명사」
","조선 시대의 소설. 중국 명나라를 배경으로 주인공 서문적(西門勣)이 항저우(杭州)의 기생인 동선(洞仙)과 인연을 맺어 사랑을 하다가 여진의 침입으로 전쟁에 나가서 포로로 잡히자, 동선이 적진으로 들어가 서문적을 구해 내어 마침내 이상향을 찾아가 행복하게 살았다는 내용으로, 한글본과 한문본이 모두 전하고 있다. 작가와 연대는 알 수 없다.
"
동선자,단어,한자어,同船者,"한자 同船者
","「명사」
","배를 같이 탄 사람.
"
동선하로,단어,한자어,冬扇夏爐,"한자 冬扇夏爐
","「명사」
","여름의 화로와 겨울의 부채라는 뜻으로, 격(格)이나 철에 맞지 아니함을 이르는 말. ≪논형(論衡)≫의 <봉우편(逢遇篇)>에 나오는 말이다.
"
동설,단어,한자어,同說,"한자 同說
","「명사」
","「1」같은 학설이나 견해.
「2」그 학설. 또는 그 견해.
"
동섬서홀,단어,한자어,東閃西忽,"한자 東閃西忽
","「명사」
","동에서 번쩍, 서에서 번쩍 나타났다 사라진다는 뜻으로, 여기저기 날쌔게 돌아다님을 이르는 말.
"
동성,단어,한자어,同姓,"한자 同姓
","「명사」
","같은 성(姓).
"
동성고,단어,한자어,東姓考,"한자 東姓考
","「명사」
","조선 정조 때 박경가(朴慶家)가 우리나라의 성씨(姓氏)를 분류하여 펴낸 책. 상권에는 한국 토박이 성인 토성(土姓)과 중국에서 온 성인 화성(華姓)을, 하권에는 성씨와 본관을 분류하여 수록하였다. 2권 2책.
"
동성균,단어,한자어,同成均,"한자 同成均
","「명사」
","조선 시대에, 성균관에 속한 종이품 벼슬.
"
동성동명,단어,한자어,同姓同名,"한자 同姓同名
","「명사」
","성(姓)과 이름이 모두 같음.
"
동성동본,단어,한자어,同姓同本,"한자 同姓同本
","「명사」
","성(姓)과 본관이 모두 같음.
"
동성명,단어,한자어,同姓名,"한자 同姓名
","「명사」
","성(姓)과 이름이 모두 같음.
"
동성부정맥,단어,한자어,洞性不定脈,"한자 洞性不定脈
","「명사」
","굴심방 결절에서 자극이 고르지 못할 때 나타나는 부정맥. 어린이나 노인에게서 자주 보게 되며, 심장 동맥 경화증이나 심한 심장 근육 장애 때도 나타난다.
"
동성불혼,단어,한자어,同姓不婚,"한자 同姓不婚
","「명사」
","같은 부계(父系) 혈족 사이에 결혼을 피하는 일.
"
동성빈맥,단어,한자어,洞性頻脈,"한자 洞性頻脈
","「명사」
","심장이 같은 조율로 1분 동안에 100~150회로 잦게 뛰는 것. 흔히 신경성이나 심장성이 원인이며 열이 있을 때 볼 수 있는데, 일반적으로 특별한 병적 증상은 나타나지 않는다.
"
동성상응,단어,한자어,同聲相應,"한자 同聲相應
","「명사」
","같은 소리끼리는 서로 응하여 울린다는 뜻으로, 같은 무리끼리 서로 통하고 자연히 모인다는 말.
"
동성서맥,단어,한자어,洞性徐脈,"한자 洞性徐脈
","「명사」
","심장이 같은 조율로 1분 동안에 60회 이하로 느리고 고르게 뛰는 것. 흔히 신경성이나 심장성의 고혈압이 원인인데, 일반적으로 특별한 증상이 나타나지 않으나 때때로 맥이 없거나 현기증이 있다.
"
동성숙모,단어,한자어,同姓叔母,"한자 同姓叔母
","「명사」
","‘고모01’를 숙모와 구별하여 이르는 말.
"
동성아주머니,단어,혼종어,同姓아주머니,"한자 同姓
고유어 아주머니
","「명사」
","‘고모01’를 이모와 구별하여 이르는 말.
"
동성애,단어,한자어,同性愛,"한자 同性愛
","「명사」
","동성 간의 사랑. 또는 동성에 대한 사랑.
"
동성애자,단어,한자어,同性愛者,"한자 同性愛者
","「명사」
","동성 간의 사랑을 하는 사람.
"
동성연애,단어,한자어,同性戀愛,"한자 同性戀愛
","「명사」
","동성 간의 사랑. 또는 동성에 대한 사랑.
"
동성연애자,단어,한자어,同性戀愛者,"한자 同性戀愛者
","「명사」
","동성 간의 사랑을 하는 사람.
"
동성왕,단어,한자어,東城王,"한자 東城王
","「명사」
","백제의 제24대 왕(?~501). 이름은 모대(牟大), 여대(餘大), 마제(麻帝). 고구려의 남하(南下)에 대비하여 신라·중국 남제(南齊) 등과 화친을 맺고, 493년 신라와 혼인 동맹을 맺었으며 498년에는 탐라국을 복속시켰다. 재위 기간은 479∼501년이다.
"
동성이속,단어,한자어,同聲異俗,"한자 同聲異俗
","「명사」
","사람이 날 때는 다 같은 소리를 가지고 있으나, 자라면서 그 나라의 풍속으로 인해 서로 달라짐을 이르는 말.
"
동성파,단어,한자어,桐城派,"한자 桐城派
","「명사」
","중국 청나라 때, 당송 팔대가의 문장을 표준으로 삼고 주희 등의 철학을 바탕으로 하던 고문(古文) 문장가들의 무리. 대표자 방포(方苞), 유대괴(劉大櫆), 요내(姚鼐) 등이 안후이성(安徽省)의 동성(桐城) 출신이어서 이렇게 불렀다.
"
동성할머니,단어,혼종어,同姓할머니,"한자 同姓
고유어 할머니
","「명사」
","친할머니를 외할머니와 구별하여 이르는 말.
"
동성할아버지,단어,혼종어,同姓할아버지,"한자 同姓
고유어 할아버지
","「명사」
","친할아버지를 외할아버지와 구별하여 이르는 말.
"
동성혼,단어,한자어,同姓婚,"한자 同姓婚
","「명사」
","같은 성(姓)을 가진 사람끼리 하는 혼인.
"
동세,단어,한자어,動勢,"한자 動勢
","「명사」
","그림이나 조각에서 나타나는 운동감.
"
동세공,단어,한자어,銅細工,"한자 銅細工
","「명사」
","「1」구리로 세공을 함. 또는 그런 물건.
「2」구리로 세공하는 일을 직업으로 하는 사람.
"
동소,단어,한자어,同所,"한자 同所
","「명사」
","「1」같은 곳.
「2」앞에서 이미 언급한 곳.
"
동소문,단어,한자어,東小門,"한자 東小門
","「명사」
","조선 시대에 건립한 한양 도성의 북동쪽 문. 사소문(四小門)의 하나로, 1938년에 일제가 헐어 버렸으나 1994년에 복원되었다.
"
동소성,단어,한자어,同所性,"한자 同所性
","「명사」
","다른 생물 종이나 집단이 같은 지역에서 함께 존재하는 성질.
"
동소임,단어,한자어,同所任,"한자 同所任
","「명사」
","맡은 직책이 같음.
"
동소체,단어,한자어,同素體,"한자 同素體
","「명사」
","같은 원소의 원자로 된 분자 또는 결정에서 원자들의 배열이 다른 물질. 산소와 오존, 흰인과 붉은인, 다이아몬드와 흑연 따위는 각각 동소체 관계에 있다.
"
동속,단어,한자어,同俗,"한자 同俗
","「명사」
","같은 풍속.
"
동손,단어,한자어,銅損,"한자 銅損
","「명사」
","저항을 갖는 재료에 전류가 흘렀을 때 발생하는 손실. 전류의 제곱과 저항의 곱인 손실이 발생한다.
"
동손실,단어,한자어,銅損失,"한자 銅損失
","「명사」
","저항을 갖는 재료에 전류가 흘렀을 때 발생하는 손실. 전류의 제곱과 저항의 곱인 손실이 발생한다.
"
동솔,단어,한자어,董率,"한자 董率
","「명사」
","감독하여 거느림.
"
동수,단어,한자어,同數,"한자 同數
","「명사」
","같은 수.
"
동수경사,단어,한자어,動水傾斜,"한자 動水傾斜
","「명사」
","수로(水路)에서 지하수가 흐르는 거리에 대한 물의 낙차 비율.
"
동수구리,단어,혼종어,胴수구리,"한자 胴
고유어 수구리
","「명사」
","수구릿과의 바닷물고기. 몸의 길이는 2미터 정도이며, 등은 회색이고 배는 흰색이다. 눈 뒤와 옆에 검은 갈색 반점이 있다. 가슴지느러미는 주둥이와 합쳐져 편평하게 되어 있다. 한국, 일본, 중국, 필리핀, 인도양 등지에 분포한다.
"
동수구배,단어,한자어,動水勾配,"한자 動水勾配
","「명사」
","수로(水路)에서 지하수가 흐르는 거리에 대한 물의 낙차 비율.
"
동수국사,단어,한자어,同修國史,"한자 同修國史
","「명사」
","고려 시대에, 이품 이상의 벼슬아치가 겸하던 사관(史館)의 벼슬.
"
동수두,단어,한자어,動水頭,"한자 動水頭
","「명사」
","물길 따위에 흐르는 물의 압력과 속도를 물의 높이로 나타낸 수치.
"
동수반경,단어,한자어,動水半徑,"한자 動水半徑
","「명사」
","흐르는 물의 단면을, 물길 옆으로 스며든 물의 길이로 나눈 값.
"
동수압,단어,한자어,動水壓,"한자 動水壓
","「명사」
","「1」지진 따위가 생겼을 때, 댐의 진동으로 댐에 가해지는 물의 압력. 단위는 t/㎡.
「2」물이 흐르는 관의 어느 한 지점에 나타나는 물의 압력.
"
동수어,단어,한자어,凍秀魚,"한자 凍秀魚
","「명사」
","‘동숭어’의 원말.
"
동숙,단어,한자어,同宿,"한자 同宿
","「명사」
","한방 또는 한곳에서 같이 잠.
"
동숙생,단어,한자어,同宿生,"한자 同宿生
","「명사」
","한방 또는 한곳에서 같이 자는 학생.
"
동숙인,단어,한자어,同宿人,"한자 同宿人
","「명사」
","한방 또는 한곳에서 같이 자는 사람.
"
동숙자,단어,한자어,同宿者,"한자 同宿者
","「명사」
","한방 또는 한곳에서 같이 자는 사람.
"
동순,단어,한자어,同順,"한자 同順
","「명사」
","차례가 같음. 또는 같은 순서.
"
동순태,단어,한자어,同順泰,"한자 同順泰
","「명사」
","조선 고종 25년(1888) 무렵부터 인천을 중심으로 번창한 중국 청나라 사람의 상사(商社). 상업·무역·차관(借款) 대여·선박 회사 업무 따위를 하였으나, 청일 전쟁을 계기로 쇠퇴하였다.
"
동숭어,단어,혼종어,凍숭어,"한자 凍
고유어 숭어
","「명사」
","겨울에 잡아서 얼린 숭어.
"
동슬라브족,단어,혼종어,東Slav族,"한자 東
안 밝힘 Slav
한자 族
","「명사」
","슬라브족의 한 갈래. 동유럽 평야에서부터 우랄에 이르는 지역에 살면서 러시아어, 우크라이나어, 벨라루스어 따위를 쓰고 살갗이 희다.
"
동승,단어,한자어,同乘,"한자 同乘
","「명사」
","차, 배, 비행기 따위를 같이 탐.
"
동승기,단어,한자어,同乘記,"한자 同乘記
","「명사」
","필자가 차, 배, 비행기 따위를 주인공들과 함께 타고 다니면서 그들의 생활과 그 주위에서 벌어진 사실들에 대하여 쓴 글.
"
동승비행,단어,한자어,同乘飛行,"한자 同乘飛行
","「명사」
","교육받는 학생이나 비행사와 비행 교원이나 지휘관이 한 비행기에 같이 타고 하는 비행.
"
동승자,단어,한자어,同乘者,"한자 同乘者
","「명사」
","차, 배, 비행기 따위를 같이 탄 사람.
"
동시,단어,한자어,冬時,"한자 冬時
","「명사」
","계절이 겨울인 때.
"
동시낙양인,단어,한자어,同是洛陽人,"한자 同是洛陽人
","「명사」
","예전에, 다른 고장에서 만난 같은 서울 사람을 이르던 말.
"
동시다발,단어,한자어,同時多發,"한자 同時多發
","「명사」
","같은 시기에 여러 가지가 발생함.
"
동시대,단어,한자어,同時代,"한자 同時代
","「명사」
","같은 시대.
"
동시대인,단어,한자어,同時代人,"한자 同時代人
","「명사」
","같은 시대의 사람.
"
동시루,단어,고유어,,,"「명사」
","→ 옹달시루.
"
동시범,단어,한자어,同時犯,"한자 同時犯
","「명사」
","형법에서, 두 사람 이상이 공동 실행의 의사가 없이 우연히 같은 때, 같은 장소에서 저지른 범죄. 원칙적으로 각각 단독범이 된다.
"
동시선,단어,한자어,同時線,"한자 同時線
","「명사」
","지질 단면도 또는 지층 대비표에서 같은 지질 시대를 나타내는 선.
"
동시성,단어,한자어,同時性,"한자 同時性
","「명사」
","시간적 간격을 초월하여 종교적 실존이나 순환하는 문화 현상이 영원한 곳에서 되풀이되거나 대면하는 일. 키르케고르의 기독교 사상에 있어서 가장 중요한 개념의 하나로, 그리스도와 기독교 신자가 역사의 시간을 넘어서 동시에 결부되는 것과 같은 현상을 이른다.
"
동시음,단어,한자어,同時音,"한자 同時音
","「명사」
","화면이 나타날 때에 화면에 맞추어 그와 동시에 내는 음.
"
동시전,단어,한자어,東市典,"한자 東市典
","「명사」
","신라 때에, 서울의 동쪽 저자를 다스리던 관아. 지증왕 10년(509)에 설치한 것으로 감(監) 2명, 대사(大舍) 2명, 서생(書生) 2명, 사(史) 4명의 벼슬아치를 두었다.
"
동시조도,단어,한자어,同時潮圖,"한자 同時潮圖
","「명사」
","일정한 해역에서, 같은 시각에 만조 혹은 간조가 되는 위치를 일정 시간마다 지도상에 선으로 나타내는 해도.
"
동시조선,단어,한자어,同時潮線,"한자 同時潮線
","「명사」
","해도(海圖)에서, 동시조시가 같은 지점을 이은 선. 조수 물결의 진행 상태를 아는 데에 편리하다.
"
동시조시,단어,한자어,同時潮時,"한자 同時潮時
","「명사」
","달이 어떤 표준이 되는 자오선을 통과한 후 각지(各地)에서 만조가 될 때까지의 시간. 보통 태음시로 나타낸다.
"
동시주의,단어,한자어,同時主義,"한자 同時主義
","「명사」
","어떤 대상이 시간이 경과함에 따라 달라지는 모습을 하나의 화면에 표현하는 방법.
"
동시촌,단어,한자어,同時寸,"한자 同時寸
","「명사」
","몸의 일정한 부위를 기준으로 등분한 부분의 길이로 침혈의 위치를 규정하는 단위.
"
동시통역,단어,한자어,同時通譯,"한자 同時通譯
","「명사」
","외국어로 말하는 것을 동시에 통역함.
"
동식,단어,한자어,同食,"한자 同食
","「명사」
","같이 식사를 함.
"
동식물,단어,한자어,動植物,"한자 動植物
","「명사」
","동물과 식물을 아울러 이르는 말.
"
동식물계,단어,한자어,動植物界,"한자 動植物界
","「명사」
","동물계와 식물계를 아울러 이르는 말.
"
동식물학,단어,한자어,動植物學,"한자 動植物學
","「명사」
","동물학과 식물학을 아울러 이르는 말.
"
동신,단어,한자어,洞神,"한자 洞神
","「명사」
","마을을 지켜 주는 신. 산신당이나 서낭당에 모신다.
"
동신성모,단어,한자어,東神聖母,"한자 東神聖母
","「명사」
","고구려의 시조 동명성왕의 어머니의 영혼을 신으로 이르는 말.
"
동신제,단어,한자어,洞神祭,"한자 洞神祭
","「명사」
","마을 사람들이 마을을 지켜 주는 신인 동신(洞神)에게 공동으로 지내는 제사. 마을 사람들의 무병과 풍년을 빌며 정월 대보름날에 서낭당, 산신당, 당산(堂山) 따위에서 지낸다.
"
동실,단어,한자어,同室,"한자 同室
","「명사」
","「1」같은 방.
「2」그 방.
"
동실거생,단어,한자어,同室居生,"한자 同室居生
","「명사」
","한방에서 같이 살아감.
"
동심,단어,한자어,冬心,"한자 冬心
","「명사」
","겨울과도 같이 차갑고 쓸쓸한 마음.
"
동심결,단어,한자어,同心結,"한자 同心結
","「명사」
","두 고를 내고 맞죄어 매는 매듭. 납폐(納幣)에 쓰는 실이나 염습(殮襲)의 띠를 매는 매듭 따위에 쓴다.
"
동심도,단어,한자어,同心度,"한자 同心度
","「명사」
","계단 형태의 축 부품에서, 양쪽 끝에 있는 두 구멍의 중심이 일치하는 정도.
"
동심동력,단어,한자어,同心同力,"한자 同心同力
","「명사」
","마음을 같이하여 힘을 합침.
"
동심선,단어,한자어,同深線,"한자 同深線
","「명사」
","지도에서 해저나 호저(湖底)의 기복 상태를 나타내기 위하여 수심 기준면으로부터 깊이가 같은 지점을 연결하여 이은 선.
"
동심성,단어,한자어,同心性,"한자 同心性
","「명사」
","중심을 같이하는 성질.
"
동심원,단어,한자어,同心圓,"한자 同心圓
","「명사」
","같은 중심을 가지며 반지름이 다른 두 개 이상의 원.
"
동심원문,단어,한자어,同心圓文,"한자 同心圓文
","「명사」
","큰 동그라미 안에 작은 동그라미가 들어가 있는 모양의 무늬.
"
동심합력,단어,한자어,同心合力,"한자 同心合力
","「명사」
","마음을 같이하여 힘을 합침.
"
동심협력,단어,한자어,同心協力,"한자 同心協力
","「명사」
","마음을 같이하여 서로 도움.
"
동씨,단어,한자어,同氏,"한자 同氏
","「명사」
","앞에서 말한 그 사람.
"
동아,단어,고유어,,,"「명사」
","박과의 한해살이 덩굴성 식물. 줄기는 굵고 단면이 사각(四角)이며 갈색 털이 있다. 잎은 어긋나고 5~7개로 얕게 갈라지며 심장 모양이다. 여름에 노란 종 모양의 꽃이 피고, 열매는 호박 비슷한 긴 타원형이고 익으면 흰 가루가 앉는다. 과육, 종자는 약용한다.
"
동아김치,단어,고유어,,,"「명사」
","동아로 담근 김치.
"
동아따기,단어,고유어,,,"「명사」
","어린아이 놀이의 하나. 한 아이가 앞장을 서고 그 뒤에 여러 아이가 앞의 아이 허리를 잡고 줄을 지어 서면, 한 아이는 그 줄 밖에 나서서 그 줄의 뒤 끝에 있는 아이부터 차례대로 붙잡아 따 내어 자기 뒤에 붙여 줄을 짓게 한다. 그 줄의 아이를 다 따 내면 판은 끝난다.
"
동아리,단어,고유어,,,"「명사」
","크거나 긴 물건을 몇 개의 부분으로 나누어 말할 때 그중 어느 한 부분.
"
동아바,단어,고유어,,,"「명사」
","→ 동아줄.
"
동아섞박지,단어,고유어,,,"「명사」
","동아로 담근 섞박지. 동아를 도려서 속을 긁어 버리고, 고명과 조기젓국을 넣은 뒤에 청각, 생강, 파, 고추를 섞어 찧은 양념을 넣고서 도려냈던 뚜껑을 덮고, 종이로 틈을 발라 단단히 봉하여 두었다가 겨울에 얼려서 국물을 그릇에 담고 동아를 썰어서 함께 먹는다.
"
동아선,단어,혼종어,동아膳,"고유어 동아
한자 膳
","「명사」
","잘게 썬 동아를 기름에 볶은 후, 잣가루에 묻혔다가 겨자를 찍어 먹는 술안주.
"
동아세아,단어,한자어,東亞細亞,"한자 東亞細亞
","「명사」
","‘동아시아’의 음역어.
"
동아시아,단어,혼종어,東Asia,"한자 東
안 밝힘 Asia
","「명사」
","아시아의 동부. 동쪽은 태평양, 남쪽은 남중국해에 면하고, 서쪽은 아무르강 남안의 대싱안링(大興安嶺)에서 중국 본토의 서경을 통과하여 베트남 국경 근처에 이르는 지역이다. 한국, 중국, 일본 등을 포함하는 지역을 이른다.
"
동아정과,단어,혼종어,동아正果,"고유어 동아
한자 正果
","「명사」
","늙은 동아의 살을 길쭉하게 썰어 약간 삶아서 횟물에 이틀쯤 담갔다가, 다시 맑은 물에 담가 회분(灰分)을 말끔히 뺀 뒤에 꿀을 치고 조려서 만든 누런빛의 정과.
"
동아줄,단어,고유어,,,"「명사」
","굵고 튼튼하게 꼰 줄.
"
동아차,단어,고유어,,,"「명사」
","동아의 씨나 열매를 우려낸 차.
"
동아프리카,단어,혼종어,東Africa,"한자 東
안 밝힘 Africa
","「명사」
","아프리카의 동부 지역. 아비시니아고원, 소말리아반도 및 동아프리카고원을 포괄하는 지역이다.
"
동악,단어,한자어,東岳/東嶽,"한자 東岳
/(병기) /
한자 東嶽
","「명사」
","「1」강원도의 북부에 있는 명산. 기암괴석이 많고, 곳곳에 폭포와 못이 있어 경치가 매우 아름답다. 내무재의 서쪽을 내금강, 동쪽을 외금강, 바다에 솟아 있는 섬들을 해금강이라 부르며, 특히 외금강에는 신만물초, 구만물초, 내만물초가 있다. 높이는 1,638미터.
「2」중국 오악(五嶽) 가운데 하나. 산둥성(山東省) 타이안(泰安) 북쪽에 있다. 높이는 1,524미터.
"
동악대제,단어,한자어,東岳大帝,"한자 東岳大帝
","「명사」
","‘태산부군’을 달리 이르는 말. 동악묘의 본존(本尊)으로, 옥황상제를 대신하여 사람의 영혼과 생명을 관리한다는 뜻이다.
"
동악묘,단어,한자어,東岳廟,"한자 東岳廟
","「명사」
","중국 산둥성(山東省) 타이안(泰安) 북쪽에 있는 타이산산의 산신을 모신 묘. 본존(本尊)은 동악대제이다.
"
동안,단어,고유어,,,"「명사」
","「1」어느 한때에서 다른 한때까지 시간의 길이.
「2」두 사람 사이의 떨어진 촌수.
「3」두 지점 사이의 거리.
"
동안거,단어,한자어,冬安居,"한자 冬安居
","「명사」
","승려들이 음력 10월 15일부터 이듬해 1월 15일까지 일정한 곳에 머물며 수도(修道)하는 일.
"
동안거사,단어,한자어,動安居士,"한자 動安居士
","「명사」
","‘이승휴’의 호.
"
동안거사문집,단어,한자어,動安居士文集,"한자 動安居士文集
","「명사」
","고려 공민왕 8년(1359)에 이승휴의 아들 이연종과 조카사위 안극인(安克仁)이 간행한 이승휴의 문집. 별책으로 ≪제왕운기≫가 있다. 4권 1책.
"
동안신경,단어,한자어,動眼神經,"한자 動眼神經
","「명사」
","셋째 머릿골 신경으로, 눈꺼풀과 눈알을 움직이게 하며, 동공의 크기 따위를 조절하는 신경.
"
동안표,단어,혼종어,동안標,"고유어 동안
한자 標
","「명사」
","수량을 나타내는 말 사이에 쓰여, ‘무엇으로부터 무엇까지’ 곧 ‘내지01「1」’(乃至)의 뜻을 나타내는 문장 부호의 하나. 물결 모양 ‘∼’이나 줄 모양 ‘―’으로 표시한다.
"
동압,단어,한자어,動壓,"한자 動壓
","「명사」
","흐르고 있는 물체가 나타내는 총압 가운데 흐름의 속도에 관계되는 부분의 압력. 흐르는 유체의 밀도를 p, 속도를 v로 할 때, 그 크기는 1/2pv<sup style='font-size:11px;'>2</sup>이다.
"
동압력,단어,한자어,動壓力,"한자 動壓力
","「명사」
","흐르고 있는 물체가 나타내는 총압 가운데 흐름의 속도에 관계되는 부분의 압력. 흐르는 유체의 밀도를 p, 속도를 v로 할 때, 그 크기는 1/2pv<sup style='font-size:11px;'>2</sup>이다.
"
동앗국,단어,고유어,,,"「명사」
","동아를 잘게 썰어 넣고 새우젓국을 넣어서 끓인 국.
"
동애,단어,한자어,同愛,"한자 同愛
","「명사」
","같은 정도로 사랑함.
"
동애등에,단어,고유어,,,"「명사」
","동애등엣과의 곤충. 몸은 검은색이다. 더러운 물, 거름 더미 따위에서 사는데 한국, 일본 등지에 분포한다.
"
동애등엣과,단어,혼종어,동애등엣科,"고유어 동애등엣
한자 科
","「명사」
","곤충강 파리목의 한 과. 벌과 비슷하게 보이며, 배가 긴 것은 배 밑부분이 잘록하다. 전 세계에 1,200여 종이 분포한다. 배보라동애등에, 꼬마동애등에, 동애등에 따위가 있다.
"
동액,단어,한자어,同額,"한자 同額
","「명사」
","같은 액수.
"
동야,단어,한자어,冬夜,"한자 冬夜
","「명사」
","겨울날의 긴 밤.
"
동야택,단어,한자어,東野宅,"한자 東野宅
","「명사」
","통일 신라 시대에, 서라벌 사람들이 봄이 되면 찾아가 놀던 집.
"
동야휘집,단어,한자어,東野彙輯,"한자 東野彙輯
","「명사」
","조선 고종 6년(1869)에, 이원명(李源命)이 엮은 야담집. ≪계서야담≫·≪청구야담≫과 함께 조선 후기 3대 야담집으로, 242편을 은수(恩數)·절의(節義)·방술(方術)·인사(人事)·잡식(雜識) 따위로 분류하여 수록하였다. 8권 8책.
"
동양,단어,한자어,同樣,"한자 同樣
","「명사」
","모양이 같음. 또는 같은 모양.
"
동양견문록,단어,한자어,東洋見聞錄,"한자 東洋見聞錄
","「명사」
","이탈리아의 여행가 마르코 폴로가 동방을 여행한 체험담을 기록한 여행기. 1271년에서 1295년까지 동방의 여러 나라를 거치고 중국에 17년 동안 머무르면서 보고 들은 것을 1298년에서 1299년까지 제노바의 감옥에 갇혀 있을 때 루스티켈로로 하여금 받아 적게 한 것으로, 유럽 사람들의 동양에 대한 관심을 불러일으켰으며, 콜럼버스의 신항로 개척에도 많은 영향을 주었다.
"
동양구,단어,한자어,東洋區,"한자 東洋區
","「명사」
","동물 지리구의 하나. 히말라야 이남의 인도, 스리랑카, 미얀마, 타이, 인도차이나, 말레이시아, 수마트라, 자바, 보르네오, 필리핀, 중국 남부, 대만, 오키나와를 포함하는 지역으로 비비류, 아시아코끼리, 오랑우탄, 공작, 비단뱀, 큰도마뱀 따위가 있다.
"
동양란,단어,한자어,東洋蘭,"한자 東洋蘭
","「명사」
","예로부터 한국, 중국, 일본 등 동양에서 재배되어 온 난초. 한국, 중국, 일본, 대만 등의 온대 지방에서 주로 자라며, 춘란(春蘭)·한란(寒蘭) 따위가 있다.
"
동양모양선충,단어,한자어,東洋毛樣線蟲,"한자 東洋毛樣線蟲
","「명사」
","털회충과의 선형동물. 몸의 길이는 6mm 정도이며, 흰색이고 실처럼 가늘고 작은 테두리가 몸을 둘렀다. 입이 세 개이고, 사람의 내장에 기생하여 빈혈이나 소화 장애를 일으킨다.
"
동양미,단어,한자어,東洋美,"한자 東洋美
","「명사」
","동양의 특색을 지닌 아름다움.
"
동양사,단어,한자어,東洋史,"한자 東洋史
","「명사」
","동양의 역사.
"
동양식,단어,한자어,東洋式,"한자 東洋式
","「명사」
","동양의 양식이나 격식.
"
동양왕,단어,한자어,東襄王,"한자 東襄王
","「명사」
","고구려의 제11대 왕(209~248). 이름은 우위거(憂位居)·위궁(位宮). 동황성(東黃城)으로 천도하고 신라와 화친하였다. 재위 기간은 227~248년이다.
"
동양인,단어,한자어,東洋人,"한자 東洋人
","「명사」
","동양 사람.
"
동양일보,단어,한자어,東洋日報,"한자 東洋日報
","「명사」
","1904년에 일본인에 의하여 한국어로 창간된 신문. ≪대한매일신보≫가 반일(反日)적인 논설을 펴는 데 대항하고자 총독부의 조종으로 발간되었으며, 국권 강탈 이후에 폐간되었다.
"
동양직,단어,한자어,東洋織,"한자 東洋織
","「명사」
","면직물의 하나. 보통 깔개용으로 쓰기 위하여 굵은 실로 짠다.
"
동양집모기,단어,혼종어,東洋집모기,"한자 東洋
고유어 집모기
","「명사」
","모깃과의 곤충. 몸의 길이는 5mm, 편 날개의 길이는 4mm 정도이다. 배와 등은 검은 갈색이고 각 마디의 아랫부분에는 누런 백색의 가로띠가 있으며, 암컷의 날개에는 검은 갈색과 누런 백색의 얼룩무늬가 있다. 밤에 활동하며 사람 이외의 동물의 피를 빨아 먹는데 한국, 일본 등지에 분포한다.
"
동양털회충,단어,혼종어,東洋털蛔蟲,"한자 東洋
고유어 털
한자 蛔蟲
","「명사」
","털회충과의 선형동물. 몸의 길이는 6mm 정도이며, 흰색이고 실처럼 가늘고 작은 테두리가 몸을 둘렀다. 입이 세 개이고, 사람의 내장에 기생하여 빈혈이나 소화 장애를 일으킨다.
"
동양풍,단어,한자어,東洋風,"한자 東洋風
","「명사」
","동양의 양식이나 풍속.
"
