어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
구궁수,단어,한자어,九宮數,"한자 九宮數
","「명사」
","음양가(陰陽家)가 구성(九星)을 오행(五行)과 팔괘의 방위에 맞추어서 길흉화복을 판단하여 내는 수.
"
구궁신시,단어,한자어,舊弓新矢,"한자 舊弓新矢
","「명사」
","오래된 활과 새 화살이라는 뜻으로, 의외로 서로 잘 맞는 것을 이르는 말.
"
구권,단어,한자어,矩券,"한자 矩券
","「명사」
","일정한 금액을 일정한 날짜와 장소에서 치를 것을 약속하거나 제삼자에게 그 지급을 위탁하는 유가 증권. 약속 어음과 환어음이 있다.
"
구궐,단어,한자어,久闕,"한자 久闕
","「명사」
","오랫동안 빠지거나 비어 있음.
"
구궐심장,단어,한자어,究厥心腸,"한자 究厥心腸
","「명사」
","남의 마음을 미루어 헤아림.
"
구귀가,단어,한자어,九歸歌,"한자 九歸歌
","「명사」
","자주 나오는 나눗셈의 값을 외기 쉽도록 다섯 자씩 지은 45마디의 문구.
"
구귀법,단어,한자어,九歸法,"한자 九歸法
","「명사」
","산가지나 주산으로 구귀가를 응용하여 셈하는 나눗셈.
"
구귀제법,단어,한자어,九歸除法,"한자 九歸除法
","「명사」
","산가지나 주산으로 구귀가를 응용하여 셈하는 나눗셈.
"
구규,단어,한자어,九逵,"한자 九逵
","「명사」
","아홉 방향으로 통하는 길이라는 뜻으로, 사방으로 통하는 큰길을 이르는 말.
"
구균,단어,한자어,球菌,"한자 球菌
","「명사」
","둥근 모양으로 생긴 세균을 통틀어 이르는 말. 그 배열에 따라 쌍구균, 포도상 구균, 연쇄상 구균 따위로 나눈다.
"
구귤,단어,한자어,枸橘,"한자 枸橘
","「명사」
","운향과의 낙엽 활엽 교목. 높이는 3미터 정도이며, 잎은 어긋나고 세 쪽 겹잎인데 작은 잎에 톱니가 있다. 5월에 흰 꽃이 가지 끝이나 잎겨드랑이에 하나씩 피고 열매는 공 모양의 장과(漿果)로 가을에 노랗게 익는다. 열매는 약용하고 울타리용으로 재배한다. 중국이 원산지로 우리나라 중부 이남에 분포한다.
"
구귤나무,단어,혼종어,枸橘나무,"한자 枸橘
고유어 나무
","「명사」
","운향과의 낙엽 활엽 교목. 높이는 3미터 정도이며, 잎은 어긋나고 세 쪽 겹잎인데 작은 잎에 톱니가 있다. 5월에 흰 꽃이 가지 끝이나 잎겨드랑이에 하나씩 피고 열매는 공 모양의 장과(漿果)로 가을에 노랗게 익는다. 열매는 약용하고 울타리용으로 재배한다. 중국이 원산지로 우리나라 중부 이남에 분포한다.
"
구극,단어,한자어,仇隙,"한자 仇隙
","「명사」
","서로 원수처럼 지내는 사이.
"
구근,단어,한자어,久勤,"한자 久勤
","「명사」
","「1」한 가지 일에 오랫동안 힘씀.
「2」한 직장에 오랫동안 근무함.
"
구근류,단어,한자어,球根類,"한자 球根類
","「명사」
","알뿌리가 있는 식물을 통틀어 이르는 말. 튤립, 글라디올러스 따위이다.
"
구근베고니아,단어,혼종어,球根begonia,"한자 球根
영어 begonia
","「명사」
","베고니아과의 원예 화초. 높이는 30cm이며, 잎은 심장 모양이다. 여름에서 가을에 걸쳐 크고 붉은 꽃이 핀다. 영국, 미국 등지에서 큰 규모로 가꾼다.
"
구글,단어,혼종어,句글,"한자 句
고유어 글
","「명사」
","→ 귀글.
"
구금,단어,한자어,九禁,"한자 九禁
","「명사」
","아홉 겹의 금문(禁門)이라는 뜻으로, 대궐을 이르는 말.
"
구금소,단어,한자어,拘禁所,"한자 拘禁所
","「명사」
","피고인 또는 피의자를 가두어 두는 곳.
"
구금자,단어,한자어,拘禁者,"한자 拘禁者
","「명사」
","구금된 사람.
"
구금장,단어,한자어,拘禁場,"한자 拘禁場
","「명사」
","피고인 또는 피의자를 가두어 두는 곳.
"
구급,단어,한자어,口給,"한자 口給
","「명사」
","말주변이 좋음.
"
구급간이방,단어,한자어,救急簡易方,"한자 救急簡易方
","「명사」
","구급(救急)의 경우에 간단하게 쓸 수 있는 약방문을 기록한 책. 성종 20년(1489)에 허종(許琮) 등이 왕명을 받아 짓고 간행하였다. 8권의 목판본으로, 1·2·3·6권만 전한다.
"
구급낭,단어,한자어,救急囊,"한자 救急囊
","「명사」
","구급약을 넣어 두는 주머니.
"
구급대,단어,한자어,救急隊,"한자 救急隊
","「명사」
","위험한 상황에 처한 사람을 구해 내는 일을 하는 단체.
"
구급방,단어,한자어,救急方,"한자 救急方
","「명사」
","위급한 병에 쓰는 약방문.
"
구급방언해,단어,한자어,救急方諺解,"한자 救急方諺解
","「명사」
","조선 세조 12년(1466)에 간행한 의서(醫書). 세종 때 백성의 위급에 대비하기 위하여 편찬한 ≪구급방(救急方)≫을 한글로 번역한 책이다. 2권 2책의 목판본.
"
구급법,단어,한자어,救急法,"한자 救急法
","「명사」
","응급 치료를 하는 방법.
"
구급붕대,단어,한자어,救急繃帶,"한자 救急繃帶
","「명사」
","다쳤을 때 응급 처치로 감는 붕대.
"
구급상비약,단어,한자어,救急常備藥,"한자 救急常備藥
","「명사」
","응급 처치를 하기 위하여 항상 준비하여 두는 약품. 알코올, 머큐로크롬, 소화제, 해열제 따위가 있다.
"
구급상자,단어,한자어,救急箱子,"한자 救急箱子
","「명사」
","구급약 및 간단한 의료 도구를 넣어 두는 상자.
"
구급선,단어,한자어,救急船,"한자 救急船
","「명사」
","응급 환자나 부상자를 신속하게 실어 나르는 배.
"
구급소,단어,한자어,救急所,"한자 救急所
","「명사」
","응급 치료를 할 수 있는 의료 시설을 갖춘 곳. 주로 큰 공장과 탄광, 광산의 갱 안에 있다.
"
구급약,단어,한자어,救急藥,"한자 救急藥
","「명사」
","응급 치료에 필요한 의약품.
"
구급약품,단어,한자어,救急藥品,"한자 救急藥品
","「명사」
","응급 치료에 필요한 의약품.
"
구급양방,단어,한자어,救急良方,"한자 救急良方
","「명사」
","조선 명종 14년(1559)에 안위가 편찬한 의서(醫書). 1권 1책.
"
구급이해방,단어,한자어,救急易解方,"한자 救急易解方
","「명사」
","조선 연산군 4년(1498)에 윤필상, 내의(內醫)인 김흥수(金興秀) 등이 편찬한 의서(醫書). 흔히 발생하는 질병의 구급방을 쉽게 풀이하였다. 1권 1책.
"
구급이해방언해,단어,한자어,救急易解方諺解,"한자 救急易解方諺解
","「명사」
","조선 연산군 5년(1499)에 교서관(校書館)에서 간행한 의서(醫書). ≪구급이해방≫을 한글로 번역한 책으로, 오늘날은 전하지 않는다. 1권.
"
구급차,단어,한자어,救急車,"한자 救急車
","「명사」
","위급한 환자나 부상자를 신속하게 병원으로 실어 나르는 자동차.
"
구급책,단어,한자어,救急策,"한자 救急策
","「명사」
","위급한 병에 쓰는 약방문.
"
구급품,단어,한자어,救急品,"한자 救急品
","「명사」
","위급할 때 필요한 물품.
"
구급함,단어,한자어,救急函,"한자 救急函
","「명사」
","구급약 및 간단한 의료 도구를 넣어 두는 상자.
"
구기,단어,고유어,,,"「명사」
","「1」술이나 기름, 죽 따위를 풀 때에 쓰는 기구. 자루가 국자보다 짧고, 바닥이 오목하다.
「2」술이나 기름, 죽 따위를 ‘「1」’에 담아 그 분량을 세는 단위.
"
구기근,단어,한자어,枸杞根,"한자 枸杞根
","「명사」
","구기자나무의 뿌리. 강장제로 쓴다.
"
구기다,단어,한자어,枸杞茶,"한자 枸杞茶
","「명사」
","말린 구기자를 넣어 달인 차.
"
구기라,단어,한자어,拘耆羅,"한자 拘耆羅
","「명사」
","인도에 있는 검은 색깔의 두견새. 소리는 매우 좋지만 모양은 추악하다.
"
구기묘,단어,한자어,枸杞苗,"한자 枸杞苗
","「명사」
","구기자나무의 연한 잎과 순을 데쳐서 무친 나물.
"
구기복,단어,한자어,具器服,"한자 具器服
","「명사」
","조선 시대에, 무관이 군복을 갖추어 입던 일. 또는 그렇게 입은 군복. 주로 벙거지를 쓰고 동달이를 입은 장표(章標) 위에 전대띠를 눌러 띠고 목화(木靴)를 신고 동개를 메고 환도(環刀)를 차고 등채를 손에 들었다.
"
구기본,단어,한자어,究其本,"한자 究其本
","「명사」
","어떤 사실에 대하여 그 근본을 캐어 봄.
"
구기실,단어,한자어,究其實,"한자 究其實
","「명사」
","그 실상을 따지고 캐어 봄.
"
구기자,단어,한자어,枸杞子,"한자 枸杞子
","「명사」
","구기자나무의 열매. 해열제와 강장제로 쓴다.
"
구기자고,단어,한자어,枸杞子膏,"한자 枸杞子膏
","「명사」
","구기자, 숙지황, 율무, 산사, 꿀 따위를 섞어 엿처럼 만든 보약.
"
구기자나무,단어,혼종어,枸杞子나무,"한자 枸杞子
고유어 나무
","「명사」
","가짓과의 낙엽 활엽 관목. 줄기는 높이가 4미터 정도이며, 흔히 가시가 있다. 잎은 어긋나고 달걀 모양이며 끝이 뾰족하다. 여름에 자주색 꽃이 꽃자루 끝에 피고, 열매는 장과(漿果)로 가을에 붉게 익는다. 어린잎은 식용하고 열매는 ‘구기자’라 하여 약용하고 관상용으로 재배한다. 들이나 길가에 자라는데 한국, 일본, 중국 등지에 분포한다.
"
구기자나물,단어,혼종어,枸杞子나물,"한자 枸杞子
고유어 나물
","「명사」
","구기자나무의 연한 잎과 순을 데쳐서 무친 나물.
"
구기자주,단어,한자어,枸杞子酒,"한자 枸杞子酒
","「명사」
","「1」구기자를 술에 담가서 우러나게 한 것.
「2」말린 구기자나무의 뿌리를 일주일 정도 술에 담갔다가 웃국물만 뜬 것.
「3」구기자나무의 가지, 잎을 섞어서 빚은 술.
"
구기자죽,단어,한자어,枸杞子粥,"한자 枸杞子粥
","「명사」
","구기자 가루나 즙을 타고 꿀을 친 흰죽.
"
구기자차,단어,혼종어,枸杞子차,"한자 枸杞子
고유어 차
","「명사」
","말린 구기자를 넣어 달인 차.
"
구기조산대,단어,한자어,舊期造山帶,"한자 舊期造山帶
","「명사」
","고생대 이전에 조산 운동이 일어난 후, 오랜 기간 풍화·침식 작용으로 비교적 낮은 산지를 이루는 지역.
"
구기주,단어,한자어,枸杞酒,"한자 枸杞酒
","「명사」
","「1」구기자를 술에 담가서 우러나게 한 것.
「2」말린 구기자나무의 뿌리를 일주일 정도 술에 담갔다가 웃국물만 뜬 것.
「3」구기자나무의 가지, 잎을 섞어서 빚은 술.
"
구기차,단어,혼종어,枸杞차,"한자 枸杞
고유어 차
","「명사」
","말린 구기자를 넣어 달인 차.
"
구기채,단어,한자어,枸杞菜,"한자 枸杞菜
","「명사」
","구기자나무의 연한 잎과 순을 데쳐서 무친 나물.
"
구기충,단어,한자어,枸杞蟲,"한자 枸杞蟲
","「명사」
","인시류(鱗翅類)의 애벌레. 구기자나무의 잎을 먹으며 고치를 짓는다. 번데기가 되면 말려서 한약재로 쓴다.
"
구기하학,단어,한자어,球幾何學,"한자 球幾何學
","「명사」
","구면 위의 기하학적 도형에 대하여 연구하는 기하학.
"
구김,단어,고유어,,,"「명사」
","「1」구겨져서 생긴 잔금.
「2」표정이나 성격에 서려 있는 그늘지고 뒤틀린 모습.
「3」말이나 글이 이치에 닿지 않아 막히는 모양.
"
구김살,단어,고유어,,,"「명사」
","「1」구겨져서 생긴 잔금.
「2」표정이나 성격에 서려 있는 그늘지고 뒤틀린 모습.
「3」일 따위가 순조롭지 못하고 지장이 있는 상태.
"
구김새,단어,고유어,,,"「명사」
","「1」종이나 천 따위가 구겨진 정도나 모양.
「2」기가 꺾이거나 풀이 죽은 태도나 기색.
「3」말이나 글이 이치에 닿지 않아 막히는 모양.
"
구나,단어,한자어,拘拿,"한자 拘拿
","「명사」
","죄인을 잡음.
"
구나곡,단어,한자어,驅儺曲,"한자 驅儺曲
","「명사」
","처용무를 출 때에 아뢰는 풍류.
"
구나방,단어,고유어,,,"「명사」
","말이나 행동이 모질고 거칠고 사나운 사람을 이르는 말.
"
구나함모니불,단어,한자어,俱那含牟尼佛,"한자 俱那含牟尼佛
","「명사」
","과거 칠불의 다섯째 부처. 오잠바라(烏暫婆羅) 나무 아래에서 깨달음을 얻고, 한 차례 설법하여 3만의 제자를 제도하였다.
"
구나행,단어,한자어,驅儺行,"한자 驅儺行
","「명사」
","고려 말의 문신 이색이 지은 칠언시. 악귀를 쫓는 구나 행사를 보고 지은 것으로 가면극, 특히 산대극 연구에 귀중한 자료이다. ≪목은집≫ 권 21에 수록되어 있다.
"
구난,단어,한자어,九難,"한자 九難
","「명사」
","석가모니가 이 세상에 있을 때 받은 아홉 가지 고난. 곧 음탕한 여인 손타리(孫陀利)에게 비방을 받은 것, 전차(旃遮) 바라문 여인에게 비방을 받은 것, 제바달다(提婆達多)에게 엄지발가락을 다친 것, 나무에 다리를 찔린 것, 비루리(毘樓璃)왕 때문에 두통을 앓은 것, 아기달다바라문(阿耆達多婆羅門) 때문에 마맥(馬麥)을 먹은 것, 찬 바람으로 등을 앓은 것, 도를 이루기 전에 6년 동안 고행한 것, 바라문 마을에서 먹을 것을 구걸하였으나 얻지 못한 것을 이른다.
"
구난부표,단어,한자어,救難浮漂,"한자 救難浮漂
","「명사」
","물에 빠진 사람의 몸을 물 위에 뜨게 하는 바퀴 모양의 기구.
"
구난차,단어,한자어,救難車,"한자 救難車
","「명사」
","고장으로 움직이지 못하는 차량을 이동하는 데에 쓰는 차.
"
구날,단어,한자어,構捏,"한자 構捏
","「명사」
","터무니없는 말을 만들어 냄.
"
구내,단어,한자어,久耐,"한자 久耐
","「명사」
","오래 견딤.
"
구내매점,단어,한자어,構內賣店,"한자 構內賣店
","「명사」
","학교, 병원, 역 따위의 안에서 식료품이나 일용 잡화 따위를 파는 곳.
"
구내방송,단어,한자어,構內放送,"한자 構內放送
","「명사」
","공장, 기관, 역 따위의 안에서 행하는 방송.
"
구내선,단어,한자어,構內線,"한자 構內線
","「명사」
","역의 구내에 있는 본선(本線) 이외의 선로.
"
구내식당,단어,한자어,構內食堂,"한자 構內食堂
","「명사」
","학교, 직장, 역 따위의 안에 있는 식당.
"
구내염,단어,한자어,口內炎,"한자 口內炎
","「명사」
","입안 조직에 생기는 염증.
"
구내원,단어,한자어,構內員,"한자 構內員
","「명사」
","역의 구내에서, 기술 분야의 일에 종사하는 직원.
"
구내전화,단어,한자어,構內電話,"한자 構內電話
","「명사」
","건물이나 시설물 안에서 상호 간의 연락을 위해 시설한 전화.
"
구내차,단어,한자어,構內車,"한자 構內車
","「명사」
","일정한 건물의 안에서 돌아다니는 차.
"
구내풀,단어,고유어,,,"「명사」
","볏과의 두해살이풀. 높이는 30~50cm이며, 잎은 길고 밝은 풀색이다. 5~7월에 꽃이 피고, 낮은 지대의 그늘진 곳에서 자라는데 제주도에 분포한다.
"
구년,단어,한자어,久年,"한자 久年
","「명사」
","아주 오랜 세월.
"
구년면벽,단어,한자어,九年面壁,"한자 九年面壁
","「명사」
","달마가 중국 쑹산산(嵩山山)의 소림사에서 9년 동안 벽을 보고 좌선하여 도를 깨달은 일을 이르는 말.
"
구년묵이,단어,혼종어,舊年묵이,"한자 舊年
고유어 묵이
","「명사」
","「1」여러 해 묵은 물건.
「2」어떤 일에 오래 종사한 사람을 낮잡아 이르는 말.
"
구년지수,단어,한자어,九年之水,"한자 九年之水
","「명사」
","오랫동안 계속되는 큰 홍수. 중국 요나라 때 9년 동안이나 계속되었다는 큰 홍수에서 유래한 말이다.
"
구년지저,단어,한자어,九年之儲,"한자 九年之儲
","「명사」
","오랫동안 먹을 수 있을 만큼 많은 식량.
"
구년지축,단어,한자어,九年之蓄,"한자 九年之蓄
","「명사」
","오랫동안 먹을 수 있을 만큼 많은 식량.
"
구년친구,단어,한자어,舊年親舊,"한자 舊年親舊
","「명사」
","「1」오랫동안 헤어져 있는 친구.
「2」오랫동안 사귀어 온 친구.
"
구노,단어,고유어,,,"「명사」
","→ <each_sense_no>34850,63197</each_sense_no>군호_.
"
구놀량,단어,혼종어,舊놀량,"한자 舊
고유어 놀량
","「명사」
","서울 선소리의 놀량을 신놀량에 상대하여 이르는 말. 서로 선소리 놀량의 모태였다는 데서 이렇게 이른다.
"
구뇌,단어,한자어,九惱,"한자 九惱
","「명사」
","석가모니가 이 세상에 있을 때 받은 아홉 가지 고난. 곧 음탕한 여인 손타리(孫陀利)에게 비방을 받은 것, 전차(旃遮) 바라문 여인에게 비방을 받은 것, 제바달다(提婆達多)에게 엄지발가락을 다친 것, 나무에 다리를 찔린 것, 비루리(毘樓璃)왕 때문에 두통을 앓은 것, 아기달다바라문(阿耆達多婆羅門) 때문에 마맥(馬麥)을 먹은 것, 찬 바람으로 등을 앓은 것, 도를 이루기 전에 6년 동안 고행한 것, 바라문 마을에서 먹을 것을 구걸하였으나 얻지 못한 것을 이른다.
"
구눙,단어,고유어,,,"「명사」
","‘군웅01’의 변한말.
"
구눙거리,단어,고유어,,,"「명사」
","서울의 집안 굿 열두 거리 가운데 구눙을 위하는 거리.
"
구눙굿,단어,고유어,,,"「명사」
","「1」구눙을 위하는 굿.
「2」별신굿에서, 무녀가 놋동이를 입에 물고 장군신을 모시는 굿.
"
구눙놀이,단어,고유어,,,"「명사」
","구눙이 나와서 노는 굿.
"
구눙대신,단어,혼종어,구눙大神,"고유어 구눙
한자 大神
","「명사」
","무당이 모시는 열두 대신(大神)의 하나.
"
구눙살,단어,혼종어,구눙煞,"고유어 구눙
한자 煞
","「명사」
","무속에서, 구눙을 덧들여서 받는 살.
"
구눙상,단어,혼종어,구눙床,"고유어 구눙
한자 床
","「명사」
","굿을 할 때, 구눙을 맞이하려고 차려 놓는 상.
"
구니,단어,한자어,拘泥,"한자 拘泥
","「명사」
","어떤 일에 필요 이상으로 마음을 쓰거나 얽매임.
"
구닉,단어,한자어,口䘌,"한자 口䘌
","「명사」
","잇몸이 헐어서 피고름이 나오는 증상.
"
구다국,단어,한자어,句茶國,"한자 句茶國
","「명사」
","삼국 시대 초기에, 고구려에 인접해 있던 성읍 국가. 고구려가 개마국(蓋馬國)을 정벌할 때 함께 정복한 나라이다.
"
구닥다리,단어,혼종어,舊닥다리,"한자 舊
고유어 닥다리
","「명사」
","여러 해 묵어 낡고 시대에 뒤떨어진 사람, 사물, 생각 따위를 낮잡아 이르는 말.
"
구단,단어,한자어,九丹,"한자 九丹
","「명사」
","「1」구천(九天)의 기(氣)를 받아서 이루어진 사람의 몸.
「2」도가(道家), 신선의 술법을 믿는 사람이 연명 장수(延命長壽)를 구하기 위하여 단사(丹沙)를 개어서 만든 선약(仙藥).
「3」신선이 만든다는 아홉 가지의 환약. 신단(神丹), 단화(丹華), 신부(神符), 연단(煉丹) 따위가 있다.
"
구단등,단어,한자어,鉤端藤,"한자 鉤端藤
","「명사」
","꼭두서닛과의 덩굴 식물. 누런 갈빛 꽃이 두상(頭狀) 화서로 피는데 잎겨드랑이의 갈고리는 간질을 치료하는 약재로 쓰인다. 일본, 중국 등의 난대 지역에 분포한다.
"
구단주,단어,한자어,球團主,"한자 球團主
","「명사」
","구단을 운영하는 사람.
"
구달,단어,한자어,口達,"한자 口達
","「명사」
","직접 말하여 전달함.
"
구담,단어,한자어,口談,"한자 口談
","「명사」
","「1」말하는 솜씨.
「2」어떤 사실에 관하여, 또는 있지 않은 일을 사실처럼 꾸며 재미있게 하는 말.
"
구담봉,단어,한자어,龜潭峯,"한자 龜潭峯
","「명사」
","충청북도 단양군에 있는 명승지. 단양 팔경의 하나로, 남한강 줄기를 따라 깎아지른 듯한 장엄한 기암괴석인데 그 모양이 마치 거북과 같아서 이와 같이 불렀다. 1984년 충주 댐이 완성되면서 일부가 수몰되었다.
"
구담사미,단어,한자어,瞿曇沙彌,"한자 瞿曇沙彌
","「명사」
","「1」도(道)를 이루기 전의 석가모니를 이르는 말.
「2」불문(佛門)에 처음으로 들어간 승려.
"
구담지교,단어,한자어,瞿曇之敎,"한자 瞿曇之敎
","「명사」
","석가모니의 가르침이라는 뜻으로, ‘불교’를 달리 이르는 말.
"
구답,단어,한자어,口答,"한자 口答
","「명사」
","말로 대답함.
"
구답마,단어,한자어,瞿答摩,"한자 瞿答摩
","「명사」
","인도의 석가(釋迦) 종족의 성(姓).
"
구당,단어,한자어,勾當/句當,"한자 勾當
/(병기) /
한자 句當
","「명사」
","「1」임무나 사무를 맡음.
「2」중국 송나라 때, 대도독부·유수(留守)·선무(宣撫)·전운(轉運) 따위에 두었던 벼슬.
"
구당사,단어,한자어,勾當使,"한자 勾當使
","「명사」
","「1」고려 시대에, 도강(渡江)을 관할하던 벼슬. 성종 12년(993)에 처음으로 압록강에 두었으며 나중에 모든 나루터에 두었다.
「2」고려 시대에, 탐라(耽羅)를 관할하던 벼슬.
"
구당서,단어,한자어,舊唐書,"한자 舊唐書
","「명사」
","중국 후진(後晉) 때에 유구(劉呴)가 편찬하여 945년에 장소원(張昭遠)이 완성한 중국 당나라의 정사. 이십오사(二十五史)의 하나로, ≪신당서≫와 더불어 당나라 일대(一代)의 사실(史實)을 적었으며, 여기에 수록된 <음악지(音樂志)>, <지리지> 및 <동이전>은 우리나라의 역사를 연구하는 데 좋은 자료가 된다. 200권.
"
구당협,단어,한자어,瞿塘峽,"한자 瞿塘峽
","「명사」
","→ 취탕샤.
"
구대,단어,한자어,口帶,"한자 口帶
","「명사」
","범종의 표면 밑부분에 띠처럼 두른 무늬.
"
구대로,단어,한자어,九大路,"한자 九大路
","「명사」
","조선 후기에, 서울을 중심으로 하여 전국 각지로 뻗은 아홉 갈래의 큰길. 조선 전기에는 오대로(五大路)였으나 국토의 개척으로 이와 같이 확장되었다.
"
구대륙,단어,한자어,舊大陸,"한자 舊大陸
","「명사」
","콜럼버스가 아메리카 대륙을 발견하기 이전에 알려져 있던 대륙. 유럽, 아시아, 아프리카의 세 대륙을 이르는 말이다.
"
구대인,단어,한자어,舊代人,"한자 舊代人
","「명사」
","「1」조상 때부터 부리던 하인.
「2」한 동네에 대대로 이어 사는 사람.
"
구더기,단어,고유어,,,"「명사」
","「1」파리의 애벌레. 차차 자라 꼬리가 생기고 번데기가 되었다가 파리가 된다.
「2」걸러 놓은 술에 뜬 밥알.
"
구더기증,단어,혼종어,구더기症,"고유어 구더기
한자 症
","「명사」
","파리의 구더기에 의해 몸이 감염된 상태.
"
구덕,단어,한자어,九德,"한자 九德
","「명사」
","「1」구공(九功)의 덕(德). 수(水), 화(火), 금(金), 목(木), 토(土), 곡(穀), 정덕(正德), 이용(利用), 후생(厚生)의 덕을 이른다.
「2」아홉 가지의 덕. 충(忠), 신(信), 경(敬), 강(剛), 유(柔), 화(和), 고(固), 정(貞), 순(順)을 이른다.
"
구덥,단어,고유어,,,"「명사」
","구차한 생활이나 처지.
"
구덩무덤,단어,고유어,,,"「명사」
","구덩이를 파서 널이나 덧널 따위를 쓰지 않고 직접 시체를 묻어 만드는 무덤.
"
구덩식,단어,혼종어,구덩式,"고유어 구덩
한자 式
","「명사」
","위에서 밑으로 주검을 넣도록 되어 있는 무덤 양식.
"
구덩이,단어,고유어,,,"「명사」
","「1」땅이 움푹하게 파인 곳.
「2」광물을 파내기 위하여 땅속을 파 들어간 굴.
"
구덩이심기,단어,고유어,,,"「명사」
","두둑에 구덩이를 만들고 그 속에 무, 배추 따위의 씨를 넣어 심는 방법.
"
구데기,단어,고유어,,,"「명사」
","→ 구더기「1」.
"
구도,단어,한자어,九道,"한자 九道
","「명사」
","옛날 중국 학문의 아홉 가지 길. 도덕, 음양, 법령, 천관(天官), 신징(神徵), 기예(伎藝), 인정(人情), 계기(械器), 처병(處兵)을 이른다.
"
구도성,단어,한자어,球淘省,"한자 球淘省
","「명사」
","후고구려에서 기물 만드는 일을 맡아보던 관아.
"
구도심,단어,한자어,求道心,"한자 求道心
","「명사」
","도(道)를 구하는 마음.
"
구도자,단어,한자어,求道者,"한자 求道者
","「명사」
","「1」진리나 종교적인 깨달음의 경지를 구하는 사람.
「2」처음으로 기독교를 믿기로 결심한 사람.
「3」불법의 정도를 구하는 사람.
"
구도학,단어,한자어,構圖學,"한자 構圖學
","「명사」
","구도에 대한 이론을 전문적으로 연구하는 학문. 과학의 한 분야이다.
"
구독,단어,한자어,溝瀆,"한자 溝瀆
","「명사」
","개천과 수렁을 아울러 이르는 말.
"
구독료,단어,한자어,購讀料,"한자 購讀料
","「명사」
","구독을 하기 위하여 내는 돈.
"
구독자,단어,한자어,購讀者,"한자 購讀者
","「명사」
","구독하는 사람.
"
구동,단어,한자어,九冬,"한자 九冬
","「명사」
","겨울철의 약 90일 동안을 이르는 말.
"
구동력,단어,한자어,驅動力,"한자 驅動力
","「명사」
","동력 기구를 움직이는 힘.
"
구동륜,단어,한자어,驅動輪,"한자 驅動輪
","「명사」
","축에서 전달된 회전력으로 회전축 전체를 움직이는 바퀴.
"
구동지,단어,한자어,狗同知,"한자 狗同知
","「명사」
","조선 후기의 설화. 어느 시골의 돈 많은 과부가 석지(錫之)라는 이름의 개를 기르고 있었는데, 한 협잡꾼이 석지를 과부의 아들인 줄 알고 공명첩(空名帖)을 발부한 후에 금품을 요구하자, 과부가 개에게 갓과 탕건을 씌우며 탄식했다는 내용이다. 세상 사람들이 공명첩에 쓰인 벼슬 이름을 따서 그 개를 구동지라 불러 당시의 부패한 정치상을 풍자한 것이다.
"
구동축,단어,한자어,驅動軸,"한자 驅動軸
","「명사」
","원동기의 회전 동력을 기계의 작동 기구에 전달하는 주축(主軸).
"
구되,단어,혼종어,舊되,"한자 舊
고유어 되
","「명사」
","예전에, 시장에서 곡식을 되던 되.
"
구두,단어,고유어,,,"「명사」
","주로 가죽을 재료로 하여 만든 서양식 신.
"
구두교,단어,한자어,口頭交,"한자 口頭交
","「명사」
","말로만 친할 뿐 진실성이 없는 사귐.
"
구두끈,단어,고유어,,,"「명사」
","구두가 발에서 벗어지지 않게 죄어 매는 끈.
"
구두닦이,단어,고유어,,,"「명사」
","구두를 닦는 일. 또는 그 일을 직업으로 하는 사람.
"
구두동물,단어,한자어,鉤頭動物,"한자 鉤頭動物
","「명사」
","구두동물문의 동물을 통틀어 이르는 말.
"
구두동물문,단어,한자어,鉤頭動物門,"한자 鉤頭動物門
","「명사」
","후생동물의 한 문(門). 주둥이, 목, 몸통의 세 부분으로 되어 있고 암수딴몸이다. 주둥이에는 갈고리 모양의 가시가 많이 있으며 소화 기관은 없고 몸 전체로 양분을 흡수한다. 발생 과정에서 갑각류, 곤충 따위의 중간 숙주가 필요하다.
"
구두못,단어,고유어,,,"「명사」
","구두를 짓거나 고치는 데 쓰는 작은 못.
"
구두법,단어,한자어,口頭法,"한자 口頭法
","「명사」
","외국어 교수법의 하나. 발음을 중요시하며 해당 외국어를 사용하여 직접적으로 습득하게 하는 방법이다.
"
구두선,단어,한자어,口頭禪,"한자 口頭禪
","「명사」
","「1」실행이 따르지 않는 실속이 없는 말.
「2」경문(經文)의 글귀만 읽고 참된 선(禪)의 도를 닦지 아니하는 태도.
"
구두쇠,단어,고유어,,,"「명사」
","돈이나 재물 따위를 쓰는 데에 몹시 인색한 사람.
"
구두시험,단어,한자어,口頭試驗,"한자 口頭試驗
","「명사」
","시험관의 물음에 말로 대답하는 시험.
"
구두심목,단어,한자어,臼頭深目,"한자 臼頭深目
","「명사」
","절구 머리와 움푹 들어간 눈이라는 뜻으로, 여자의 추한 얼굴을 이르는 말.
"
구두약,단어,혼종어,구두藥,"고유어 구두
한자 藥
","「명사」
","구두의 겉에 발라 가죽이 윤기가 나고 오래 견디도록 하는 약.
"
구두어,단어,한자어,口頭語,"한자 口頭語
","「명사」
","글에서만 쓰는 특별한 말이 아닌, 일상적인 대화에서 쓰는 말.
"
구두장이,단어,고유어,,,"「명사」
","구두를 만들거나 고치는 일을 직업으로 하는 사람.
"
구두쟁이,단어,고유어,,,"「명사」
","→ 구두장이.
"
구두점,단어,한자어,句讀點,"한자 句讀點
","「명사」
","글을 마치거나 쉴 때 찍는 점. 마침표나 쉼표 따위가 있다.
"
